logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210346363440729678e+06 nan -2.503130218118530294e-03 3.990000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210345670293549076e+06 nan -5.012541823544281946e-03 3.980000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210345264828441665e+06 4.160364274397529427e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344977146368474e+06 4.426016510790365399e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344754002816975e+06 2.996913972785127389e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344571681261063e+06 2.885562610732825828e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344417530581355e+06 2.914691849268633561e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344283999187872e+06 3.101226424842908336e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344166216151789e+06 3.497494725826895690e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210344060855636373e+06 4.048921305709533014e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210343965545456856e+06 3.215152669575539468e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210343878534080461e+06 3.362282182421312826e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -9.210340371976181865e+06 -9.210346363440729678e+06 nan
-9.210343798491373658e+06 3.617196784955903355e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -9.210340371976181865e+06 -9.210346364732440561e+06 1.178294573643410947e+00
-9.210346364732440561e+06 2.429636636899624946e+00 -3.562383340636555984e-02 3.870000000000000000e+02 -9.730121352167974692e+04 -9.730720886191763566e+04 1.012919896640826822e+00
-9.730720886191763566e+04 3.396228740443409886e+06 -3.820781273453093679e-02 3.870000000000000000e+02 -9.220866335489046469e+04 -9.221466127910769137e+04 1.653746770025839863e-01
-9.221466127910769137e+04 2.204903858717781532e+03 -4.079179206269631375e-02 3.870000000000000000e+02 -8.951925563618510205e+04 -8.952525614438165212e+04 2.273901808785529777e-01
-8.952525614438165212e+04 3.176988612083979206e+03 -4.337577139086169070e-02 3.870000000000000000e+02 -8.938524118787873886e+04 -8.939124428005461232e+04 4.857881136950904510e-01
-8.939124428005461232e+04 2.246380090780359296e+03 -4.595975071902706766e-02 3.870000000000000000e+02 -8.901403431796918449e+04 -8.902003999412439589e+04 5.839793281653746782e-01
-8.902003999412439589e+04 1.746028220712017571e+02 -4.854373004719244461e-02 3.870000000000000000e+02 -8.879143041251896648e+04 -8.879743867265350127e+04 2.687338501291989812e-01
-8.879743867265350127e+04 1.696710581924912447e+02 -5.112770937535782156e-02 3.870000000000000000e+02 -8.741248438740633719e+04 -8.741849523152019538e+04 1.674418604651162878e+00
-8.741849523152019538e+04 7.353946039055421124e+02 -5.371168870352319852e-02 3.870000000000000000e+02 -8.720707771004646202e+04 -8.721309113813965814e+04 1.602067183462532407e+00
-8.721309113813965814e+04 4.238749456497613437e+02 -5.629566803168857547e-02 3.870000000000000000e+02 -8.700398126744400361e+04 -8.700999727951652312e+04 1.038759689922480689e+00
-8.700999727951652312e+04 1.311666556265049053e+02 -5.887964735985395243e-02 3.870000000000000000e+02 -8.681688679646607488e+04 -8.682290539251791779e+04 1.803617571059431546e+00
-8.682290539251791779e+04 1.486902846514643670e+02 -6.146362668801932938e-02 3.870000000000000000e+02 -8.664558515758793510e+04 -8.665160633761911595e+04 2.273901808785529777e-01
