,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,1.0,-0.140725372009911,0.433197908763302,0.004828509781231273,47.8265088607697,0.05005175385062196,0.8,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,10.0,
1,20.0,1.0,0.171048431875533,0.437738154705771,0.003897484015321846,48.0302453584862,0.03795958856376643,0.75,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,20.0,10.0
2,30.0,1.0,1.45842281321529,0.440763567474184,0.001965048382566815,47.6907880390969,0.03005208871663792,0.733333333333333,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,30.0,10.0
3,40.0,1.0,1.01139468215842,0.431661397093155,0.0008956147682425676,48.3856178450565,0.02846307850484484,0.75,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,40.0,10.0
4,50.0,1.0,1.94679753271339,0.437850387745066,0.003549623965434126,48.334824408469,0.02832648198303847,0.74,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,50.0,10.0
5,60.0,1.0,-0.284542078596132,0.432167474673189,0.003036224893755758,48.0177957045239,0.03759337540629675,0.783333333333333,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,60.0,10.0
6,70.0,1.0,-0.428645504092856,0.434193308149508,0.004971646574354908,47.9756993096408,0.0499741867548632,0.8,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,70.0,10.0
7,80.0,1.0,0.903873840936285,0.43320886051216,0.00430434969088428,47.9969616520192,0.05939124131061048,0.775,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,80.0,10.0
8,90.0,1.0,-0.630712962214602,0.435376910573548,0.004169171169019618,47.9432205618973,0.04578374473259138,0.755555555555556,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,90.0,10.0
9,100.0,1.0,-1.59933807333437,0.432086562320718,0.005214590485272843,47.5916183314751,0.05757498360301751,0.73,24,11,32,400,0.0025,0.0012,0.29,0.4364,0.005,0.005,20000000.0,1.0,0.48,100.0,10.0
