,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
0,0.170485878200954,0.09519667019268836,0.08569213820935848,0.09910847503641004,0.103194278269423,0.09488153417313006,0.100424605805871,0.09456935959043845,0.0957776824858192,0.09645920089053445,0.108796295849835,0.09980267987510733,0.102598364376128,0.106539017124296,0.116381728433488
1,0.151244941111379,0.09936999010777887,0.103961421333193,0.09251349507568547,0.09869746255445695,0.09630860441224277,0.0955728242052157,0.100078845957941,0.09536884536720015,0.107406402774415,0.10739788572824,0.108498107647623,0.11260711208421,0.112152887103543,0.122487699231664
2,0.169081533427104,0.10670778681864,0.100517109759296,0.09488939390797355,0.09325471026791471,0.08996346158514162,0.0969670081411371,0.104383610825232,0.11293209920622,0.107901112661844,0.10724272949058,0.115280998589959,0.111151616691399,0.115502701876703,0.113184430098962
3,0.15727094640925,0.09589202594033197,0.09496791463026287,0.08733715760932664,0.09797984631519412,0.100632918623992,0.09881869115476541,0.105891070728783,0.11490355161746,0.103299855088154,0.114108206508166,0.11606419338614,0.11229704645943,0.112434863875637,0.116986599161313
4,0.166523688644661,0.102703110817403,0.08559950817526421,0.110460685270282,0.104978377455209,0.09881281246942064,0.102397407784266,0.101545635938595,0.09866403075572829,0.100970763093586,0.100740541606303,0.105255676870032,0.112298566512664,0.115098545183354,0.116283059055206
5,0.170967226354197,0.114705800702885,0.0925074098471146,0.09570328462698675,0.09065394036348706,0.102036944175267,0.099316115916144,0.103105486038473,0.106847166206046,0.107536234319782,0.108728153741817,0.107584079330898,0.113612158227133,0.119660357960008,0.110592142698096
6,0.152809429165525,0.09942823276083425,0.09522514261219182,0.104499486786206,0.100347717117732,0.09921980076578657,0.09639875034343044,0.107969505599999,0.105998591289256,0.106097473295951,0.107880190922219,0.109504248444733,0.117287263982637,0.117414179058027,0.110008147372074
7,0.153821083869509,0.09970403408902936,0.103951038269002,0.09894179933343537,0.09597667213329018,0.101296109103442,0.0979187315922802,0.104319066670501,0.103491765114564,0.105758887073116,0.112354587127362,0.106797046694737,0.115970625987527,0.120866587994837,0.121207598892585
8,0.150648750464599,0.102205105591767,0.09285614263140687,0.100967934486922,0.102855466361787,0.09942997647403201,0.107131009167256,0.104646019701355,0.105653237487603,0.106788799443806,0.108819136249594,0.115013875149002,0.119926582586838,0.118940739757454,0.11615405569438
9,0.164323909919575,0.08693679830628932,0.08068228020335791,0.08594370414299024,0.09856372271198528,0.09568106483420369,0.101513347294765,0.09918418261206124,0.09381949209107847,0.09757314002212983,0.103585054901344,0.105915642970742,0.107175149320004,0.108342246009907,0.106439590057832
10,0.161466840851753,0.0957747765781605,0.09663935114457589,0.08629453808497597,0.09844338495579515,0.102086856892127,0.09769781250353562,0.09745228062104683,0.104632488810073,0.09985524691527847,0.104046937145957,0.109285870929425,0.107773486267437,0.106472937129926,0.105354631304506
11,0.161322657936906,0.09694210560600129,0.08688094156699559,0.09582867390383915,0.08845015359133977,0.100134323429832,0.09987438330304967,0.09877533518869175,0.100446628701639,0.109601832256946,0.105425080370326,0.116214209100232,0.106647326718249,0.108828487031855,0.107434196836231
12,0.15184200105453,0.09732818651407808,0.08933260099576469,0.08167468916777698,0.08828614698323185,0.09249127965931395,0.09143369867857133,0.09950786458421225,0.101272428842718,0.10209378720791,0.104213085472203,0.107477308879029,0.102903192657161,0.105822711633888,0.113592068967658
13,0.151488495267567,0.102642171508314,0.09339550923011647,0.09571233041128532,0.09212705952088371,0.10552974823361,0.103761565739551,0.112495509868508,0.106434954148815,0.10253705847413,0.099055156077134,0.106871829149671,0.121967166786047,0.112418258476065,0.119117028349656
14,0.158758275099632,0.105868116620983,0.10414570403031,0.09065261480502333,0.103888235048292,0.09642305931859352,0.09698231003435345,0.107659970414485,0.107170877484946,0.109504561184758,0.117149396573709,0.106752812834416,0.109235151850438,0.114471101429586,0.116459150525477
15,0.134592008588904,0.0950853219011486,0.104451243134093,0.101551848463428,0.09647159234743156,0.09581031603893556,0.09689533671747158,0.100484708214416,0.09766457415861661,0.102181244835815,0.09880965499203179,0.108545333715243,0.114201150940365,0.109744449635346,0.114427695133476
16,0.151471110963643,0.09305046687104072,0.08911833966854663,0.09409672101058182,0.09610782828487885,0.101985512653149,0.102713268859006,0.102655716633681,0.105131156029765,0.103188057690287,0.111195771844919,0.106689374985941,0.122577224358162,0.112314386719788,0.111717147295434
