,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
0,0.09724233898407104,0.01405984557082703,0.009108952056182899,0.01853485264510691,0.007195088310200983,0.006242992725597307,0.01583468304203728,0.01223819177432019,0.01721679583201612,0.007878945115042254,0.01728245222623993,0.02169861794530163,0.02774103264157373,0.02480233454221744,0.02661299951350241
1,0.112836903830397,0.02230787046378801,0.006422482583526798,-0.002835886434721773,0.008060305909309928,0.01262319022465135,0.01132012227431554,0.01963928215258669,0.01370335430770162,0.01840909716465618,0.01427797066161716,0.01743420514674878,0.02468556733911872,0.03082428145444991,0.03744308547946626
2,0.09045125597606789,0.02723593627299625,0.005124867420797665,0.00875088552567627,0.002972226888654946,0.0138473255546643,0.01075070674984161,0.0133568381215852,0.02541627248213988,0.02239377331623061,0.01364658688004166,0.01909208516018548,0.02330898152286811,0.02919551031101324,0.03942769961414308
3,0.116576551728975,0.01250124184925829,0.007954003973841012,-0.006396772188587935,-0.002042213487399625,0.01427424501902431,0.007250531971418164,0.01540418903364428,0.03087708463543007,0.02945636371304593,0.02062434245887424,0.02089388066744946,0.0253068584870834,0.02198062356425676,0.03461801899957536
4,0.102419718978928,0.01567113424601232,-0.007182188630203801,0.01636510042878644,0.01855319160585522,0.01652597488202361,0.015917123783761,0.02273151003607928,0.02353912176798493,0.0117781812289211,0.0269877454168366,0.03144902155223847,0.03259741029445067,0.03410498191400832,0.03890557543742176
5,0.122140941556058,0.04266263818202036,0.01723528818325876,0.01229431588617555,0.01333319939291691,0.01775968635539302,0.0104879099015269,0.009988128693421252,0.01547687028451305,0.01712413485822604,0.03237128547970556,0.02744571796556451,0.02865784152014682,0.03727792274285976,0.0387291668496633
6,0.09090805628986455,0.03810717149854041,-0.0002843519351476456,-0.004297910434656954,0.00983010364745694,0.009348628107047634,0.01486247428804471,0.01999868290860108,0.006502261630220387,0.01881664648013278,0.01882609985903694,0.02356358300460598,0.02821267459747306,0.02983080905850805,0.02919730511280011
7,0.120364948765598,0.02286629221204549,0.01243496493990127,0.008555368550437384,0.01961272564377695,0.01340990825071627,0.02113822613355354,0.02067514915914313,0.007136168446688167,0.01304688913653065,0.02628905197361088,0.02517688995099394,0.02982059333259482,0.02475670136369192,0.04206730044309672
8,0.0956665853580825,0.01651815387991845,0.001251794249341574,-0.0002038926529690221,0.0009389441209568986,0.00796233742021683,0.01693226417373881,0.0134838044995992,0.0211126863023836,0.02275650050171369,0.02422548757811003,0.03375186295571753,0.03074352836722985,0.02486752428144246,0.02844482188241907
9,0.102424798565269,0.0315709587882194,0.01182077891400526,0.008218118996178529,0.008594046439549278,-0.002457475457267126,0.01128137504667593,0.01220820965120692,0.01346551491382089,0.02200314849994033,0.021756915625317,0.0319907724668042,0.02388983850103145,0.02520388474489839,0.02614741168606756
10,0.110873902939379,0.03049517727159376,0.009619190406156683,-0.003258870154628828,-0.002008705074414788,0.01337415176272436,0.0162268082397357,0.02277198850591954,0.02761703175134589,0.01802683511473177,0.009667079485697597,0.03237113470387924,0.01945499646748068,0.02173420197466812,0.03043569419962994
