k1 k2
7.925590796994169684e-02 -2.024697013806432688e-02
8.070969010712708558e-02 -1.826904303683221653e-02
7.910658293726283152e-02 -1.933642075964663032e-02
8.081633158448661702e-02 -1.933954772235800534e-02
7.929689441253126581e-02 -1.890132486890996888e-02
8.042503731797576161e-02 -1.870518097807977176e-02
7.981920428829758496e-02 -2.044173799493373411e-02
8.000741675894848526e-02 -1.853127624769626558e-02
8.033722653079958254e-02 -1.782369942434061660e-02
7.926934931935952777e-02 -1.943142376387775594e-02
8.075068111227010070e-02 -2.038624791135368319e-02
7.953933372384189293e-02 -1.963488191516984949e-02
8.057805011463212153e-02 -1.926424823768599359e-02
8.060770486648349831e-02 -1.987894324534568435e-02
7.838468442443344286e-02 -1.999658629277045740e-02
8.067603409296428274e-02 -1.860698474934183166e-02
8.123794564033490206e-02 -1.860957176644667532e-02
8.011822949748623190e-02 -1.887502868707685577e-02
7.974797737696079358e-02 -1.987689463847433502e-02
7.999076751903680393e-02 -1.851257700385615379e-02
8.133279400102508272e-02 -1.857304692443297045e-02
8.038569450917104620e-02 -1.708379147689251254e-02
8.012688173099685729e-02 -1.955311740652566910e-02
8.149702919866241846e-02 -1.786574861270380510e-02
8.089392868850636686e-02 -1.897033755122944088e-02
7.982878145552890770e-02 -1.979893330023398124e-02
7.912842123055185972e-02 -2.014965853296873943e-02
7.923214010053286627e-02 -1.944523339126967565e-02
8.013051855728897666e-02 -2.038585354056164645e-02
8.042409401884126341e-02 -1.951694478537210897e-02
7.921728180524320595e-02 -1.903787000510917538e-02
7.990184542892886377e-02 -1.920343161198449777e-02
8.095094363004412541e-02 -1.844740317266556351e-02
7.962586836694310333e-02 -1.858068763134321233e-02
7.988149315964249153e-02 -1.864090429504997037e-02
7.989769459634676885e-02 -1.704166245913439626e-02
8.006256177327311652e-02 -1.788942194368717264e-02
7.841564512271517740e-02 -1.914636819607293261e-02
7.957469829408403417e-02 -1.835544321135365586e-02
7.976411224989157778e-02 -1.926415129858505271e-02
7.843416358576096870e-02 -1.978863316190812571e-02
7.869519984945408386e-02 -1.942125496569360732e-02
8.010954959924326824e-02 -1.903376823891625436e-02
8.123841648371429858e-02 -1.952670480195858871e-02
7.980393659032064546e-02 -1.784554485819864200e-02
7.925626992320630726e-02 -1.797594993483149495e-02
7.933642698073323229e-02 -1.857496372679666441e-02
8.073847788947410842e-02 -1.812163025812457695e-02
8.093920763717329936e-02 -1.959318207752244745e-02
8.087213590354247472e-02 -1.877226513242696848e-02
7.889361054500704240e-02 -1.951228687043148058e-02
7.980327560501651596e-02 -1.899757073830997400e-02
8.047141713643107819e-02 -1.893440515301463012e-02
7.994307434581757188e-02 -1.882088813801366389e-02
7.877115743524451541e-02 -2.066620318339211504e-02
7.991766097800218072e-02 -1.887285391571554005e-02
7.984312093492793028e-02 -2.022782478186621602e-02
8.031549944063315349e-02 -1.899427754634677723e-02
8.080617082580213162e-02 -1.762470900068510704e-02
8.104505515551396755e-02 -1.837626915204527978e-02
8.157751555849995784e-02 -1.927849752230847979e-02
