weight logl k1 k2
0.000000000000000000e+00 -1.381551055796427280e+07 5.811554454658007796e-02 1.433351244659838430e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.305922164374648142e-01 9.529621466569604404e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.505587862028251456e-01 2.209171468476656131e-03
0.000000000000000000e+00 -1.381551055796427280e+07 9.790782734682554889e-01 1.659378760087375504e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.567199612539220022e-01 1.346040685149274552e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.175869792062525399e-01 1.107886239424221708e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.887259638033287334e-01 1.158148273993964139e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.860016812257540453e-01 1.503723726848413822e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.777472136670059655e-02 7.503276294655636391e-03
0.000000000000000000e+00 -1.381551055796427280e+07 8.760570820794585378e-01 7.043684274311545757e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.781840750652412986e-01 1.469059882381291704e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.622557850672911695e-01 3.257685141235544535e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.971897437234618300e-01 5.586424148970614567e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.505017450235500265e-01 3.112358640069468052e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.810286548321306643e-01 5.843744938804151801e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.937963195047253562e-01 1.515732174861141868e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.826108320594201251e-01 5.406936472160517315e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.885401143871636043e-01 1.113793520598702624e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.661854101285441976e-01 5.092479184961140604e-03
0.000000000000000000e+00 -1.428355361378595408e+05 2.612431682750704365e-02 2.014578278243802645e-01
0.000000000000000000e+00 -1.404865386578185135e+05 5.630386927551578324e-03 2.405472806496629090e-01
0.000000000000000000e+00 -1.375084398372160213e+05 5.736663890626925166e-02 1.951949384836362267e-01
0.000000000000000000e+00 -1.363171034361699712e+05 1.425735979592773761e-01 9.666663604238801000e-02
0.000000000000000000e+00 -1.359301061786284263e+05 1.828625373744245941e-01 5.087817365291258387e-02
0.000000000000000000e+00 -1.351159769896623911e+05 5.274266847397912628e-02 2.234662256745075792e-01
0.000000000000000000e+00 -1.350585503405697818e+05 1.223924195526157055e-01 1.309783054558441018e-01
0.000000000000000000e+00 -1.341258957463117549e+05 1.070667465479488989e-01 1.592605696898079515e-01
0.000000000000000000e+00 -1.316172819977707404e+05 9.456242676948178882e-02 2.057668601493528593e-01
0.000000000000000000e+00 -1.315892497631242732e+05 2.396309889111059022e-02 9.944227256199393850e-01
0.000000000000000000e+00 -1.313319019122478203e+05 1.961989504171050003e-01 7.034565050249586005e-02
0.000000000000000000e+00 -1.308635857726071117e+05 2.414442057946775133e-01 1.814429493170932606e-02
0.000000000000000000e+00 -1.308194472687269154e+05 1.751450483483019127e-01 1.032302691939374073e-01
0.000000000000000000e+00 -1.305747185770245269e+05 1.493996551005029039e-01 1.411487668270134943e-01
0.000000000000000000e+00 -1.303583995226292318e+05 5.595746297575310280e-02 2.870698654525368765e-01
0.000000000000000000e+00 -1.299280515998020419e+05 9.343582080292311964e-02 2.333662502335680511e-01
0.000000000000000000e+00 -1.290262730665479321e+05 3.201478816034064590e-02 9.303284933349328378e-01
0.000000000000000000e+00 -1.289548963251294481e+05 3.838528310329825111e-03 8.869937182595798442e-01
0.000000000000000000e+00 -1.288694902926764771e+05 2.566937574397922806e-01 1.951684613613935415e-02
0.000000000000000000e+00 -1.282166205127183202e+05 3.623077341577207733e-02 9.077090870539699097e-01
0.000000000000000000e+00 -1.279143549909134599e+05 5.179730890690537048e-02 9.177700924613642064e-01
0.000000000000000000e+00 -1.277267749217544770e+05 8.504211670551042879e-03 4.644864572744021869e-01
0.000000000000000000e+00 -1.274681950226209592e+05 2.674164269985220832e-01 2.271609373617122785e-02
0.000000000000000000e+00 -1.272510450856309908e+05 1.520709333659543416e-01 1.890843932045190856e-01
0.000000000000000000e+00 -1.271364108702710946e+05 1.298168055498047924e-01 9.760603383201389427e-01
0.000000000000000000e+00 -1.271191463992832141e+05 2.424467079313465945e-01 6.032423439630685280e-02
0.000000000000000000e+00 -1.270193610507015837e+05 1.215104843983672023e-01 2.441042694877210151e-01
0.000000000000000000e+00 -1.269740666686786572e+05 8.115069784928652386e-02 3.196969983601901655e-01
0.000000000000000000e+00 -1.269649928342671337e+05 6.998385292083175724e-02 9.074110322072554968e-01
0.000000000000000000e+00 -1.268023188870913000e+05 1.232380435991796697e-01 2.460531469355751177e-01
0.000000000000000000e+00 -1.263947197327619506e+05 4.616653224372668785e-02 4.192234880222780458e-01
0.000000000000000000e+00 -1.262142943779207853e+05 2.346087037183350876e-01 8.495105934015623195e-02
0.000000000000000000e+00 -1.261923583998024260e+05 2.917656794999912151e-02 7.971641305897279040e-01
0.000000000000000000e+00 -1.260903617881824030e+05 2.847211428554931034e-01 1.911194246938985319e-02
0.000000000000000000e+00 -1.259709383224929625e+05 4.775393306659414527e-02 8.275144098596540765e-01
0.000000000000000000e+00 -1.259429823110548896e+05 1.413975513665327588e-01 9.523873821778546800e-01
0.000000000000000000e+00 -1.257001575874096598e+05 2.218560618988806299e-01 1.120620136187684412e-01
0.000000000000000000e+00 -1.253980024785155983e+05 2.161061079535342433e-02 6.727545125613653143e-01
0.000000000000000000e+00 -1.252763565894533385e+05 4.782547570841344520e-02 7.846810624065234663e-01
0.000000000000000000e+00 -1.252087382421342481e+05 1.966157664973966490e-01 1.599243183436533933e-01
0.000000000000000000e+00 -1.251553592355443980e+05 2.731139197441501132e-02 6.755732255382388418e-01
0.000000000000000000e+00 -1.250652397740417218e+05 1.480186603738045115e-01 2.451169589056642062e-01
0.000000000000000000e+00 -1.250335391802023805e+05 1.385239750173148376e-01 9.203284813933584330e-01
0.000000000000000000e+00 -1.249568007015385083e+05 1.101567336410955722e-01 8.834586257210966798e-01
0.000000000000000000e+00 -1.247957344378480630e+05 3.399535573930323462e-02 6.149679419469150643e-01
0.000000000000000000e+00 -1.246201917159972218e+05 2.680379470441817125e-01 6.543892109267945845e-02
0.000000000000000000e+00 -1.244926574130024819e+05 2.130574430302442090e-01 9.711757313882851683e-01
0.000000000000000000e+00 -1.243504987599689921e+05 2.224859761344353259e-01 1.378211989924772451e-01
0.000000000000000000e+00 -1.242789860994137125e+05 7.497958736270993185e-02 7.867080577695824140e-01
0.000000000000000000e+00 -1.241576812326728395e+05 1.707001909292081843e-01 9.239403421583768372e-01
0.000000000000000000e+00 -1.239559885389745759e+05 2.072966331303972565e-01 1.710489313324839999e-01
0.000000000000000000e+00 -1.239510557200935145e+05 9.798568543223873384e-02 3.926960391180887022e-01
0.000000000000000000e+00 -1.239389224771452427e+05 5.352734166286177153e-02 5.983517925256136571e-01
0.000000000000000000e+00 -1.236676656599347189e+05 6.876842462891408214e-02 7.133267600866454172e-01
0.000000000000000000e+00 -1.235274916935637739e+05 1.006540058994089826e-01 7.975366407207751251e-01
0.000000000000000000e+00 -1.235245092324120924e+05 6.828048529511465681e-02 5.392322903059355577e-01
0.000000000000000000e+00 -1.233399975544666668e+05 1.496572337747591463e-01 2.953447850415957809e-01
0.000000000000000000e+00 -1.232153360364432738e+05 1.923577063106090002e-01 2.162729463894211834e-01
0.000000000000000000e+00 -1.231134483262660797e+05 8.867797577555569521e-02 4.771158091648108890e-01
0.000000000000000000e+00 -1.229901805890300311e+05 7.977958309006083493e-02 6.780678795744419229e-01
0.000000000000000000e+00 -1.229787915389328846e+05 1.785246755161316035e-01 2.493322327645070002e-01
0.000000000000000000e+00 -1.229727860944763961e+05 2.578357810205004208e-01 9.614421635694817558e-01
0.000000000000000000e+00 -1.228693883523541881e+05 1.060488412094823252e-01 7.660783482385934429e-01
0.000000000000000000e+00 -1.228578298071053578e+05 2.728213396385129608e-01 9.388232217851155692e-02
