15:14:29 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N16/S24/M16/T030/P02/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
15:14:29 [ultranest] [INFO] Sampling 400 live points from prior ...
15:14:29 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
15:14:29 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
15:14:29 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] Plateau detected at L=-9.044554e+06, not replacing live point.
15:14:29 [ultranest] [DEBUG] iteration=14, ncalls=401, regioncalls=40, ndraw=40, logz=-9044557.60, remainder_fraction=100.0000%, Lmin=-9044554.25, Lmax=-70477.96
15:14:29 [ultranest] [DEBUG] iteration=40, ncalls=429, regioncalls=1160, ndraw=40, logz=-81263.46, remainder_fraction=100.0000%, Lmin=-81204.84, Lmax=-70477.96
15:14:30 [ultranest] [DEBUG] iteration=80, ncalls=475, regioncalls=3000, ndraw=40, logz=-78474.24, remainder_fraction=100.0000%, Lmin=-78231.28, Lmax=-70477.96
15:14:30 [ultranest] [DEBUG] iteration=101, ncalls=504, regioncalls=4160, ndraw=40, logz=-77508.32, remainder_fraction=100.0000%, Lmin=-77445.03, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=120, ncalls=527, regioncalls=5080, ndraw=40, logz=-76732.04, remainder_fraction=100.0000%, Lmin=-76687.89, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=160, ncalls=577, regioncalls=7080, ndraw=40, logz=-75922.83, remainder_fraction=100.0000%, Lmin=-75913.69, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=188, ncalls=614, regioncalls=8560, ndraw=40, logz=-75497.92, remainder_fraction=100.0000%, Lmin=-75468.63, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=200, ncalls=627, regioncalls=9080, ndraw=40, logz=-75285.92, remainder_fraction=100.0000%, Lmin=-75275.54, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=240, ncalls=676, regioncalls=11040, ndraw=40, logz=-74621.14, remainder_fraction=100.0000%, Lmin=-74608.01, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=278, ncalls=723, regioncalls=12920, ndraw=40, logz=-74198.29, remainder_fraction=100.0000%, Lmin=-74186.58, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=280, ncalls=725, regioncalls=13000, ndraw=40, logz=-74161.78, remainder_fraction=100.0000%, Lmin=-74138.78, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=318, ncalls=777, regioncalls=15080, ndraw=40, logz=-73704.64, remainder_fraction=100.0000%, Lmin=-73685.38, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=320, ncalls=779, regioncalls=15160, ndraw=40, logz=-73669.40, remainder_fraction=100.0000%, Lmin=-73644.10, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=360, ncalls=824, regioncalls=16960, ndraw=40, logz=-73229.51, remainder_fraction=100.0000%, Lmin=-73217.50, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=362, ncalls=826, regioncalls=17040, ndraw=40, logz=-73220.38, remainder_fraction=100.0000%, Lmin=-73191.18, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=400, ncalls=873, regioncalls=18920, ndraw=40, logz=-72893.63, remainder_fraction=100.0000%, Lmin=-72885.90, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] iteration=440, ncalls=922, regioncalls=20880, ndraw=40, logz=-72667.01, remainder_fraction=100.0000%, Lmin=-72655.48, Lmax=-70477.81
15:14:30 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2]), array([385,   1]))
15:14:31 [ultranest] [DEBUG] iteration=477, ncalls=970, regioncalls=22800, ndraw=40, logz=-72449.00, remainder_fraction=100.0000%, Lmin=-72437.11, Lmax=-70477.81
15:14:31 [ultranest] [DEBUG] iteration=480, ncalls=976, regioncalls=23040, ndraw=40, logz=-72437.82, remainder_fraction=100.0000%, Lmin=-72430.34, Lmax=-70477.81
15:14:31 [ultranest] [DEBUG] iteration=520, ncalls=1027, regioncalls=25080, ndraw=40, logz=-72199.59, remainder_fraction=100.0000%, Lmin=-72190.65, Lmax=-70477.81
15:14:31 [ultranest] [DEBUG] iteration=536, ncalls=1045, regioncalls=25800, ndraw=40, logz=-72078.19, remainder_fraction=100.0000%, Lmin=-72054.50, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=560, ncalls=1071, regioncalls=26840, ndraw=40, logz=-71971.59, remainder_fraction=100.0000%, Lmin=-71958.00, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=600, ncalls=1123, regioncalls=28920, ndraw=40, logz=-71796.75, remainder_fraction=100.0000%, Lmin=-71788.70, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=623, ncalls=1152, regioncalls=30080, ndraw=40, logz=-71706.26, remainder_fraction=100.0000%, Lmin=-71693.17, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=640, ncalls=1172, regioncalls=30880, ndraw=40, logz=-71654.33, remainder_fraction=100.0000%, Lmin=-71642.84, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=680, ncalls=1216, regioncalls=32640, ndraw=40, logz=-71514.19, remainder_fraction=100.0000%, Lmin=-71504.01, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=710, ncalls=1255, regioncalls=34200, ndraw=40, logz=-71419.76, remainder_fraction=100.0000%, Lmin=-71403.33, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=720, ncalls=1267, regioncalls=34680, ndraw=40, logz=-71390.30, remainder_fraction=100.0000%, Lmin=-71374.21, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=760, ncalls=1318, regioncalls=36720, ndraw=40, logz=-71249.27, remainder_fraction=100.0000%, Lmin=-71239.22, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=797, ncalls=1369, regioncalls=38760, ndraw=40, logz=-71172.57, remainder_fraction=100.0000%, Lmin=-71158.45, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=800, ncalls=1373, regioncalls=38920, ndraw=40, logz=-71164.38, remainder_fraction=100.0000%, Lmin=-71156.55, Lmax=-70473.30
15:14:31 [ultranest] [DEBUG] iteration=840, ncalls=1419, regioncalls=40760, ndraw=40, logz=-71087.05, remainder_fraction=100.0000%, Lmin=-71075.12, Lmax=-70473.30
15:14:32 [ultranest] [DEBUG] iteration=874, ncalls=1474, regioncalls=43000, ndraw=40, logz=-71030.43, remainder_fraction=100.0000%, Lmin=-71018.40, Lmax=-70473.30
15:14:32 [ultranest] [DEBUG] iteration=880, ncalls=1483, regioncalls=43360, ndraw=40, logz=-71017.97, remainder_fraction=100.0000%, Lmin=-71006.85, Lmax=-70473.30
15:14:32 [ultranest] [DEBUG] iteration=884, ncalls=1488, regioncalls=43560, ndraw=40, logz=-71007.86, remainder_fraction=100.0000%, Lmin=-70998.55, Lmax=-70473.30
15:14:32 [ultranest] [DEBUG] iteration=920, ncalls=1527, regioncalls=45120, ndraw=40, logz=-70961.17, remainder_fraction=100.0000%, Lmin=-70951.93, Lmax=-70473.30
15:14:32 [ultranest] [DEBUG] iteration=957, ncalls=1581, regioncalls=47400, ndraw=40, logz=-70907.99, remainder_fraction=100.0000%, Lmin=-70898.72, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=960, ncalls=1585, regioncalls=47560, ndraw=40, logz=-70903.22, remainder_fraction=100.0000%, Lmin=-70895.01, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=971, ncalls=1606, regioncalls=48440, ndraw=40, logz=-70893.21, remainder_fraction=100.0000%, Lmin=-70884.84, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1000, ncalls=1639, regioncalls=49760, ndraw=40, logz=-70870.24, remainder_fraction=100.0000%, Lmin=-70861.76, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1038, ncalls=1690, regioncalls=51800, ndraw=40, logz=-70828.36, remainder_fraction=100.0000%, Lmin=-70815.08, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1040, ncalls=1692, regioncalls=51880, ndraw=40, logz=-70820.56, remainder_fraction=100.0000%, Lmin=-70809.70, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1058, ncalls=1722, regioncalls=53080, ndraw=40, logz=-70800.66, remainder_fraction=100.0000%, Lmin=-70792.04, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1080, ncalls=1751, regioncalls=54280, ndraw=40, logz=-70782.98, remainder_fraction=100.0000%, Lmin=-70774.61, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1117, ncalls=1803, regioncalls=56360, ndraw=40, logz=-70750.74, remainder_fraction=100.0000%, Lmin=-70741.22, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1120, ncalls=1809, regioncalls=56600, ndraw=40, logz=-70747.62, remainder_fraction=100.0000%, Lmin=-70737.84, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1145, ncalls=1836, regioncalls=57680, ndraw=40, logz=-70730.38, remainder_fraction=100.0000%, Lmin=-70722.62, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1160, ncalls=1856, regioncalls=58520, ndraw=40, logz=-70718.95, remainder_fraction=100.0000%, Lmin=-70710.78, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1198, ncalls=1908, regioncalls=60600, ndraw=40, logz=-70697.76, remainder_fraction=100.0000%, Lmin=-70688.94, Lmax=-70472.69
15:14:32 [ultranest] [DEBUG] iteration=1200, ncalls=1910, regioncalls=60680, ndraw=40, logz=-70695.56, remainder_fraction=100.0000%, Lmin=-70685.69, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1232, ncalls=1952, regioncalls=62360, ndraw=40, logz=-70680.41, remainder_fraction=100.0000%, Lmin=-70671.80, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1240, ncalls=1962, regioncalls=62760, ndraw=40, logz=-70675.04, remainder_fraction=100.0000%, Lmin=-70666.44, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1279, ncalls=2013, regioncalls=64880, ndraw=40, logz=-70656.63, remainder_fraction=100.0000%, Lmin=-70647.85, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1280, ncalls=2014, regioncalls=64920, ndraw=40, logz=-70656.15, remainder_fraction=100.0000%, Lmin=-70646.41, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1317, ncalls=2067, regioncalls=67040, ndraw=40, logz=-70639.22, remainder_fraction=100.0000%, Lmin=-70630.90, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1319, ncalls=2069, regioncalls=67120, ndraw=40, logz=-70638.68, remainder_fraction=100.0000%, Lmin=-70630.52, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1320, ncalls=2071, regioncalls=67240, ndraw=40, logz=-70638.42, remainder_fraction=100.0000%, Lmin=-70630.47, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1360, ncalls=2118, regioncalls=69120, ndraw=40, logz=-70626.64, remainder_fraction=100.0000%, Lmin=-70618.70, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1400, ncalls=2169, regioncalls=71160, ndraw=40, logz=-70612.59, remainder_fraction=100.0000%, Lmin=-70603.16, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1435, ncalls=2218, regioncalls=73120, ndraw=40, logz=-70599.08, remainder_fraction=100.0000%, Lmin=-70590.74, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1440, ncalls=2226, regioncalls=73440, ndraw=40, logz=-70598.12, remainder_fraction=100.0000%, Lmin=-70590.17, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1480, ncalls=2279, regioncalls=75560, ndraw=40, logz=-70587.48, remainder_fraction=100.0000%, Lmin=-70578.63, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1493, ncalls=2298, regioncalls=76320, ndraw=40, logz=-70584.54, remainder_fraction=100.0000%, Lmin=-70575.51, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1520, ncalls=2329, regioncalls=77600, ndraw=40, logz=-70576.86, remainder_fraction=100.0000%, Lmin=-70568.18, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1558, ncalls=2381, regioncalls=79680, ndraw=40, logz=-70569.62, remainder_fraction=100.0000%, Lmin=-70561.65, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1560, ncalls=2385, regioncalls=79840, ndraw=40, logz=-70569.38, remainder_fraction=100.0000%, Lmin=-70561.20, Lmax=-70472.69
15:14:33 [ultranest] [DEBUG] iteration=1580, ncalls=2414, regioncalls=81000, ndraw=40, logz=-70564.77, remainder_fraction=100.0000%, Lmin=-70556.11, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1600, ncalls=2439, regioncalls=82120, ndraw=40, logz=-70560.02, remainder_fraction=100.0000%, Lmin=-70551.96, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1640, ncalls=2487, regioncalls=84040, ndraw=40, logz=-70553.56, remainder_fraction=100.0000%, Lmin=-70545.08, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1674, ncalls=2536, regioncalls=86000, ndraw=40, logz=-70548.89, remainder_fraction=100.0000%, Lmin=-70540.45, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1680, ncalls=2543, regioncalls=86280, ndraw=40, logz=-70548.06, remainder_fraction=100.0000%, Lmin=-70539.68, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1707, ncalls=2580, regioncalls=87760, ndraw=40, logz=-70543.28, remainder_fraction=100.0000%, Lmin=-70534.17, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1720, ncalls=2597, regioncalls=88440, ndraw=40, logz=-70540.81, remainder_fraction=100.0000%, Lmin=-70532.06, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1754, ncalls=2650, regioncalls=90560, ndraw=40, logz=-70535.81, remainder_fraction=100.0000%, Lmin=-70527.27, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1760, ncalls=2659, regioncalls=90960, ndraw=40, logz=-70535.10, remainder_fraction=100.0000%, Lmin=-70526.86, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1800, ncalls=2709, regioncalls=92960, ndraw=40, logz=-70529.15, remainder_fraction=100.0000%, Lmin=-70520.55, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1839, ncalls=2761, regioncalls=95040, ndraw=40, logz=-70524.77, remainder_fraction=100.0000%, Lmin=-70516.25, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1840, ncalls=2762, regioncalls=95080, ndraw=40, logz=-70524.66, remainder_fraction=100.0000%, Lmin=-70516.15, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1841, ncalls=2764, regioncalls=95160, ndraw=40, logz=-70524.56, remainder_fraction=100.0000%, Lmin=-70516.01, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1880, ncalls=2813, regioncalls=97160, ndraw=40, logz=-70520.57, remainder_fraction=100.0000%, Lmin=-70511.74, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1920, ncalls=2860, regioncalls=99040, ndraw=40, logz=-70516.41, remainder_fraction=100.0000%, Lmin=-70507.74, Lmax=-70472.69
15:14:34 [ultranest] [DEBUG] iteration=1928, ncalls=2870, regioncalls=99440, ndraw=40, logz=-70515.63, remainder_fraction=100.0000%, Lmin=-70507.09, Lmax=-70472.69
15:14:35 [ultranest] [DEBUG] iteration=1960, ncalls=2907, regioncalls=100960, ndraw=40, logz=-70513.13, remainder_fraction=100.0000%, Lmin=-70504.52, Lmax=-70472.69
15:14:35 [ultranest] [DEBUG] iteration=2000, ncalls=2957, regioncalls=103040, ndraw=40, logz=-70509.47, remainder_fraction=100.0000%, Lmin=-70500.62, Lmax=-70472.69
15:14:35 [ultranest] [DEBUG] iteration=2015, ncalls=2979, regioncalls=103960, ndraw=40, logz=-70508.21, remainder_fraction=100.0000%, Lmin=-70499.56, Lmax=-70472.69
15:14:35 [ultranest] [DEBUG] iteration=2040, ncalls=3009, regioncalls=105160, ndraw=40, logz=-70506.53, remainder_fraction=100.0000%, Lmin=-70497.70, Lmax=-70472.69
15:14:35 [ultranest] [DEBUG] iteration=2078, ncalls=3061, regioncalls=107240, ndraw=40, logz=-70503.47, remainder_fraction=100.0000%, Lmin=-70495.01, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2080, ncalls=3065, regioncalls=107400, ndraw=40, logz=-70503.35, remainder_fraction=100.0000%, Lmin=-70494.87, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2102, ncalls=3102, regioncalls=108920, ndraw=40, logz=-70502.08, remainder_fraction=100.0000%, Lmin=-70493.60, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2120, ncalls=3122, regioncalls=109720, ndraw=40, logz=-70501.02, remainder_fraction=100.0000%, Lmin=-70492.23, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2160, ncalls=3172, regioncalls=111720, ndraw=40, logz=-70498.90, remainder_fraction=100.0000%, Lmin=-70490.48, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2189, ncalls=3210, regioncalls=113280, ndraw=40, logz=-70497.57, remainder_fraction=100.0000%, Lmin=-70489.21, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2200, ncalls=3228, regioncalls=114040, ndraw=40, logz=-70497.11, remainder_fraction=100.0000%, Lmin=-70488.60, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2238, ncalls=3279, regioncalls=116120, ndraw=40, logz=-70495.51, remainder_fraction=99.9999%, Lmin=-70487.16, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2240, ncalls=3283, regioncalls=116280, ndraw=40, logz=-70495.45, remainder_fraction=99.9999%, Lmin=-70487.04, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2275, ncalls=3338, regioncalls=118480, ndraw=40, logz=-70494.28, remainder_fraction=99.9998%, Lmin=-70485.92, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2276, ncalls=3339, regioncalls=118640, ndraw=40, logz=-70494.25, remainder_fraction=99.9998%, Lmin=-70485.87, Lmax=-70472.67
15:14:35 [ultranest] [DEBUG] iteration=2280, ncalls=3343, regioncalls=118800, ndraw=40, logz=-70494.13, remainder_fraction=99.9998%, Lmin=-70485.74, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2319, ncalls=3395, regioncalls=120880, ndraw=40, logz=-70492.90, remainder_fraction=99.9992%, Lmin=-70484.41, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2320, ncalls=3397, regioncalls=120960, ndraw=40, logz=-70492.87, remainder_fraction=99.9992%, Lmin=-70484.40, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2358, ncalls=3450, regioncalls=123080, ndraw=40, logz=-70491.81, remainder_fraction=99.9978%, Lmin=-70483.40, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2360, ncalls=3453, regioncalls=123200, ndraw=40, logz=-70491.76, remainder_fraction=99.9977%, Lmin=-70483.35, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2363, ncalls=3456, regioncalls=123360, ndraw=40, logz=-70491.68, remainder_fraction=99.9975%, Lmin=-70483.28, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2400, ncalls=3500, regioncalls=125120, ndraw=40, logz=-70490.79, remainder_fraction=99.9937%, Lmin=-70482.30, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2438, ncalls=3554, regioncalls=127280, ndraw=40, logz=-70489.90, remainder_fraction=99.9842%, Lmin=-70481.34, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2440, ncalls=3558, regioncalls=127440, ndraw=40, logz=-70489.85, remainder_fraction=99.9834%, Lmin=-70481.30, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2450, ncalls=3574, regioncalls=128160, ndraw=40, logz=-70489.62, remainder_fraction=99.9800%, Lmin=-70481.11, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2480, ncalls=3611, regioncalls=129680, ndraw=40, logz=-70489.01, remainder_fraction=99.9638%, Lmin=-70480.62, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2520, ncalls=3663, regioncalls=131760, ndraw=40, logz=-70488.29, remainder_fraction=99.9242%, Lmin=-70479.90, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2537, ncalls=3685, regioncalls=132680, ndraw=40, logz=-70488.01, remainder_fraction=99.8982%, Lmin=-70479.63, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2560, ncalls=3715, regioncalls=133880, ndraw=40, logz=-70487.64, remainder_fraction=99.8521%, Lmin=-70479.17, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2599, ncalls=3766, regioncalls=135920, ndraw=40, logz=-70487.09, remainder_fraction=99.7486%, Lmin=-70478.67, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2600, ncalls=3767, regioncalls=135960, ndraw=40, logz=-70487.08, remainder_fraction=99.7445%, Lmin=-70478.67, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2633, ncalls=3818, regioncalls=138000, ndraw=40, logz=-70486.65, remainder_fraction=99.6005%, Lmin=-70478.23, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2640, ncalls=3826, regioncalls=138320, ndraw=40, logz=-70486.56, remainder_fraction=99.5663%, Lmin=-70478.15, Lmax=-70472.67
15:14:36 [ultranest] [DEBUG] iteration=2680, ncalls=3875, regioncalls=140280, ndraw=40, logz=-70486.07, remainder_fraction=99.3173%, Lmin=-70477.56, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2711, ncalls=3929, regioncalls=142480, ndraw=40, logz=-70485.71, remainder_fraction=99.0055%, Lmin=-70477.21, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2720, ncalls=3939, regioncalls=142880, ndraw=40, logz=-70485.60, remainder_fraction=98.9025%, Lmin=-70477.02, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2760, ncalls=3990, regioncalls=145040, ndraw=40, logz=-70485.16, remainder_fraction=98.2714%, Lmin=-70476.62, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2798, ncalls=4036, regioncalls=146960, ndraw=40, logz=-70484.78, remainder_fraction=97.4546%, Lmin=-70476.23, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2800, ncalls=4038, regioncalls=147040, ndraw=40, logz=-70484.76, remainder_fraction=97.3945%, Lmin=-70476.21, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2839, ncalls=4090, regioncalls=149120, ndraw=40, logz=-70484.41, remainder_fraction=96.2893%, Lmin=-70475.83, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2840, ncalls=4091, regioncalls=149160, ndraw=40, logz=-70484.40, remainder_fraction=96.2488%, Lmin=-70475.82, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2878, ncalls=4146, regioncalls=151360, ndraw=40, logz=-70484.09, remainder_fraction=94.8418%, Lmin=-70475.50, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2880, ncalls=4148, regioncalls=151440, ndraw=40, logz=-70484.07, remainder_fraction=94.7590%, Lmin=-70475.50, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2885, ncalls=4154, regioncalls=151760, ndraw=40, logz=-70484.03, remainder_fraction=94.5703%, Lmin=-70475.47, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2920, ncalls=4202, regioncalls=153680, ndraw=40, logz=-70483.78, remainder_fraction=92.9739%, Lmin=-70475.21, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2959, ncalls=4253, regioncalls=155720, ndraw=40, logz=-70483.52, remainder_fraction=90.8566%, Lmin=-70474.98, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2960, ncalls=4254, regioncalls=155760, ndraw=40, logz=-70483.52, remainder_fraction=90.8294%, Lmin=-70474.98, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=2972, ncalls=4272, regioncalls=156520, ndraw=40, logz=-70483.44, remainder_fraction=90.0659%, Lmin=-70474.89, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=3000, ncalls=4309, regioncalls=158000, ndraw=40, logz=-70483.28, remainder_fraction=88.3203%, Lmin=-70474.73, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=3038, ncalls=4361, regioncalls=160080, ndraw=40, logz=-70483.08, remainder_fraction=85.5935%, Lmin=-70474.57, Lmax=-70472.65
15:14:37 [ultranest] [DEBUG] iteration=3040, ncalls=4363, regioncalls=160160, ndraw=40, logz=-70483.07, remainder_fraction=85.4378%, Lmin=-70474.56, Lmax=-70472.65
15:14:38 [ultranest] [DEBUG] iteration=3059, ncalls=4386, regioncalls=161120, ndraw=40, logz=-70482.98, remainder_fraction=84.0600%, Lmin=-70474.47, Lmax=-70472.65
15:14:38 [ultranest] [DEBUG] iteration=3080, ncalls=4412, regioncalls=162160, ndraw=40, logz=-70482.89, remainder_fraction=82.4482%, Lmin=-70474.38, Lmax=-70472.65
