"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.368363361529773281e-02,-9.625514995006800856e-03,2.481962649954106478e-03,1.077729032259808466e-03,1.135846010711348509e-03,1.095803124625577664e-03,6.369332333077021291e-02,-9.646563615009311199e-03,2.469577428612562686e-03,6.260960880465424316e-02,-1.076174122218906404e-02,1.371678583439448103e-03,6.476209001854663083e-02,-8.510558090955550048e-03,3.582032442159974184e-03
