k1 k2 k3 k4 k5
7.827205174887461037e-02 -1.382550329991072413e-02 3.519524685354283311e-03 -1.278952537561731106e-03 1.134095958155445505e-04
7.971978918846348017e-02 -1.394944497492588142e-02 3.260021285385134027e-03 -1.412498526868977144e-03 1.022839683436221891e-04
7.972654471558496270e-02 -1.293515522191539258e-02 3.013566975247350399e-03 -1.592161157195709498e-03 7.069155300187812685e-04
7.979739877780331336e-02 -1.500426834845994262e-02 3.300814197663412553e-03 -3.325143740785241331e-04 5.456562867139497230e-04
7.900093036564229121e-02 -1.431204189849236141e-02 3.167820742592031280e-03 -3.513779496081836928e-04 -2.470276012882383077e-04
7.995207678424723352e-02 -1.252618486752511695e-02 3.821934633708584661e-03 -8.788772182557191837e-04 -4.689507268688247743e-04
7.872111983841120764e-02 -1.383873216169116682e-02 3.591388316188881547e-03 -2.580884961882107254e-03 9.379286047545704053e-04
8.007328417410924937e-02 -1.372716063113946228e-02 4.131902919917010419e-03 -5.573161791339181770e-04 6.489444181269898859e-04
7.891431805353033013e-02 -1.400075019038903024e-02 2.564896977348588014e-03 -1.752666994993559713e-03 -4.866584962661540947e-04
7.967959461324822246e-02 -1.403260606286962919e-02 2.554468278835542172e-03 -1.475127357423486330e-03 2.827584304746777466e-04
7.882583930204900557e-02 -1.399748996684005431e-02 3.235440041580356363e-03 -1.479895322899008048e-03 9.285108747596193535e-04
7.868262583313259673e-02 -1.460519640590067503e-02 4.054626083451556839e-03 -5.233993067264713916e-04 3.936917741958201322e-04
7.832378799887076970e-02 -1.325025509260456535e-02 4.444280756148485945e-03 -2.618198115007103199e-04 1.614732577323876872e-03
7.889600914958525002e-02 -1.314779020796189024e-02 3.919848096019890038e-03 -9.317212514534656265e-04 3.885422805164073790e-04
7.990941091385200812e-02 -1.434622529524649803e-02 2.931026796825969560e-03 -1.213086057534312756e-03 7.096023501483861295e-04
7.900093036564229121e-02 -1.431204189849236141e-02 3.167820742592031280e-03 -3.513779496081836928e-04 -2.470276012882383077e-04
7.965229127144965449e-02 -1.360707043940069527e-02 4.114670887924984366e-03 -1.002438711330211341e-03 -2.479555918273035342e-04
7.897735412243739317e-02 -1.395176458154992472e-02 3.495938194664566234e-03 -1.307116970775568099e-03 -6.065617206466034084e-06
7.897664619023000987e-02 -1.191301215930998247e-02 5.609158969989744281e-03 -1.973288797063627031e-03 -5.273770476678790731e-04
7.950301807400200760e-02 -1.495121750783298675e-02 3.762412187671107522e-03 -8.716459681590571495e-04 1.486798759701563055e-04
7.934487207297694078e-02 -1.367975623256978412e-02 3.779580509678109879e-03 -8.412646018635949741e-04 1.399909361957815679e-03
