k1 k2 k3 k4 k5
6.339250354920228370e-02 -1.094665176615028379e-02 1.861201684381974530e-03 1.576451128891709352e-03 1.635382476540978014e-03
6.333811925738250248e-02 -7.170326694509995824e-03 -9.389018232039414436e-06 -4.814306744574115005e-04 2.560205117067282377e-04
6.366751935527201200e-02 -8.122984771250119085e-03 -9.539521813719253895e-04 -4.390134305696791195e-04 -2.384931636865289528e-04
6.173087081777142715e-02 -1.034902007143403968e-02 6.710844835994267399e-04 -2.895016812353989888e-04 1.871041821149582729e-03
6.438453208725611332e-02 -7.496036869810401848e-03 3.099737348476683252e-03 7.918613442025046467e-04 7.245588488800358551e-04
6.333717417071768607e-02 -9.183891492673193491e-03 3.251204277647384844e-03 -1.032002896647912782e-03 1.108799043487526670e-03
6.385426652573622519e-02 -7.951456157938005531e-03 2.779199795283029961e-03 1.051227180136615758e-03 1.135567108947063697e-03
6.266802191015399814e-02 -9.148665006864772908e-03 1.642390766440751659e-03 -1.779744298174706918e-04 1.005545902286880677e-04
6.366742093635063826e-02 -8.228389896640458945e-03 2.772952477171714003e-03 2.087069113744927096e-04 1.757419810597377063e-03
6.517621944468390827e-02 -7.291589496013967109e-03 1.219229557017295629e-03 1.020333124574238082e-03 2.111712944830174132e-03
6.472613872968976945e-02 -7.592247978854133050e-03 2.691554654504837996e-03 -3.118162638536758902e-03 9.155255312846000137e-04
6.419810384926599722e-02 -1.012933382995703790e-02 1.761601552875260990e-03 1.332429678344015933e-05 -1.231388970576202668e-03
6.459105105071635822e-02 -7.461100040257379051e-03 1.640060188509956385e-03 -8.868482159201801496e-04 3.121950043454974066e-04
6.546319775629225179e-02 -7.657730050289940360e-03 1.320663113623971041e-03 6.841790580103535024e-04 1.735922576019260921e-03
6.415281735245834116e-02 -8.398715365200301597e-03 9.944171168565080210e-04 1.247569547939419987e-04 2.768623151265525717e-05
6.472519421769012959e-02 -8.164102236334055962e-03 3.245472888297171177e-03 9.096278076012598302e-04 2.044210144565974940e-03
6.261614280149516154e-02 -8.935638744914209397e-03 1.205227451180415632e-03 -2.545719443422286843e-03 -9.173222649953294283e-04
6.243942629117307797e-02 -7.881962994091967767e-03 1.796128370797150930e-03 2.855358686220471620e-03 1.253791840089862886e-03
6.456884330444645492e-02 -6.799714524178310238e-03 1.223093025764621089e-03 8.245183739116479504e-04 2.429910869629653414e-03
6.564964668454259522e-02 -8.261025765986362845e-03 2.671224415678422059e-03 1.512252495866867052e-03 1.297578036286980985e-03
6.331993512616362896e-02 -1.073805870910098104e-02 1.786877218094895525e-03 -5.282167798701109529e-04 1.323175544331728348e-04
6.424121798216081425e-02 -9.163928839575480323e-03 2.313213580189793506e-03 -1.748803207993226971e-03 -1.137350866319400411e-03
6.496258509357683009e-02 -8.759335808117246769e-03 4.952152180144608895e-04 -1.045115057023551786e-03 2.348601911061204417e-04
6.339690207892881291e-02 -9.600300686377710724e-03 3.056949704795836054e-03 1.481909618751692248e-04 2.252456297841654020e-03
6.238919589386604514e-02 -6.690870495137904439e-03 4.234485519798034114e-03 -1.216144416708614395e-03 -2.308614266666439430e-03
6.315631234922258752e-02 -7.020551140059630435e-03 3.032393698148824757e-03 9.178131381000487199e-05 -1.659291621515235349e-04
6.375537853673526878e-02 -9.718514663977509405e-03 1.010541785230675838e-03 5.056221350867307063e-05 -2.477527047322902742e-04
