weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -1.079267684788169153e+07 3.677085560796816699e-01 1.585091069598898450e-02 2.103585366846856264e-01 1.836306604949582422e-01 3.306572789580264349e-02
0.000000000000000000e+00 -1.079267684788169153e+07 9.727290454930450636e-01 8.857272843151009489e-01 8.764429340026858029e-01 8.071159961817131467e-02 6.180477088574749533e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.636584033852713560e-01 6.753731252066104140e-01 8.888110307201190219e-01 1.476782716441832344e-01 4.819109707985602675e-03
0.000000000000000000e+00 -1.079267684788169153e+07 6.597860832240078910e-01 2.223854144498526031e-01 1.947463127868054311e-02 4.333119821346913536e-01 2.915222765711376063e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.601247189604595222e-01 3.002032833969199288e-01 9.932333679692815220e-01 8.288795595342492994e-01 8.312722216221590799e-03
0.000000000000000000e+00 -1.079267684788169153e+07 3.396768469170816651e-01 9.384094337068600300e-01 9.616496214640706253e-01 8.652841814039241575e-01 3.943132378087560452e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.501950930755160174e-01 8.609540477952859483e-01 2.280374902645726509e-01 1.356771661767034454e-01 8.089303313024526210e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.864843701437934653e-01 9.920409350477465971e-02 5.411714714922634117e-01 9.465303509317819497e-01 1.482177479280072374e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.782506690798423055e-01 1.061556514667338913e-01 4.271476219689597231e-01 9.443594014472569409e-01 2.415346821413311140e-02
0.000000000000000000e+00 -1.079267684788169153e+07 8.126255916212689057e-01 2.427845867876318176e-01 7.985899362161102966e-01 8.382539595050934045e-01 1.684959545987838592e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.910378667805115782e-01 2.284103581085903389e-01 9.862134975021764616e-01 5.130585019779934086e-01 8.353279487425844252e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.760556303195909056e-02 7.420062998610177374e-02 8.835443403116194361e-01 8.303176037338420024e-01 5.882343673397324446e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.109497970727886029e-01 3.852318220195036780e-01 1.953882617298352553e-02 3.428939017444407877e-01 3.030373068798841718e-01
0.000000000000000000e+00 -1.079267684788169153e+07 8.443787682403447459e-01 9.237777549789095710e-01 5.402798832956057229e-01 9.877296121225820347e-02 3.522598568186101620e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.740949808189888648e-01 7.050165691353001973e-01 3.200225217183283455e-02 4.732177271973500021e-01 9.352425985087273741e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.177255458832965784e-01 1.633770522466677644e-01 4.107136902496336672e-01 3.317384844165683910e-01 5.848580967772236683e-01
0.000000000000000000e+00 -1.079267684788169153e+07 3.251765215149793331e-02 6.346602351807905107e-01 1.157430393176502870e-01 7.977928124649298347e-01 1.752428276215878267e-02
0.000000000000000000e+00 -1.079267684788169153e+07 5.429373945309050598e-01 3.251434718996237816e-02 9.504853233532795098e-01 6.993628442570495318e-01 1.144580781415038828e-02
0.000000000000000000e+00 -1.079267684788169153e+07 7.510300138698184913e-01 4.158688041714290184e-01 4.922644222721985763e-01 3.100800133119420154e-01 9.269931698546028942e-01
0.000000000000000000e+00 -1.079267684788169153e+07 4.614756387963891981e-02 5.406361492607502095e-01 9.123306057791753521e-01 4.581401776770693823e-01 8.387602540178210608e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.584266761654634426e-01 9.120163209924970760e-01 8.318935770770742311e-01 8.299177439633550479e-01 1.850398255726340979e-01
0.000000000000000000e+00 -1.079267684788169153e+07 5.600598691098657156e-01 4.566034354035866105e-01 9.894665342660534657e-01 6.663683895562922954e-01 2.465371247514935860e-02
0.000000000000000000e+00 -1.079267684788169153e+07 4.685356210202330507e-01 8.975782135432646136e-01 7.175266812244313064e-01 8.351161805350691969e-01 5.136615345432071766e-02
0.000000000000000000e+00 -1.079267684788169153e+07 2.493260948894941986e-01 3.718708753092370145e-02 8.603846269108795797e-01 6.431392152173903698e-01 9.045924659574796634e-01
0.000000000000000000e+00 -1.079267684788169153e+07 4.916357025821092019e-01 6.200089475241192805e-01 9.284385210628360863e-01 9.367753744216987810e-01 7.594996935458695475e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.488926670793683016e-01 8.130757845097896785e-01 6.646034662812209115e-01 2.525650067320898140e-01 2.100157956625172684e-01
0.000000000000000000e+00 -1.079267684788169153e+07 4.750213223937349571e-02 9.218826298146577392e-01 2.106015901256280687e-01 4.757250380141956336e-01 4.569198532157103809e-02
0.000000000000000000e+00 -1.079267684788169153e+07 8.568634720503798263e-02 9.064472241537244734e-01 8.650088358231823316e-01 7.352326884907696147e-01 4.758839184785880194e-01
0.000000000000000000e+00 -1.079267684788169153e+07 3.043843646618659138e-01 9.755384871006134162e-02 3.966520128458964622e-01 6.938588599302177862e-01 1.731286937214848720e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.579853135914228490e-01 2.153809809245549323e-01 5.951449361250837899e-01 9.654101429799167855e-01 6.018077741015785964e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.473702664294726405e-01 2.949707007938828784e-02 7.611199254910994139e-02 8.116285165751967456e-01 9.774364762795785255e-01
