"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.276137045372867651e-02,-7.575634327544088567e-03,5.570161947713004550e-04,5.744884064274161962e-04,6.277305085116395567e-02,-7.582508736253920634e-03,6.218397595958133350e-02,-8.143647212319859996e-03,6.334228492404345157e-02,-7.001541138948824683e-03
