logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647992797739059e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647923483021185e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647882936510444e+07 nan -7.528266420791573932e-03 3.970000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647854168303311e+07 nan -1.005033585350144018e-02 3.960000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647831853948161e+07 nan -1.257878220686011773e-02 3.950000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647813621792570e+07 nan -1.511363781004817011e-02 3.940000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647798206724599e+07 nan -1.765493523872075157e-02 3.930000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647784853585437e+07 5.052845381476379627e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647773075281829e+07 5.171145545173423397e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647762539230287e+07 5.424211632104075642e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647753008212149e+07 5.611843415859550932e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647744307074323e+07 3.941685317981478143e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647736302803457e+07 3.007735127183073232e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647728892006353e+07 3.212779934920090286e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647721992719173e+07 2.798937675575950967e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -1.823647393651284277e+07 -1.823647992797739059e+07 nan
-1.823647715538867190e+07 2.280173204057851510e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -1.823647393651284277e+07 -1.823647992927918956e+07 1.250000000000000000e+00
-1.823647992927918956e+07 1.378942500764459567e+00 -4.342616118692179533e-02 3.840000000000000000e+02 -1.941697679238019336e+05 -1.941757632943164790e+05 1.567708333333333259e+00
-1.941757632943164790e+05 8.894975056809762493e+06 -4.603032785358845969e-02 3.840000000000000000e+02 -1.791096866522428463e+05 -1.791156846269240486e+05 1.718750000000000000e-01
-1.791156846269240486e+05 4.989660580720533617e+06 -4.863449452025512404e-02 3.840000000000000000e+02 -1.762928456409128848e+05 -1.762988462197607441e+05 1.937500000000000000e+00
-1.762988462197607441e+05 1.219902096355359390e+03 -5.123866118692178839e-02 3.840000000000000000e+02 -1.725606998696346709e+05 -1.725667030526492163e+05 1.328125000000000000e+00
-1.725667030526492163e+05 2.206712230706272294e+03 -5.384282785358845275e-02 3.840000000000000000e+02 -1.719082722787676612e+05 -1.719142780659488635e+05 1.713541666666666741e+00
-1.719142780659488635e+05 3.214662600439756943e+02 -5.644699452025511710e-02 3.840000000000000000e+02 -1.717570219753306592e+05 -1.717630303666785185e+05 7.968750000000000000e-01
-1.717630303666785185e+05 2.205323690665080676e+02 -5.905116118692178145e-02 3.840000000000000000e+02 -1.715641034143599682e+05 -1.715701144098745135e+05 7.291666666666667129e-02
-1.715701144098745135e+05 2.671774446690709510e+02 -6.165532785358844581e-02 3.840000000000000000e+02 -1.701202239733556926e+05 -1.701262375730368949e+05 1.479166666666666741e+00
-1.701262375730368949e+05 9.104687794957283131e+02 -6.425949452025511710e-02 3.840000000000000000e+02 -1.699261692124385154e+05 -1.699321854162863747e+05 1.937500000000000000e+00
-1.699321854162863747e+05 7.427096618169409794e+02 -6.686366118692178839e-02 3.840000000000000000e+02 -1.699020923456000164e+05 -1.699081111536145618e+05 1.895833333333333259e+00
-1.699081111536145327e+05 7.954395244355259820e+01 -6.946782785358845969e-02 3.840000000000000000e+02 -1.694674397921629134e+05 -1.694734612043441157e+05 1.489583333333333259e+00
-1.694734612043441157e+05 1.620517975587924013e+02 -7.207199452025513098e-02 3.840000000000000000e+02 -1.692075754260252579e+05 -1.692135994423731172e+05 1.567708333333333259e+00
-1.692135994423731172e+05 2.028278075972683894e+02 -7.467616118692180227e-02 3.840000000000000000e+02 -1.692049876788184047e+05 -1.692110142993329500e+05 8.697916666666666297e-01
-1.692109416203209839e+05 1.922565514440994434e+02 -7.728032785358847356e-02 3.840000000000000000e+02 -1.681996907844631933e+05 -1.682057200091443956e+05 1.864583333333333259e+00
-1.682057200091443956e+05 3.745319496764546443e+02 -7.988449452025514486e-02 3.840000000000000000e+02 -1.676765522291309026e+05 -1.676825840579787618e+05 1.656250000000000000e+00
-1.676825840579787618e+05 2.475446735913120335e+02 -8.248866118692181615e-02 3.840000000000000000e+02 -1.674814602421974996e+05 -1.674874946752120450e+05 1.119791666666666741e+00
-1.674874946752120450e+05 2.025760714319739861e+02 -8.509282785358848744e-02 3.840000000000000000e+02 -1.667267551605930785e+05 -1.667327921977742808e+05 1.776041666666666741e+00
-1.667327921977742808e+05 2.629676528911229525e+02 -8.769699452025515873e-02 3.840000000000000000e+02 -1.665815632781183522e+05 -1.665876029194662115e+05 1.218750000000000000e+00
-1.665876029194662115e+05 3.972919752061330456e+01 -9.030116118692183003e-02 3.840000000000000000e+02 -1.659442346267056128e+05 -1.659502768722201581e+05 2.604166666666666782e-02
-1.659502768722201581e+05 3.328737923236445795e+02 -9.290532785358850132e-02 3.840000000000000000e+02 -1.657872356484553311e+05 -1.657932804981365334e+05 9.375000000000000000e-01
-1.657932804981365334e+05 2.936833370242221122e+02 -9.550949452025517261e-02 3.840000000000000000e+02 -1.657401004719385237e+05 -1.657461479257863830e+05 4.010416666666666852e-01
