weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -3.536770702838854492e+07 6.589953270284191200e-01 1.893072823245323111e-02 7.007537403189801894e-01 1.207857049344570610e-01 4.361857201815779739e-01
0.000000000000000000e+00 -3.536770702838854492e+07 2.136637082934439436e-01 1.827902722614082043e-01 2.100247317432257788e-02 9.845311569132852991e-02 7.053778622994784087e-01
0.000000000000000000e+00 -3.536770702838854492e+07 2.910478800566720370e-01 2.054811697278776661e-01 9.576315153743794051e-01 9.067703054234679261e-01 1.178209827031538870e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.187876543588811451e-01 4.058588989480504949e-02 8.216539627817105451e-01 2.691922640307953252e-01 8.584115679441384206e-02
0.000000000000000000e+00 -3.536770702838854492e+07 7.269532356101661152e-01 9.375240644577600424e-01 4.121504678325733639e-01 3.736337263329162495e-01 7.507657189595580149e-01
0.000000000000000000e+00 -3.536770702838854492e+07 9.178353654525803762e-01 2.772109733237427820e-01 6.271222024444350618e-01 7.177906578145947236e-01 1.170483651839140382e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.448203494630791788e-01 2.216224621345129764e-01 6.396866449105749197e-01 2.312640016589290193e-01 8.712796429549213295e-01
0.000000000000000000e+00 -3.536770702838854492e+07 6.799242915920321595e-01 5.045217703089256434e-01 9.659521548677143521e-01 5.135858116336600165e-02 4.221488639671708842e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.935675428211054205e-01 9.619398673625174645e-01 3.721093646719989545e-01 1.572872146252617398e-01 1.577659979316717864e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.593870470528947259e-01 5.574411913641408312e-02 1.096812975067493756e-01 9.525970100287917131e-01 3.316860307394070562e-01
0.000000000000000000e+00 -3.536770702838854492e+07 2.670846430269804284e-01 6.052175208609021917e-01 8.779741341881515115e-01 7.312375816097618220e-01 8.338176575591995654e-01
0.000000000000000000e+00 -3.536770702838854492e+07 9.472592814131182148e-01 2.983479007529351579e-01 7.563668451274988547e-01 5.928270801495869602e-01 4.848921773187953033e-01
0.000000000000000000e+00 -3.536770702838854492e+07 2.917415171443339394e-01 5.098088881934338401e-01 5.608717265996610024e-02 3.943262895719922279e-01 2.710660126091890554e-01
0.000000000000000000e+00 -3.536770702838854492e+07 9.935250314776478131e-01 3.211889690575552292e-01 6.224013623484396796e-01 7.565957869888551013e-01 2.952637883705256927e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.515650443069592512e-01 8.360904709920018441e-01 2.621189186246075664e-02 9.392194661394273059e-01 4.732854980299751047e-01
0.000000000000000000e+00 -3.536770702838854492e+07 1.166770160041380455e-01 8.136801728733868977e-01 1.907682276883426731e-03 1.175675759141064924e-01 7.623570410820136312e-01
0.000000000000000000e+00 -3.536770702838854492e+07 9.048748466187396255e-01 8.395628799349892368e-01 8.914265471038991251e-01 2.378470117938513706e-01 6.981471870601848595e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.500750791348482771e-01 2.950876689986001722e-01 9.979374764236593753e-01 5.738782767887257164e-01 4.922134335800532057e-01
0.000000000000000000e+00 -3.536770702838854492e+07 3.818754948899508728e-01 5.714979066671168617e-01 2.483698359503905273e-02 2.380690864948875607e-02 2.681212702908797318e-01
0.000000000000000000e+00 -3.536770702838854492e+07 7.386193263466223069e-01 2.549586938476260389e-01 7.459385032348233580e-01 1.553426125047747686e-01 7.890886343043963524e-01
