k1 k2 k3 k4 k5
6.235966911990745154e-02 -7.423857838102371209e-03 1.284555488183916627e-03 8.638967579961132071e-04 -5.160577745658145865e-05
6.335043312484656131e-02 -7.803897337573487136e-03 1.144414721369099719e-03 -3.795241825584466655e-04 4.429563865086250107e-04
6.220871328128693700e-02 -7.171553890312182267e-03 1.878382825218488650e-03 3.945558566152973512e-04 8.677352519829845123e-04
6.341307341602711589e-02 -7.597069382974844243e-03 8.208377870508598573e-04 1.462325120096946707e-04 9.743081318950574943e-04
6.159269386110502453e-02 -7.420210968717783073e-03 2.413816956409783887e-03 -2.292864138071920577e-04 6.072877785229247039e-06
6.217403213963820785e-02 -6.913765902680196751e-03 1.703491126338094186e-03 -9.439041602030129319e-05 -3.014817919321649553e-04
6.236795812312315168e-02 -7.760001445152861499e-03 1.838688702175850231e-03 2.390442329035097346e-04 1.083835684893841300e-04
6.294955535899596222e-02 -6.079008839991767443e-03 1.730109273731433861e-03 -6.473397936203190151e-04 8.142727790164117074e-05
6.223944811101903007e-02 -7.063606394303381664e-03 2.323902257950802297e-03 -2.199469701900894081e-03 -6.444383674339276835e-04
6.132093188062623379e-02 -7.281392406428804920e-03 1.783810934221155553e-03 -5.988421032622065487e-04 -4.669624151650009214e-04
6.251879354233980113e-02 -7.369013312769859270e-03 1.230857413914779319e-03 1.488439806065222637e-04 -1.179398896156425014e-04
6.172226817024117906e-02 -7.770878593311977833e-03 1.480166192381712764e-03 3.398990629502329774e-05 1.028445606349598362e-04
6.244945727639511501e-02 -7.591816036772933152e-03 1.606790141355826651e-03 -5.353396018452361016e-04 -1.652700839917364828e-03
6.259041656459560232e-02 -7.174682303890719814e-03 9.550433953322279290e-04 -4.984756069609797002e-04 -4.818718922016684836e-04
6.228563024157302008e-02 -6.499657313403822689e-03 2.409876103100769273e-03 2.447692850250787755e-04 8.808752835254562985e-04
6.256191129849944521e-02 -7.919225590642772761e-03 1.216815922047989607e-03 1.936865765768958081e-04 1.949821744606367036e-04
6.238052972240934468e-02 -7.075529231818422637e-03 1.465228675954291515e-03 2.872356138254594793e-04 1.371485207783740279e-03
6.274106236856000218e-02 -6.852341345484611046e-03 2.509652383099886253e-03 2.615827975003953698e-04 7.283766557862614288e-04
6.370600426690173346e-02 -6.615426396126264375e-03 1.761457389616125080e-03 -8.294258647605079471e-05 -1.664625756357951403e-04
6.254362784980058154e-02 -6.337337109074747676e-03 1.097314331765145146e-03 -1.250056020138681778e-03 4.107637199949609741e-04
6.260343911360355396e-02 -7.708185482063659166e-03 1.478931051241264005e-03 -1.866319509083447237e-05 6.705075331370213831e-05
6.284291152927576340e-02 -7.378771176416470956e-03 1.007397669022219722e-03 1.112584803854829718e-03 -8.325583395030200506e-06
6.336156265077322325e-02 -6.462758883785932329e-03 1.203790807483368086e-03 -8.898069960964205549e-04 -9.138460147103955045e-05
6.154036996714973284e-02 -7.469330223550937897e-03 1.681324969927816548e-03 -9.208682009336222052e-04 2.917305674032810714e-06
6.179497109036699576e-02 -6.774981599828699963e-03 1.197874785866678837e-03 1.146718667074664300e-04 -1.269878607229102396e-03
6.202969867603910781e-02 -7.194313319099018833e-03 1.803326144192540781e-03 1.290543024139167994e-04 -4.238267865712269655e-04
6.212170150879545161e-02 -7.337560385656374806e-03 1.227079467157540793e-03 -7.694044366449714900e-04 1.316666797331889072e-04
6.277200004217095564e-02 -6.946191693814482426e-03 8.225979127366861432e-04 1.845331755137430418e-04 1.476401433863072654e-04
6.305042867471613577e-02 -7.311871150361193283e-03 2.027323022101068517e-03 -1.833240785665130046e-04 3.395791760130578707e-04
6.278354738733826768e-02 -6.661083081781066229e-03 1.664443659064235304e-03 -5.209637185935034331e-06 -5.375416351066641951e-04
6.235346603955535527e-02 -7.002954502004096748e-03 2.350720032932490655e-03 -7.995545202955922637e-05 2.949041631435944666e-04
6.216754328859630530e-02 -7.919326299872145314e-03 1.894946828381496862e-03 3.202286882972027460e-04 7.141930996175382962e-05
6.216754328859630530e-02 -7.919326299872145314e-03 1.894946828381496862e-03 3.202286882972027460e-04 7.141930996175382962e-05
6.241932026621707652e-02 -8.039460102743201109e-03 9.546238726009931286e-04 1.585223779939221034e-04 -5.408978277679499236e-06
6.334789447953004249e-02 -7.444205243934409744e-03 1.060232858539220113e-03 1.966777320445423083e-04 2.954330613005318185e-04
6.233653342471834335e-02 -7.972775775215920624e-03 2.184050312319912868e-03 -1.088160980061703142e-05 -3.332464962266523667e-04
6.275584822390770090e-02 -7.903307863515562914e-03 1.765429320737671448e-03 -5.517240553210150944e-04 5.740875798607297797e-04
6.282065136612366429e-02 -7.673728048815969816e-03 2.234066322998634613e-03 8.858922576466532472e-04 6.338559097827101141e-04
6.167046988621344150e-02 -7.107183288761531603e-03 1.343636100211112461e-03 -9.310162673021316060e-04 -7.026601297352580433e-04
6.219845439183532831e-02 -7.547594179617575505e-03 8.984469047510074136e-04 -8.256374895089929611e-04 -2.958157282109963315e-04
6.264844974238040209e-02 -5.986834787401557056e-03 2.447047053067724631e-03 3.610306901890708575e-04 -1.412499653010684808e-03
6.284339956528747773e-02 -7.161697634341074314e-03 5.130877497688396405e-04 -5.857785894520795011e-04 -8.114320156746013257e-04
6.378496508062395098e-02 -6.144933106670386058e-03 2.207394077143626232e-03 1.608151250700878832e-04 1.333024676407335019e-04
6.209733337415732080e-02 -7.101407912258647648e-03 1.624809016911796244e-03 -3.513975602156688138e-04 9.554208091273608261e-04
6.295088109922594710e-02 -6.782958472125094618e-03 2.426468582728144585e-03 1.122310361231226850e-04 6.061824463045456524e-04
6.345437864523068017e-02 -6.754778297172067680e-03 1.668418801191978718e-03 -1.750075730103245464e-04 -4.811284623565670326e-04
6.155176233684050979e-02 -6.374738377307384574e-03 2.141313165445260513e-03 -1.317816580644282087e-03 -3.781073649937322090e-04
6.276330038020080937e-02 -7.014307557629620438e-03 1.321887545112532258e-03 6.177261146932677693e-04 9.733121821491746983e-04
6.222550749346802967e-02 -7.290852806386430296e-03 1.301348596498067001e-03 1.392997614288321584e-04 5.621949224494937614e-04
6.309939078108106614e-02 -7.875276809072143114e-03 2.059770757209491987e-03 -7.254298831541466930e-04 -3.877519054841377377e-04
6.258835906052645504e-02 -7.563708264633803302e-03 1.191683875919807845e-03 -7.082558264141503024e-04 8.643797076715586947e-05
6.290091729229435602e-02 -7.212811275296479585e-03 1.858297859223714821e-03 2.515597451543949425e-05 2.482269752421134568e-04
6.285082295318786261e-02 -7.050492012773398876e-03 2.303273257124344164e-03 -6.560294607551031554e-04 3.791767417096192361e-04
6.320827921923041770e-02 -6.909588866388677308e-03 2.147600933537871515e-03 -8.773578802722392656e-04 1.527291639795980149e-04
6.280587420578756519e-02 -6.941692688459177862e-03 1.480273822757213753e-03 7.144523350836873288e-05 4.838351913295929618e-04
6.313933513168185074e-02 -7.271334075702781674e-03 9.042364396109336955e-04 -8.253010259190174391e-04 -5.579698033365831922e-04
6.284880094450703836e-02 -6.888134190568689919e-03 2.934308653983960791e-03 4.917328360193734538e-04 1.495139088926455972e-04
6.265186983344175897e-02 -7.440653484859199862e-03 1.234136893492429610e-03 -2.824319403847697085e-04 5.264021630446286126e-04
6.250902591634505123e-02 -6.715936172994915743e-03 1.706245340590134552e-03 -1.063907789239204593e-03 4.562046308452805121e-04
6.323049188416265953e-02 -7.322859218108684898e-03 1.428039292233493351e-03 -3.600246668526291272e-04 -2.554349494159752210e-04
6.275584822390770090e-02 -7.903307863515562914e-03 1.765429320737671448e-03 -5.517240553210150944e-04 5.740875798607297797e-04
6.198665403575215338e-02 -7.774850575020586518e-03 2.072684611825456602e-03 -6.728674895351144380e-04 -4.522006194074834617e-04
6.298364849048984637e-02 -7.496500553849747006e-03 1.924431339984128408e-03 -4.263336624552027665e-05 -3.517212370709732472e-04
6.294574972786079470e-02 -7.445866434113407317e-03 1.524432971706748963e-03 -9.628002991184381187e-04 -6.166386486091274266e-04
6.291119900664679521e-02 -7.322916479982621851e-03 1.602158490831701032e-03 1.104797587687389449e-04 -2.031274203063287986e-04
6.236376212760538773e-02 -6.591723949652461556e-03 2.274571823210821964e-03 3.146304589836390608e-05 6.670725575252944850e-05
6.330319014790769527e-02 -7.327035307235302275e-03 2.285290678926910068e-03 -1.515487779568253091e-04 -6.182776873859124889e-04
6.206091195628415935e-02 -8.995762967949752498e-03 1.797459430587289297e-03 1.023942112641645918e-04 3.140472262259663694e-04
6.218252043962363418e-02 -7.369215546914387183e-03 1.344019378558145017e-03 3.071415142040789803e-04 3.302139641261081504e-04
6.309972459640100784e-02 -7.475712889021476903e-03 1.417975507063642948e-03 -1.037899891053434276e-03 -8.223961301992155359e-04
6.342319050459915841e-02 -7.483828717830959265e-03 1.578474827521311741e-03 -3.537787187124635802e-04 6.250377427451103696e-04
6.285157972501023704e-02 -7.004093697586560863e-03 2.140753727724792332e-03 -8.546639509760256548e-04 -7.892467717552087425e-04
6.241299251516971291e-02 -8.289089362685408968e-03 9.645197163385688111e-04 -6.968043550484026571e-04 5.483671983557147911e-04
6.247750351430653160e-02 -7.053225785200373243e-03 1.884707975105787137e-03 8.703972638296891828e-04 3.038521107281005884e-04
6.268181009797857417e-02 -7.197979894387557254e-03 2.279584788542801665e-03 2.027513630295380009e-04 -8.441206292905678588e-05
6.286765105402308818e-02 -6.607248762346348836e-03 1.861740039915932288e-03 -3.494970735893054847e-04 -1.088883851897801125e-03
6.174234611018941665e-02 -8.045621361865720744e-03 1.893816865057212917e-03 1.297333952081647368e-04 -3.059301958097393470e-04
6.306360546964692726e-02 -8.010076456813841617e-03 1.446203225575759532e-04 -9.190899668018448487e-05 -3.765028886170834754e-04
6.267258369275705010e-02 -7.233016617845533514e-03 1.590371936322013124e-03 -4.273145898220503947e-04 -1.132123037349705430e-03
