k1 k2
6.486177546755353407e-02 -1.254061690058005940e-02
6.471353169596744115e-02 -1.004491267575852165e-02
6.600686355052018395e-02 -1.141188592593486706e-02
6.413306716863145795e-02 -1.056545583164968105e-02
6.081788827672879316e-02 -1.302826803187404070e-02
6.387142769438336476e-02 -1.242858252795506213e-02
6.472687670348484246e-02 -1.266642680371318774e-02
6.367173236924647539e-02 -1.173257293026140624e-02
6.507907600324328024e-02 -1.104135630311507688e-02
6.371531108948511046e-02 -1.245282340353479067e-02
6.146623404813242320e-02 -1.266361077408696689e-02
6.586394644787649244e-02 -1.137240892782061252e-02
6.424785094396420759e-02 -1.174957308014283608e-02
6.349540574637360657e-02 -1.217345361290600447e-02
6.414363878716278222e-02 -1.228959329230995545e-02
6.277925380628909813e-02 -1.008629836431147730e-02
6.309494136755927629e-02 -1.194749927076596552e-02
6.422650966543672069e-02 -1.188692111147698904e-02
6.395803993489623807e-02 -1.234967148852977870e-02
6.347235162436914990e-02 -1.387179953377640218e-02
6.304529774007555654e-02 -1.154063583047074126e-02
6.508104326948682683e-02 -1.085922631519828374e-02
6.476801241889415528e-02 -1.039368083264928522e-02
6.382104761854190400e-02 -1.050081308664797819e-02
6.278649442525438551e-02 -1.102041596717737160e-02
6.464035539182297341e-02 -1.364419536303128344e-02
6.435456104755579720e-02 -1.272926996910103692e-02
6.375420805612147523e-02 -1.394892096061768616e-02
6.302760927050737871e-02 -1.184906586607935297e-02
6.492331341282980839e-02 -1.270055360014082924e-02
6.253584270065834505e-02 -1.165621810483824516e-02
6.417921412731106279e-02 -1.120887151203538157e-02
6.426195640587603619e-02 -1.095401033247975220e-02
6.337747739161489480e-02 -1.246835094968215540e-02
6.192040984659449854e-02 -1.234641008565494358e-02
6.505697889190062422e-02 -1.276138160171012836e-02
6.418100340376017843e-02 -1.201058601615112575e-02
6.488720659335225904e-02 -1.111777102206452927e-02
6.348192567431829025e-02 -1.159296074949998923e-02
6.323677908957694993e-02 -1.295789714045555985e-02
6.273780264404305029e-02 -1.160094321412305507e-02
6.523064713743823018e-02 -1.139855226171065938e-02
6.252300535254978753e-02 -1.022590651175384058e-02
6.383444698634652137e-02 -1.145488883675516156e-02
6.413882300066386932e-02 -1.035573314063112371e-02
6.369440626969363750e-02 -1.110729374641859779e-02
6.322287993122777117e-02 -1.363669200081976673e-02
6.357631957796208710e-02 -1.268149680607158492e-02
6.371605581739014923e-02 -1.177709117325739796e-02
6.492808684743503478e-02 -1.357019968579106783e-02
6.369014602637185218e-02 -1.049597500742550926e-02
6.323677908957694993e-02 -1.295789714045555985e-02
6.403963525682243585e-02 -1.359341672623616548e-02
6.357225298485871812e-02 -1.262616645222804090e-02
6.329832671119570153e-02 -1.077203131253930135e-02
6.433605770034264704e-02 -1.134707940623833067e-02
6.535517261302897785e-02 -1.264995614449047900e-02
6.527981970959884084e-02 -1.076561325078101428e-02
6.471956574936635342e-02 -9.166333303993551285e-03
6.416659538826394171e-02 -1.116026346121008761e-02
6.389960967525293301e-02 -1.064802277867921143e-02
6.229083658348205654e-02 -1.314242831136024081e-02
6.336608409507038520e-02 -1.308196085096134664e-02
6.357814792452784469e-02 -1.097902698824268497e-02
6.406894492055595358e-02 -1.216845144653602717e-02
6.482800928290230469e-02 -1.117415673780192131e-02
6.595199620859429346e-02 -1.266370861063802200e-02
6.388706240745542497e-02 -1.143336930308609667e-02
6.441001168315271808e-02 -1.101446826565628812e-02
6.663690035289163149e-02 -1.049051305250628396e-02
6.448017640056005750e-02 -1.001247038448759008e-02
6.444242061558205781e-02 -1.170608452781918274e-02
6.306306888130960853e-02 -1.084356801336509857e-02
6.523064713743823018e-02 -1.139855226171065938e-02
6.388261695630806369e-02 -1.187020014700101989e-02
6.442046134589118900e-02 -1.152135319216793241e-02
6.492331341282980839e-02 -1.270055360014082924e-02
6.426873098996796485e-02 -1.180517837441838469e-02
6.293286455654181766e-02 -1.061662235781499208e-02
6.339085144243503112e-02 -1.185577772428972332e-02
6.427363093510682357e-02 -1.329772643987910119e-02
6.503921678125554329e-02 -1.213502582286495046e-02
6.655821558642846525e-02 -9.745860970308523052e-03
6.223322164819686253e-02 -1.301189823756319919e-02
6.444722159057511557e-02 -1.223118453233570935e-02
6.527981970959884084e-02 -1.076561325078101428e-02
6.217721912161330855e-02 -1.291697798290215859e-02
6.453631670890896954e-02 -1.099561030674016393e-02
6.410181457876684696e-02 -1.080809072730126719e-02
6.472816031381875557e-02 -1.183557398202951527e-02
6.456452979878132825e-02 -1.239519576492964514e-02
6.453631670890896954e-02 -1.099561030674016393e-02
6.304904861490492896e-02 -1.383383173995629545e-02
6.230227119989639739e-02 -1.197260482384128466e-02
6.379308682123976948e-02 -1.156491890472222117e-02
6.454396573180290475e-02 -9.538333192221457035e-03
6.492452578280699660e-02 -1.211454035629312698e-02
6.492331341282980839e-02 -1.270055360014082924e-02
6.453522290476676471e-02 -1.191668438630993920e-02
6.469378303240569394e-02 -1.113149262043712506e-02
6.470612076483259201e-02 -1.205265819533886396e-02
6.095832521887387112e-02 -1.231394853298731218e-02
6.389377900543530275e-02 -9.681682149752776634e-03
6.240313209668002514e-02 -1.058142840157136333e-02
6.215259042339679740e-02 -1.240400904931113213e-02
6.448017640056005750e-02 -1.001247038448759008e-02
6.395803993489623807e-02 -1.234967148852977870e-02
6.479353887216346419e-02 -1.328019681452290157e-02
6.501249743527767744e-02 -1.084141075679677380e-02
6.355291544256752578e-02 -1.163042314140939892e-02
6.356654258026392390e-02 -1.198086156306502059e-02
6.224763145287812161e-02 -1.038670142865773249e-02
6.239101098288926672e-02 -1.255070257303751713e-02
6.391432356572671059e-02 -1.179774190041911475e-02
6.454662516407363992e-02 -1.179948876663497459e-02
6.388049843381618520e-02 -1.182044539317086973e-02
6.425220901438635779e-02 -1.074830816315940074e-02
6.406934412723094829e-02 -1.303454356197455977e-02
6.496810070108335888e-02 -1.015859208694683269e-02
6.454493041822617627e-02 -1.246629338949689636e-02
6.494865966172388982e-02 -1.183619193485610510e-02
6.418367693137547181e-02 -1.183625357202025552e-02
6.408672688547140117e-02 -9.583058644065972631e-03
6.362816111885616355e-02 -1.286782715596709870e-02
6.324537325907864105e-02 -1.273954309866168200e-02
6.415549672675335824e-02 -1.324965071546745088e-02
6.346431964981921747e-02 -1.241494532587705812e-02
6.487694226826387633e-02 -8.697182098501315961e-03
6.301169322310681831e-02 -1.209171824374775939e-02
6.594060528801559684e-02 -8.853261700453821104e-03
6.451382210050710109e-02 -1.216289088113184369e-02
6.493599061792890148e-02 -1.100037112009315254e-02
6.519921692114721834e-02 -1.142909501234254388e-02
6.266491296575865677e-02 -1.144709507884725253e-02
6.350400499529970655e-02 -1.079356529432379252e-02
6.351126025315842472e-02 -1.103424477652614755e-02
6.375643049888568559e-02 -9.820261488634005054e-03
6.443812490187736386e-02 -1.288832515236128240e-02
6.366235753114818374e-02 -1.302683838524636151e-02
6.357805024336612987e-02 -1.237538181317521246e-02
6.388065073522272708e-02 -1.178732441844550227e-02
6.260746108577763813e-02 -1.250696490574949860e-02
6.156459695237243013e-02 -1.252482959647455152e-02
6.226843557397446216e-02 -1.351524614448271211e-02
6.315773060592339005e-02 -1.146978038683119094e-02
6.586394644787649244e-02 -1.137240892782061252e-02
6.349832708698543993e-02 -1.223696791832738773e-02
6.448551906137220402e-02 -1.200554152473137792e-02
6.267047534463676683e-02 -1.084464855233899239e-02
6.291368685185402820e-02 -1.118181965755540852e-02
6.143697173827161739e-02 -1.207729156222410449e-02
6.281961552359546785e-02 -1.024530965128614413e-02
6.371300252042488843e-02 -1.217014460505523588e-02
6.388124150499419063e-02 -1.134781971352870344e-02
6.541154323552594851e-02 -1.246926694490450849e-02
6.311870026698523928e-02 -1.089846915302436492e-02
6.465785464125270443e-02 -1.047445337707220148e-02
6.349832708698543993e-02 -1.223696791832738773e-02
6.308999466426204461e-02 -1.059574627034932937e-02
6.287712703347131393e-02 -1.111182218070724814e-02
6.353969072091861237e-02 -1.122848314488276988e-02
6.406279507597087419e-02 -1.166886305720363226e-02
6.357233606804343906e-02 -1.126534570001022639e-02
6.590417519182853456e-02 -1.249906891751897953e-02
6.290326389552217123e-02 -1.120711795416393097e-02
6.475977283622944003e-02 -1.102985785530839757e-02
6.435456104755579720e-02 -1.272926996910103692e-02
6.371479261142562467e-02 -1.159150305257414248e-02
6.574568361334173772e-02 -1.025782512134265634e-02
6.439541930487985288e-02 -1.276430780511821073e-02
6.137663851506941493e-02 -1.325090740167852998e-02
6.552008375786355643e-02 -1.090276531181587349e-02
6.485902192834488988e-02 -1.174369499151405039e-02
6.724967416541055565e-02 -1.125459561507609341e-02
6.478795805334353064e-02 -1.126609207469370100e-02
6.338035434332542351e-02 -1.315765647408136119e-02
6.498999426842486105e-02 -1.289686025613799580e-02
6.366021825431913972e-02 -1.451569890202306090e-02
6.512472246813269527e-02 -1.227644860079514511e-02
6.388684376040057455e-02 -1.419986439606765738e-02
6.334007641116609633e-02 -1.007190336250188278e-02
6.232905794209445127e-02 -1.492014885607564900e-02
6.530273792022905921e-02 -1.150056437988816738e-02
6.309586411685580432e-02 -1.124025564828814994e-02
6.346327576457808095e-02 -1.079025572033967539e-02
6.459300805400133849e-02 -1.187116028496372488e-02
6.266491296575865677e-02 -1.144709507884725253e-02
6.281513078293779473e-02 -1.278827456012977815e-02
6.398622312281915248e-02 -1.154003465135325368e-02
6.298547307206794899e-02 -1.086087919573910932e-02
