"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.362111698947042759e-02,-8.206991125475784563e-03,2.313613334532040045e-03,7.421344396257861667e-04,7.939848052768582907e-04,7.757897584771189297e-04,6.359769146473095991e-02,-8.193298751323199736e-03,2.293414509957764080e-03,6.290039956216317285e-02,-9.011361483231505876e-03,1.541349116480799416e-03,6.436892493649723490e-02,-7.396996397554173042e-03,3.097371032886056530e-03
