"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.360739709840283751e-02,-7.855663252420569398e-03,8.774552473201484857e-04,8.933945959862960593e-04,6.361648892339430428e-02,-7.864249529189765164e-03,6.271407941738141312e-02,-8.746309753723716107e-03,6.449102425864788879e-02,-6.975880229518779257e-03
