"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.327030306836126106e-02,-7.918356354652473714e-03,4.783693539975528695e-04,5.119853976555688042e-04,6.327931405337991477e-02,-7.921472295384104911e-03,6.278137183376722441e-02,-8.413551751081257968e-03,6.374165270336543121e-02,-7.401593653710125675e-03
