k1 k2 k3 k4
7.896443151076582012e-02 -1.598358310703416885e-02 5.468305410017443302e-03 -2.212901468250011439e-03
7.836092893721050001e-02 -1.629429420747260937e-02 4.535121833795341395e-03 -2.137798553738814999e-03
7.965989112918786530e-02 -1.492904772808138769e-02 4.458740664175661617e-03 -1.943435864756717923e-03
7.982253297939331804e-02 -1.493379976848106805e-02 3.466474588531040513e-03 -2.993717939150236651e-03
7.953929578609755802e-02 -1.543860910885577753e-02 3.657193754507376271e-03 -1.950303588792695608e-03
7.940423767116205900e-02 -1.456439702064923902e-02 5.063498474245475833e-03 -2.536656923942143260e-03
7.946950155896065349e-02 -1.499122873715370841e-02 5.388757449036524205e-03 -2.302321548212998836e-03
7.941930307289771229e-02 -1.403686011687978186e-02 4.058993723624684802e-03 -2.191017999521954751e-03
7.950968739325864343e-02 -1.615513883827253416e-02 4.774085017856075086e-03 -2.424153442761228794e-03
7.935572451474434685e-02 -1.599480181993656602e-02 4.517692103735843068e-03 -2.443094780978732894e-03
7.998928734932639339e-02 -1.547785505387015703e-02 4.655702636648578752e-03 -1.363772985500957824e-03
7.874152251889399157e-02 -1.581571184611454961e-02 5.196474291932623446e-03 -1.777596778951048839e-03
7.969115023267911435e-02 -1.605710670290612374e-02 5.299287743500344372e-03 -2.947013414264954001e-03
7.953271736684869309e-02 -1.659870140757958856e-02 3.824637610120307230e-03 -2.514833725896697958e-03
8.052443928305322296e-02 -1.561590625246299380e-02 5.104254767517885094e-03 -1.349378557824187919e-03
7.940799221814501263e-02 -1.533467296865345664e-02 4.077094853537840957e-03 -2.690493683015923732e-03
7.990526958851465467e-02 -1.493018521634888185e-02 5.027935783016301841e-03 -2.768241734683291044e-03
8.074939212624407392e-02 -1.515368594242294531e-02 5.218252794680328099e-03 -2.078148643938487750e-03
7.876906664280058923e-02 -1.539969868236545913e-02 5.509645235918861350e-03 -1.556452101752064943e-03
7.916628898253350033e-02 -1.524990502380073332e-02 3.626889641125494168e-03 -1.773600920816839621e-03
7.952762977562435887e-02 -1.581396071618436372e-02 4.487728203852320297e-03 -1.321490147770984502e-03
7.906862459902416762e-02 -1.596670462236551846e-02 4.466853331729359056e-03 -3.471037949618546725e-03
7.959270173767360457e-02 -1.553496427147021963e-02 4.435839786574496957e-03 -3.006244218961201531e-03
8.031884719133761119e-02 -1.547487391821086855e-02 4.191676043379444216e-03 -2.207899566416149373e-03
7.990858227086472532e-02 -1.547890207467965407e-02 5.658999444894632913e-03 -1.958199840357360832e-03
7.946087300409707121e-02 -1.672739233495922073e-02 4.243476303108797976e-03 -2.695855413926806499e-03
7.941692488478746537e-02 -1.554871188707573904e-02 5.079075650050168811e-03 -2.409601910560138505e-03
8.035855615654294293e-02 -1.411405738679855082e-02 5.476950438005931399e-03 -2.326463326873640103e-03
7.958783278152076202e-02 -1.592786239076970922e-02 3.609815900094168195e-03 -2.357555245635217789e-03
7.965030879164999855e-02 -1.547889753429121384e-02 5.329003075395216671e-03 -1.930147127451639633e-03
7.937615736444247894e-02 -1.623641182875099065e-02 3.546211851069777654e-03 -2.886367598878905594e-03
7.912714690659225503e-02 -1.586259298227757353e-02 3.917601298806291932e-03 -3.411293529503423017e-03
7.917121471469903971e-02 -1.547950705249363790e-02 4.890971957215245469e-03 -2.517098705843642814e-03
7.972322671304041264e-02 -1.548949875197011550e-02 4.536682445262618657e-03 -2.510831628225893009e-03
7.945468646754683117e-02 -1.544559417292361292e-02 4.349677289064241004e-03 -2.136551101502751071e-03
7.923616227565322134e-02 -1.604460380481995130e-02 5.001952639148113389e-03 -2.396959335043372108e-03
7.974909894926265896e-02 -1.640030140613199516e-02 3.786733527822258583e-03 -1.838257974380308468e-03
7.874152251889399157e-02 -1.581571184611454961e-02 5.196474291932623446e-03 -1.777596778951048839e-03
8.040386749291128510e-02 -1.410744832500579471e-02 4.570121005435051620e-03 -2.924990309411096279e-03
8.017973691317364926e-02 -1.554704592538615204e-02 4.786495610148808200e-03 -2.058344260727304476e-03
7.928852484773282749e-02 -1.472646235547465932e-02 4.506265088893318671e-03 -2.581012645853697496e-03
7.962882715887201202e-02 -1.527343070197421937e-02 4.719356117984352395e-03 -2.496202339709777118e-03
8.015669837400599129e-02 -1.452930627264342744e-02 5.201953161983990936e-03 -1.455384004046225699e-03
8.050165565469971640e-02 -1.566172124516458652e-02 4.362826035154296345e-03 -1.699343623827120897e-03
7.908221082888547415e-02 -1.676284600596049390e-02 5.584572027847234388e-03 -1.405618040824035964e-03
7.870022736043683076e-02 -1.556309846575150424e-02 5.639564966889637487e-03 -2.323721194995492789e-03
7.806776800582834741e-02 -1.621671728915793920e-02 4.442231037541308214e-03 -2.606045758247937938e-03
8.002524255505671924e-02 -1.548300104252965659e-02 4.411487939481900655e-03 -2.036374348421632341e-03
7.973579861172225280e-02 -1.552120763647626966e-02 5.036407693180214307e-03 -1.924402501893254791e-03
8.067881353361425201e-02 -1.434857670974100385e-02 5.601154020232451680e-03 -1.132514920748048382e-03
7.967379264693982832e-02 -1.461816063540220811e-02 5.501908960912557656e-03 -1.590946065945175736e-03
7.975953855900269618e-02 -1.572612904382579557e-02 5.001533462847637668e-03 -1.689064165522113914e-03
7.878464188239564514e-02 -1.521740896497809914e-02 5.646124070738750556e-03 -2.811281589558706218e-03
7.998951105644097614e-02 -1.507275150854545109e-02 4.207887394486367616e-03 -3.371668435584396217e-03
7.900959866663573306e-02 -1.583257417322982141e-02 4.696448666861113841e-03 -2.679315966314183006e-03
8.018652994940950185e-02 -1.517902101173207452e-02 4.734285407072477692e-03 -2.743106757962326947e-03
7.944334816873621641e-02 -1.590894823431691918e-02 5.206103992351260312e-03 -2.018918684964801646e-03
7.998697435166754466e-02 -1.608109584961668614e-02 4.812715343054857486e-03 -2.763589278837505492e-03
7.953929578609755802e-02 -1.543860910885577753e-02 3.657193754507376271e-03 -1.950303588792695608e-03
7.883362554642453501e-02 -1.569129247747193256e-02 5.138995941658869304e-03 -1.571700057125313688e-03
7.985166490971973285e-02 -1.622023797028851466e-02 4.513552747141671984e-03 -2.446928102006903916e-03
7.949898019450327147e-02 -1.526079747193012648e-02 3.999847619627058815e-03 -3.551219058125887340e-03
7.966453482635069139e-02 -1.462632341308225947e-02 5.183089195411022532e-03 -3.060972907356379613e-03
8.019668638782129211e-02 -1.587632077882501769e-02 4.384519311009693610e-03 -2.452497900389788432e-03
7.907188868866588116e-02 -1.641359158516215999e-02 5.498528685617440348e-03 -1.701221237308675471e-03
7.882890162123734612e-02 -1.603656211664805653e-02 5.310309321199094268e-03 -3.258064578178565540e-03
7.905780341955295776e-02 -1.552566909903346781e-02 4.457379803015276698e-03 -3.081145630984938322e-03
7.903869701831212069e-02 -1.610502482357102638e-02 5.027519050199533157e-03 -2.454886562791955273e-03
7.966453482635069139e-02 -1.462632341308225947e-02 5.183089195411022532e-03 -3.060972907356379613e-03
7.950101802691178499e-02 -1.397220601276660812e-02 5.998338529774077665e-03 -2.398570993070864299e-03
7.963091129122865097e-02 -1.525667212173280329e-02 3.968871728274508959e-03 -2.557563518610250775e-03
7.908295790433070294e-02 -1.503613786511229233e-02 5.254251157186404231e-03 -1.198911820586553989e-03
8.160828083284807355e-02 -1.420233893935787806e-02 4.320786435163911920e-03 -1.894860218533744867e-03
7.897670257860026077e-02 -1.638667310147895462e-02 3.559012973428948845e-03 -3.395545837926436383e-03
7.852073923464555905e-02 -1.638565285974086239e-02 4.275929640889256089e-03 -2.243974303510004598e-03
7.906313411957002768e-02 -1.548587923468146277e-02 5.301911773692352670e-03 -1.836281537373335437e-03
8.046446707058915737e-02 -1.534208685776712600e-02 5.268212508283992568e-03 -1.564450455577612309e-03
7.878010421390299611e-02 -1.613454099675816489e-02 6.003599208246959695e-03 -2.993653283907021789e-03
7.935784239605098156e-02 -1.621330857742636633e-02 3.409694719791328543e-03 -3.081571108743075271e-03
7.946087300409707121e-02 -1.672739233495922073e-02 4.243476303108797976e-03 -2.695855413926806499e-03
8.009249885428326721e-02 -1.480507328895828978e-02 5.371861004080893953e-03 -2.661839444572405844e-03
7.969979609444960422e-02 -1.558451065191306106e-02 5.064737710993874598e-03 -2.156919852348809785e-03
7.962343102037958142e-02 -1.525471088669712316e-02 4.770480880956509684e-03 -1.857782322949391718e-03
8.040623430930515791e-02 -1.597685253239622405e-02 3.099269835599466338e-03 -2.948409833193915697e-03
7.844087768669680272e-02 -1.605241009434024702e-02 4.440317660368703345e-03 -2.856718410745306969e-03
7.966698706270824992e-02 -1.597075036364532796e-02 5.454597448324882691e-03 -1.926989508682835917e-03
7.981493165238717769e-02 -1.591802121487410904e-02 4.069354684910764242e-03 -3.143724248111837150e-03
7.975467661871016301e-02 -1.593396448330154647e-02 3.812672190880175838e-03 -2.106566649303268091e-03
7.969458392155057136e-02 -1.544946559483119375e-02 5.604964764625949836e-03 -1.335391859781709378e-03
7.889541371318040119e-02 -1.700109276823859317e-02 3.474877426588654505e-03 -2.424303044935086082e-03
7.945181651412444590e-02 -1.571553764505335959e-02 5.273528189894988172e-03 -2.012758405518122462e-03
7.977739388107549234e-02 -1.541973148421414697e-02 4.966959547720195545e-03 -2.200908019494879353e-03
7.857808960980314228e-02 -1.567152063547985752e-02 4.079936389946775543e-03 -3.316295389287710060e-03
8.018507732064414362e-02 -1.487932471349344421e-02 4.693481361518148098e-03 -2.450642678946790554e-03
7.944797038466941408e-02 -1.587620737745833177e-02 4.697839014162832894e-03 -2.499736885149664301e-03
7.971674910246304147e-02 -1.634053447172791051e-02 4.981848485278966843e-03 -2.045034450609384269e-03
8.034204487052715171e-02 -1.565019918464602422e-02 3.524896975907340635e-03 -2.186204009882980470e-03
7.958783278152076202e-02 -1.592786239076970922e-02 3.609815900094168195e-03 -2.357555245635217789e-03
7.939974623865181380e-02 -1.514335820430201540e-02 5.355251248148146237e-03 -2.950964146045606529e-03
7.984425016578639012e-02 -1.486158509728821575e-02 5.003319931135313814e-03 -2.628086461519255068e-03
7.940423767116205900e-02 -1.456439702064923902e-02 5.063498474245475833e-03 -2.536656923942143260e-03
8.046276910488334155e-02 -1.483568706482105148e-02 4.865199032940387136e-03 -2.928541317072166916e-03
7.976285712541983375e-02 -1.490438759801553104e-02 5.491608827536048620e-03 -1.998967958147870871e-03
7.956582193270164693e-02 -1.483923982288318233e-02 4.684969885493189823e-03 -2.719067310585923658e-03
7.820752002998287988e-02 -1.651309784860496843e-02 4.626329092398392961e-03 -2.275311220024542336e-03
7.947879643770847102e-02 -1.624416306772080709e-02 4.838432446011745047e-03 -2.237647947644319513e-03
7.993646974455431709e-02 -1.508513787750111190e-02 4.464871428270705822e-03 -2.433403947864162808e-03
7.967008094669444929e-02 -1.543381016877634626e-02 5.085308381842512659e-03 -2.590076244576827724e-03
7.930483564501708549e-02 -1.583942039057523177e-02 4.012387493952204731e-03 -4.443325958043559121e-04
7.938177876767668617e-02 -1.684694159026529914e-02 3.751091072994247599e-03 -2.228110760971319104e-03
8.006054225874748020e-02 -1.516937096213065439e-02 5.209316918547979292e-03 -5.082837659422800858e-04
7.919091859001950451e-02 -1.527239429662242964e-02 4.531477129771227519e-03 -2.845176740437577179e-03
7.925272401267216549e-02 -1.498090674394923771e-02 5.110272091105289016e-03 -2.923198412132260726e-03
8.026981248937595237e-02 -1.504797419655352908e-02 4.793485990897433657e-03 -2.601978530077889151e-03
7.896046439938247952e-02 -1.457665403075000810e-02 4.742668125145788061e-03 -3.548230434797267074e-03
8.033244167574229988e-02 -1.579871049584784248e-02 5.460029415072509273e-03 -2.207578609837876349e-03
8.017871578983354341e-02 -1.564186836900521849e-02 5.148719826862421800e-03 -1.363783386335054582e-03
7.813226421272775890e-02 -1.600340530526263294e-02 4.236783669966742716e-03 -1.840087892588437857e-03
7.870022736043683076e-02 -1.556309846575150424e-02 5.639564966889637487e-03 -2.323721194995492789e-03
7.891260537945996023e-02 -1.681626656862186819e-02 3.722181528658843885e-03 -1.586206586672661567e-03
7.973363254291251923e-02 -1.561792410512420626e-02 4.823434715660490646e-03 -1.910180680208567461e-03
7.931256844630282798e-02 -1.652989153102454867e-02 4.439081401457364850e-03 -1.254452989563781262e-03
7.910357912388396584e-02 -1.624410175708838888e-02 5.535333546833151597e-03 -2.643308928281004611e-03
7.935508959536294316e-02 -1.595623145344809979e-02 4.453941926652271732e-03 -1.784583250527452258e-03
7.949611465140080102e-02 -1.526821820971960286e-02 4.701986646525990743e-03 -2.507435576322977755e-03
7.838264978108971937e-02 -1.598610713176812359e-02 4.969868891885026452e-03 -2.141926628821691492e-03
7.836433567749143125e-02 -1.580147161306239001e-02 5.191142177858612539e-03 -2.653244212030822502e-03
7.860109545234045259e-02 -1.669456316689441056e-02 3.611631792792113771e-03 -2.934709911275354410e-03
7.979578638794218581e-02 -1.544213937080132770e-02 4.859037248010691923e-03 -3.217047697246372406e-03
7.983455980607978564e-02 -1.547982120740053202e-02 5.134432356162205169e-03 -2.325649698723536440e-03
7.916962122095985710e-02 -1.546997177236011933e-02 4.965984693761277269e-03 -2.552841051197990430e-03
7.860666108876906977e-02 -1.557767997563730411e-02 5.250894262352118202e-03 -1.254565026623216673e-03
7.922177536505600748e-02 -1.661514447577230880e-02 4.060150066583154138e-03 -2.593616502964954385e-03
7.826104861938615320e-02 -1.505161433724991338e-02 4.954158309755915535e-03 -1.739805991377435523e-03
8.028469435448049030e-02 -1.473965403059962487e-02 3.767176109389216987e-03 -3.294449316340750111e-03
7.987316009737624456e-02 -1.529350422448892688e-02 5.279172336812104627e-03 -2.945717857646037996e-03
8.013344152218773719e-02 -1.623691574092810119e-02 4.325456989192844048e-03 -2.048044627598416545e-03
7.992050491962091052e-02 -1.621448882694054294e-02 4.938323498291888325e-03 -1.722574601259907467e-03
7.908283264540127977e-02 -1.588313269728849897e-02 4.807232773361078126e-03 -3.017961391416495998e-03
8.087482289160868865e-02 -1.555159124330052212e-02 4.120522390049979888e-03 -2.310245113504708070e-03
7.945554008681085523e-02 -1.501561532556114353e-02 5.780738100528884371e-03 -2.669229987277310645e-03
8.050290512963928502e-02 -1.483624150241180661e-02 4.465105947193931391e-03 -3.053024797355613495e-03
7.923133176262614485e-02 -1.592993839153565572e-02 5.119468605362942348e-03 -4.801377742544576943e-04
7.948771876495758226e-02 -1.594887576596880352e-02 4.561696266712766956e-03 -1.580061160853005187e-03
7.880596886016907887e-02 -1.561645997648611339e-02 5.343904659802320434e-03 -2.210403281878645099e-03
7.953789059383387094e-02 -1.606164473782503710e-02 3.897366932318374610e-03 -2.887056126109815990e-03
8.017081482486107524e-02 -1.646633216791776322e-02 3.301579123810613470e-03 -2.577675794646266949e-03
8.015235174222737347e-02 -1.597865136650583606e-02 3.777979181271429177e-03 -2.897866676821264642e-03
7.966787944554942769e-02 -1.447600734655721255e-02 5.404838431849065539e-03 -1.646529652856082437e-03
7.927754492776475925e-02 -1.493483508158265083e-02 5.496473077279850905e-03 -1.994221513388211298e-03
7.966636231408866231e-02 -1.524229467398366400e-02 4.533959405236487328e-03 -1.782394213586530052e-03
7.894327522103650185e-02 -1.558394115436956273e-02 5.227871847563986263e-03 -1.475200360733744387e-03
7.949964763824432512e-02 -1.526032421076947698e-02 4.532632359168425884e-03 -2.021878023119511036e-03
7.908373863953718774e-02 -1.543371575407966045e-02 4.698466408504881064e-03 -3.155051254384297343e-03
7.864604804949490435e-02 -1.667384685283619661e-02 5.328795830976743031e-03 -2.861927693159682651e-03
7.942163933082832528e-02 -1.652992687796697724e-02 2.856858107476462072e-03 -1.524714100773830183e-03
8.050397932575614757e-02 -1.494928617086563327e-02 5.773705012608293385e-03 -2.468158472403392256e-03
7.941196486554530365e-02 -1.583715220104810195e-02 5.473530329078379886e-03 -1.494987792840601903e-03
8.070661771032883181e-02 -1.512583279582120632e-02 4.319728343111492452e-03 -1.852131462384415395e-03
7.836433567749143125e-02 -1.580147161306239001e-02 5.191142177858612539e-03 -2.653244212030822502e-03
7.931564056513976113e-02 -1.627414553982714507e-02 4.672460812762110893e-03 -2.072238998711242730e-03
