weight logl k1 k2
0.000000000000000000e+00 -1.823647393651284277e+07 8.603504836223131447e-01 1.832804866534643029e-02
0.000000000000000000e+00 -1.823647393651284277e+07 1.656584088902482987e-01 2.358036166512234022e-02
0.000000000000000000e+00 -1.823647393651284277e+07 9.761603721977770709e-01 1.229119966527368879e-01
0.000000000000000000e+00 -1.823647393651284277e+07 2.345954411473449852e-03 1.474391660036716845e-01
0.000000000000000000e+00 -1.823647393651284277e+07 7.707332112213005626e-02 8.818809886464107350e-03
0.000000000000000000e+00 -1.823647393651284277e+07 8.983091623911598766e-01 8.452115412950333972e-02
0.000000000000000000e+00 -1.823647393651284277e+07 9.784792712124642522e-01 1.660908123497620847e-01
0.000000000000000000e+00 -1.823647393651284277e+07 3.048262220196451544e-02 7.920263526461768233e-02
0.000000000000000000e+00 -1.823647393651284277e+07 9.186183113992135718e-01 1.056003384455571625e-01
0.000000000000000000e+00 -1.823647393651284277e+07 9.630746240278600379e-01 8.320738611900635462e-03
0.000000000000000000e+00 -1.823647393651284277e+07 4.634937347380740924e-02 2.078463604840052881e-02
0.000000000000000000e+00 -1.823647393651284277e+07 8.639932009938455781e-02 5.991862878381604141e-02
0.000000000000000000e+00 -1.823647393651284277e+07 9.965143803724102467e-01 5.416013500439786910e-02
0.000000000000000000e+00 -1.823647393651284277e+07 5.742331973777048404e-04 5.990553636472550902e-02
0.000000000000000000e+00 -1.823647393651284277e+07 9.638227007119771761e-01 1.487271955941136259e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.358576121722576691e-02 1.662521526273237349e-01
0.000000000000000000e+00 -1.823647393651284277e+07 9.817898187989115844e-02 4.674124292569836747e-02
0.000000000000000000e+00 -1.822821335938647389e+05 2.121237272435517740e-01 9.085497143106247009e-03
0.000000000000000000e+00 -1.794265671639321663e+05 1.013800581759860542e-02 2.788844289981613489e-01
0.000000000000000000e+00 -1.764829790438295458e+05 2.343034400535799477e-01 7.608134532635868474e-03
0.000000000000000000e+00 -1.755137795611376932e+05 1.289348579110889403e-01 1.453119959771910219e-01
0.000000000000000000e+00 -1.748376104054526950e+05 2.222865521575475567e-01 3.145815154052977736e-02
0.000000000000000000e+00 -1.715803545037666627e+05 5.148318671048879303e-02 3.063618904271860899e-01
0.000000000000000000e+00 -1.715433102442923409e+05 5.978128310629737818e-02 9.944284112499862660e-01
0.000000000000000000e+00 -1.715252558048586943e+05 9.296741158440013919e-02 2.380974550575786219e-01
0.000000000000000000e+00 -1.713554439450012578e+05 8.695725486316807640e-02 2.499615996817402541e-01
0.000000000000000000e+00 -1.712108727297872538e+05 6.300593051222991292e-03 9.270827283965001886e-01
0.000000000000000000e+00 -1.702493428421623248e+05 1.959095449885176476e-01 1.024445143820078563e-01
0.000000000000000000e+00 -1.687808132842909254e+05 1.849433340866468711e-02 4.345324599282031075e-01
0.000000000000000000e+00 -1.685793937284068088e+05 8.503301537537821808e-02 9.573634071015477698e-01
0.000000000000000000e+00 -1.685115141273635672e+05 1.638944117297980174e-02 4.484727609902864343e-01
0.000000000000000000e+00 -1.684044067349112884e+05 1.404911087394600244e-03 8.233690029745371897e-01
0.000000000000000000e+00 -1.682084673403981433e+05 1.999806232761636160e-03 5.036947892076203415e-01
0.000000000000000000e+00 -1.679161132710215752e+05 1.453653116410427160e-01 9.980577158188700393e-01
0.000000000000000000e+00 -1.678787070403654943e+05 7.135810546312759683e-02 3.380011368880002642e-01
0.000000000000000000e+00 -1.678700649358805676e+05 5.970244574503624779e-02 9.096274062891315237e-01
0.000000000000000000e+00 -1.675296370630126621e+05 1.660577746696034751e-03 5.401157282684223571e-01
0.000000000000000000e+00 -1.673810922901514568e+05 2.583574329690241367e-02 8.360007909359784550e-01
0.000000000000000000e+00 -1.672872974965319154e+05 2.199309899646795241e-01 1.025088095367374663e-01
0.000000000000000000e+00 -1.671563206680765725e+05 5.392919096673198798e-02 8.796402264360405621e-01
0.000000000000000000e+00 -1.669522914366774785e+05 1.481744587948279346e-01 2.161491886729112188e-01
0.000000000000000000e+00 -1.667892685334106791e+05 1.007887855087818973e-02 5.490030565442781674e-01
0.000000000000000000e+00 -1.667429588928690646e+05 2.614860287268804262e-01 5.197924840577938799e-02
0.000000000000000000e+00 -1.666833024945479119e+05 1.801401705608255410e-01 1.693571178113878473e-01
0.000000000000000000e+00 -1.666377473849770322e+05 1.445382668361400169e-01 2.275260174403544999e-01
0.000000000000000000e+00 -1.661980928491454688e+05 3.443886708314214395e-02 4.829768863466559203e-01
0.000000000000000000e+00 -1.660776982311171596e+05 5.136315494927534697e-02 4.354047245068406458e-01
0.000000000000000000e+00 -1.659976736107667093e+05 1.634163533535856194e-01 9.740435462744312378e-01
0.000000000000000000e+00 -1.658095018708871794e+05 1.871713725303072451e-01 1.718589508677835775e-01
0.000000000000000000e+00 -1.655787656811139022e+05 1.971680782970075541e-02 6.832551127495798404e-01
0.000000000000000000e+00 -1.651736768313364591e+05 9.670761522543802613e-02 3.508461079678342198e-01
0.000000000000000000e+00 -1.651041447471457941e+05 2.431954395137954084e-01 9.828936813537014761e-02
0.000000000000000000e+00 -1.649531166765975649e+05 8.315375287981385810e-02 8.516854753875895412e-01
0.000000000000000000e+00 -1.649130833798975218e+05 3.913209767349212775e-02 5.403139323369260394e-01
0.000000000000000000e+00 -1.644849966459224233e+05 3.870770453729077687e-02 5.920268012046325801e-01
0.000000000000000000e+00 -1.644328835139774019e+05 1.354838124098273200e-01 2.884991316779941251e-01
0.000000000000000000e+00 -1.644220960816893203e+05 3.908035091253514448e-02 6.740853296336520861e-01
0.000000000000000000e+00 -1.643635973060477409e+05 2.792530667503942965e-01 5.785287473111777601e-02
0.000000000000000000e+00 -1.643376879802264739e+05 3.996887201121601674e-02 6.653854481802590204e-01
0.000000000000000000e+00 -1.642667475497525593e+05 2.244936757277868900e-01 9.857543709183703706e-01
0.000000000000000000e+00 -1.640931825962229632e+05 1.717097293250106071e-01 9.379527975463477496e-01
0.000000000000000000e+00 -1.640417922073271184e+05 9.494972708005611217e-02 3.901291469516323662e-01
0.000000000000000000e+00 -1.635315501961591945e+05 1.898244266093401800e-01 9.412303806695792030e-01
0.000000000000000000e+00 -1.633262993201401550e+05 2.109181864040561294e-01 9.548515812223262733e-01
0.000000000000000000e+00 -1.632784169580703019e+05 7.618633585434098077e-02 7.563946354069035483e-01
0.000000000000000000e+00 -1.632679409500552574e+05 1.124300657192959241e-01 3.722558996894904659e-01
0.000000000000000000e+00 -1.631380312913892267e+05 9.554366450295914692e-02 4.236227146278345179e-01
0.000000000000000000e+00 -1.628674262440176390e+05 6.628525069400981184e-02 6.632086949511315499e-01
0.000000000000000000e+00 -1.628003536623867403e+05 6.585630723806645825e-02 6.262124393870099892e-01
0.000000000000000000e+00 -1.626817318473299965e+05 1.011061703916391608e-01 7.901918539873327152e-01
0.000000000000000000e+00 -1.620342218918220897e+05 1.394015288547585385e-01 8.357824547758938571e-01
0.000000000000000000e+00 -1.619536999172798824e+05 8.115331310339479742e-02 6.063105658246195073e-01
0.000000000000000000e+00 -1.618800173843796365e+05 1.450001426993994258e-01 8.388723833820664888e-01
0.000000000000000000e+00 -1.617858944768550864e+05 8.512715773970991329e-02 5.816243519006112361e-01
0.000000000000000000e+00 -1.617605476032093284e+05 8.809224832626738610e-02 5.526975406781008404e-01
0.000000000000000000e+00 -1.616889000048840244e+05 2.076302912638239295e-01 2.165132764747261795e-01
0.000000000000000000e+00 -1.616684463867903687e+05 2.388274017402106653e-01 9.389759663619540175e-01
0.000000000000000000e+00 -1.616260289829962421e+05 9.208519826982697332e-02 5.390470349744589384e-01
0.000000000000000000e+00 -1.616136220444187056e+05 2.112871838220050646e-01 9.123933949148149702e-01
0.000000000000000000e+00 -1.615694508565932629e+05 2.750692121618042441e-01 1.078575839331264996e-01
0.000000000000000000e+00 -1.615458529558162845e+05 1.193337952178612493e-01 7.742792991746361153e-01
0.000000000000000000e+00 -1.612751088822303282e+05 1.726258885545856048e-01 8.574980774519472826e-01
0.000000000000000000e+00 -1.612747221998624445e+05 2.773328476215793925e-01 1.098105414357815057e-01
0.000000000000000000e+00 -1.611308539025139471e+05 1.090639552977807902e-01 4.886440898975100700e-01
0.000000000000000000e+00 -1.611278327623472724e+05 3.232166471423636445e-01 9.870125876607617199e-01
0.000000000000000000e+00 -1.609534094070393476e+05 1.680739059438974836e-01 3.164609652700600684e-01
0.000000000000000000e+00 -1.607612869548167218e+05 2.080988015302095429e-01 2.384618520354720994e-01
0.000000000000000000e+00 -1.606559643127613235e+05 1.848282849773250636e-01 8.525632420930577826e-01
0.000000000000000000e+00 -1.606069314564486267e+05 1.516688927238801776e-01 7.974734029233433441e-01
0.000000000000000000e+00 -1.604180155759323970e+05 2.939977030670849478e-01 1.006188039461034522e-01
0.000000000000000000e+00 -1.602751602002340369e+05 3.657910404487308975e-01 9.940836594658956082e-01
0.000000000000000000e+00 -1.600517528993519954e+05 1.247602791537261169e-01 5.034891968609218615e-01
0.000000000000000000e+00 -1.599643880638600094e+05 3.683095843126553692e-01 3.964417546475029752e-03
0.000000000000000000e+00 -1.597695135930783581e+05 2.822455904481994127e-01 1.320816455865913008e-01
0.000000000000000000e+00 -1.597384480603720294e+05 1.371555914556980005e-01 7.079552446174305347e-01
0.000000000000000000e+00 -1.597063160328135709e+05 1.831380566247469144e-01 3.245724130655343043e-01
0.000000000000000000e+00 -1.596745301975824113e+05 1.308094497169204340e-01 5.076541385950626983e-01
0.000000000000000000e+00 -1.593958336649644771e+05 2.123818054219626106e-01 8.447954130202336431e-01
0.000000000000000000e+00 -1.587875456792949699e+05 1.416439391010557713e-01 5.843233715913406234e-01
0.000000000000000000e+00 -1.587661950734314451e+05 1.526561430766972816e-01 6.828523106331344517e-01
0.000000000000000000e+00 -1.586800183000145480e+05 1.679175212655009686e-01 7.291334785202095992e-01
0.000000000000000000e+00 -1.583384916859051445e+05 1.550934490462155813e-01 6.439321911939348553e-01
0.000000000000000000e+00 -1.583207471399217611e+05 1.592551517964229113e-01 4.849032108737405533e-01
0.000000000000000000e+00 -1.581613291494614386e+05 1.548728305351627643e-01 5.543414232684964471e-01
0.000000000000000000e+00 -1.580899577580835321e+05 1.986605361212981924e-01 3.517626888075191527e-01
0.000000000000000000e+00 -1.578580043222566019e+05 1.896099402465473149e-01 3.915058953653413054e-01
0.000000000000000000e+00 -1.575896166535558586e+05 4.010846050578469324e-01 9.566328918126080216e-01
0.000000000000000000e+00 -1.574989204765176401e+05 1.847612175942536794e-01 6.936850904067124457e-01
0.000000000000000000e+00 -1.574833025016414758e+05 3.806536853467467063e-01 3.284386679725304070e-02
0.000000000000000000e+00 -1.574663705125766282e+05 2.061904050189626858e-01 3.609013942341622316e-01
0.000000000000000000e+00 -1.573797617889206740e+05 2.342316856625495936e-01 2.910018531510606410e-01
0.000000000000000000e+00 -1.573743925192583119e+05 1.709049100458529535e-01 5.829884283633508524e-01
0.000000000000000000e+00 -1.573589972474615788e+05 1.715794751966887022e-01 5.921940650685614260e-01
0.000000000000000000e+00 -1.572822262200527475e+05 2.415800626618618274e-01 2.777010353675500864e-01
0.000000000000000000e+00 -1.571471321764259192e+05 1.772638600755414018e-01 6.081067698460121962e-01
0.000000000000000000e+00 -1.570358761289551330e+05 2.037012725054074824e-01 3.936972320128803160e-01
0.000000000000000000e+00 -1.570165090298494324e+05 3.742802334324314417e-01 9.261127462143431410e-01
0.000000000000000000e+00 -1.569947853586644342e+05 3.027214155765055592e-01 1.652599719116119026e-01
0.000000000000000000e+00 -1.568406184948029113e+05 2.164314362366174249e-01 3.634895543889159475e-01
0.000000000000000000e+00 -1.567674510315515508e+05 3.710443810135007903e-01 6.169681194670417756e-02
0.000000000000000000e+00 -1.567182087486599339e+05 5.122067513706308750e-01 9.911558474570091315e-01
0.000000000000000000e+00 -1.566721406541971082e+05 1.925387746181842497e-01 4.755165142175505899e-01
0.000000000000000000e+00 -1.564091687787621922e+05 1.988742426731301416e-01 4.686496947206568731e-01
0.000000000000000000e+00 -1.562097071848982305e+05 2.236139321607949482e-01 7.133740082739575827e-01
0.000000000000000000e+00 -1.559348026500302367e+05 2.616966965623016561e-01 7.751748467541510479e-01
0.000000000000000000e+00 -1.559152664905394777e+05 3.693710142712323119e-01 8.427503606911268541e-02
0.000000000000000000e+00 -1.557499622613935790e+05 2.917594160591631125e-01 2.251512934936341637e-01
0.000000000000000000e+00 -1.557438028879674675e+05 2.890340186842375036e-01 8.067470261556437539e-01
0.000000000000000000e+00 -1.556237187180984765e+05 2.509736320675001187e-01 7.397363369235806507e-01
