k1 k2 k3 k4
6.311993501368615145e-02 -7.831194167162908171e-03 1.587583872684497632e-03 -1.925259327563322298e-03
6.525981656695459265e-02 -9.048994199872331667e-03 1.386221676330914865e-03 1.379328433195325943e-04
6.557352050134590549e-02 -9.505734623678457895e-03 2.912525745917965425e-03 2.895978560371909039e-03
6.440354846290360924e-02 -7.889954583980202107e-03 2.389657466078706771e-03 -1.274879004515519498e-03
6.268280027752412553e-02 -8.567723381386754822e-03 1.622191465090377926e-03 -1.302993013501604902e-03
6.269494588259097445e-02 -6.519234496142001234e-03 6.778319807172472622e-04 -1.449821409130636063e-03
6.294568731867244971e-02 -6.445020699246031826e-03 5.750340529318831440e-04 -9.385258849783639779e-04
6.400295714375647815e-02 -7.041947954356517214e-03 3.108681963485987465e-03 -4.980568018395498120e-04
6.436868156334496494e-02 -8.929754748387280783e-03 2.743123662484567293e-03 2.185130166952597985e-04
6.323169900228628459e-02 -9.658572716161578642e-03 4.099957248788352326e-03 2.267353608581393343e-03
6.258647830735608597e-02 -9.167786141171627157e-03 3.483107144436295433e-03 6.915823018243116849e-04
6.462400314960800585e-02 -8.103872919458271484e-03 9.697429392126616365e-04 1.232500268141256683e-04
6.285408928387675731e-02 -7.624215012607918340e-03 2.805409892432497720e-03 8.203524732538214348e-04
6.347417095323482084e-02 -9.626495627811357259e-03 -7.926586680063463231e-04 -1.743726196271333517e-04
6.408705002252451655e-02 -7.749682461309567727e-03 1.332690236754391355e-03 2.702085489076078151e-04
6.473551716816006163e-02 -9.340533405432255298e-03 2.006853690449394989e-03 6.796127151181413639e-04
6.306164856249826811e-02 -7.615707177117098103e-03 1.931482866332337456e-03 3.938568319048069144e-04
6.307018612236245381e-02 -7.962474466617935898e-03 1.956381774209828284e-03 4.836394959446821407e-04
6.409009572974752600e-02 -6.506912447432913749e-03 1.434616014916498261e-03 1.261451060769691601e-03
6.473884075646735292e-02 -9.393235878676783890e-03 1.048241806635541451e-03 4.871527611089582210e-04
6.213905528476290629e-02 -8.348500563281527342e-03 2.909695414242394196e-03 -4.387167816008175070e-04
6.399495488856260517e-02 -8.022210152691472418e-03 1.942636712701700796e-03 -5.549964270793739107e-04
6.346748758629269793e-02 -7.459516809548455418e-03 2.221863897772791141e-03 -4.837360047717231826e-04
6.248172143311933602e-02 -7.008539592230078608e-03 5.281603713180454962e-04 -7.553600879865035589e-04
6.318635917826131987e-02 -8.396734933511784682e-03 1.598185486705067104e-03 -4.878934457305666994e-04
6.365371789418292070e-02 -6.548091532060845710e-03 2.039207822624594657e-03 -9.730452486175350524e-04
6.153722013432025295e-02 -9.336151701490186250e-03 2.321633730617625457e-03 -1.768367749786087240e-04
6.312464918156063254e-02 -8.607509772206756171e-03 1.478716690676076806e-03 -7.019044628832904476e-04
6.353924202167252067e-02 -8.310522423454397289e-03 9.641721148853088508e-04 -2.355816967904156289e-04
6.309825352927203590e-02 -8.716854182374861315e-03 9.811888271229474157e-04 1.012743530649201640e-03
6.469617308671010703e-02 -6.055523172288565514e-03 2.455329871310030221e-03 6.141441207561382232e-04
