weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.079267684788169153e+07 9.482612878957641378e-02 5.416506189540037930e-03 4.032658966579295567e-01 5.389738314791001628e-01
0.000000000000000000e+00 -1.079267684788169153e+07 1.888705340016424428e-01 4.546735798408357843e-01 6.601702880757398528e-02 2.552658314117474125e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.935869455190543542e-01 4.570106951417561847e-01 7.218300621066875422e-04 8.837842395654094130e-01
0.000000000000000000e+00 -1.079267684788169153e+07 8.066443338195472545e-02 8.425284546878926140e-01 1.981152325250606916e-01 7.010807020969767045e-02
0.000000000000000000e+00 -1.079267684788169153e+07 1.390493773403405076e-01 1.472559741288661517e-01 2.368299975981421612e-01 1.734967067129440377e-01
0.000000000000000000e+00 -1.079267684788169153e+07 3.761503861771151591e-01 7.242386593870752121e-01 9.432361562153972478e-01 8.229932658321282846e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.563375713775761788e-01 8.437344879049968327e-01 7.480804997118805089e-01 8.749206935194664414e-02
0.000000000000000000e+00 -1.079267684788169153e+07 2.054661213509515472e-01 1.261667395611777431e-01 3.159869937813529761e-01 6.474324877141890422e-02
0.000000000000000000e+00 -1.079267684788169153e+07 5.715194962332518225e-01 3.038979861062230947e-01 6.197072437058882555e-01 1.371050537577023221e-03
0.000000000000000000e+00 -1.079267684788169153e+07 4.543821304313256926e-01 8.793353839095634505e-01 3.158709163540560638e-01 3.791097267769882873e-02
0.000000000000000000e+00 -1.079267684788169153e+07 5.800185180732367884e-01 2.104245957299486491e-01 9.048398461096472944e-01 1.958131591228906565e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.698801700007182447e-01 4.277568807740934620e-01 3.738524253589393664e-01 8.774261505999780830e-02
0.000000000000000000e+00 -1.079267684788169153e+07 1.912171301737806139e-01 6.945636302440392207e-01 7.776527144215727994e-02 2.352150590543833353e-03
0.000000000000000000e+00 -1.079267684788169153e+07 7.149496826239953862e-02 2.464140580576014150e-01 2.309544802078150605e-01 5.572630577970825172e-01
0.000000000000000000e+00 -1.079267684788169153e+07 3.624114793161944403e-01 1.740941086708747143e-03 3.511986209252095925e-01 3.921941792924107384e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.108075190851359526e-02 7.536793877360522531e-01 6.354179018310979199e-02 2.817642609065535986e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.816534287773753809e-01 4.116781279034320562e-02 3.826487554830003690e-01 9.531491104591023333e-01
0.000000000000000000e+00 -1.079267684788169153e+07 8.057381127903332496e-01 3.235867941568451034e-01 6.780634313273364855e-01 2.510275190077209118e-01
0.000000000000000000e+00 -1.079267684788169153e+07 2.664386034898894584e-01 3.253139391443038431e-02 2.179664963423910695e-02 8.216893792070427693e-01
0.000000000000000000e+00 -1.079267684788169153e+07 7.354657215263658010e-01 9.439234107334991686e-01 1.462273745916227163e-01 1.005320908637910016e-01
0.000000000000000000e+00 -1.079267684788169153e+07 8.689916425028705316e-01 5.498517555867625806e-01 2.368921828797111440e-01 9.040558102222348014e-01
0.000000000000000000e+00 -1.079267684788169153e+07 4.712253580954544052e-01 2.334081453414627028e-01 3.322587235465668254e-02 1.638972623574401766e-01
0.000000000000000000e+00 -1.079267684788169153e+07 8.588198480509912081e-01 1.693963720188885747e-01 5.951321381574028457e-01 2.203430297624838774e-01
0.000000000000000000e+00 -1.079267684788169153e+07 9.419911130952286493e-01 1.238115758906472852e-01 7.581944877785545822e-01 4.588754643946727496e-01
0.000000000000000000e+00 -1.079267684788169153e+07 3.272347914432016669e-02 2.328267446587706235e-01 8.494675116117793578e-01 1.996974265971995788e-02
0.000000000000000000e+00 -1.079267684788169153e+07 2.826527492387106433e-01 2.686782416238858717e-01 4.889522804222680152e-01 3.191583450296819890e-02
0.000000000000000000e+00 -1.079267684788169153e+07 3.872900317839911288e-01 6.985429324269754048e-02 6.539318991540622461e-01 1.151466243026977310e-03
