weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.808910849056122452e+07 4.451743620783515931e-02 -9.666548857645274051e-02 -3.069625183704803584e-02 -9.822965839695441126e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -4.494514179168227624e-02 -1.280644574391309742e-02 6.641730659796638014e-02 9.688441083537069343e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.092760921111542161e-02 -3.249629554326505243e-02 -9.404785701562723421e-02 -6.467264464965757909e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.049469336915751616e-02 -6.893067592221455153e-03 -9.746954206149845146e-02 -1.863536269370320853e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.257294442312484217e-02 -6.847078320285052144e-02 -2.940304056733991644e-02 -8.712084228705169187e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.210585448415892440e-02 6.947565665853147610e-02 -7.937907590661952284e-02 -7.102119736366839520e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.031418643787158307e-02 -9.926912262614924487e-02 -3.130631291472918409e-02 -4.130190856806710553e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.706905712437992051e-02 -3.590771977779128044e-02 7.340746264048833569e-02 -1.662453345181572062e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -3.525364692575941317e-02 -7.944113723121584703e-02 9.595111320435184554e-02 -2.391656257225101279e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.966560183647187654e-02 9.851144184227719758e-02 7.224947258485434065e-02 8.849369241256552221e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.939020129072017484e-03 -8.583478716939244024e-02 6.604467123961735298e-02 -1.788033858145159083e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.824642450984596320e-02 -5.845824075966402078e-02 -7.640142256783739871e-02 -5.429032313124344811e-02
0.000000000000000000e+00 -1.808910849056122452e+07 2.700047603365210436e-02 -4.968252611202661484e-02 -9.664927203087043950e-02 7.979266489682770858e-02
0.000000000000000000e+00 -1.808910849056122452e+07 2.421895497470247238e-02 8.791152881798544594e-02 -6.453030506016826928e-02 -8.255416249516844829e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.840000342900236618e-02 -8.290252886966800738e-02 -6.385554678535304562e-02 -5.987551439802672043e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.584371878373090792e-02 5.406521770713682007e-02 -8.681240149561531005e-02 -8.741920631107134854e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.113923046119154603e-02 -3.239777609289606897e-02 5.484075487902012602e-02 -8.055168055142924999e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.862107500181168829e-02 -7.172788849110126042e-02 2.781109747177551439e-02 8.987465727464555298e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.786457724782957168e-02 -6.052813114714224174e-02 6.698984540111835306e-03 -9.748226193964082409e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.907126584901976396e-02 3.411996268216915817e-02 -6.596045431207453458e-02 9.742715261919188130e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.993946297290740244e-02 -9.175934905191718283e-02 -2.983926816829973738e-02 -7.853987066057957489e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.308196303903074065e-02 -3.808907167685700312e-02 -1.495146697071018937e-02 -7.381483053737335209e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.203192728296873848e-02 -8.658689258072603534e-02 9.730597455630443648e-02 -1.096894980824887622e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.759631445112625592e-02 8.680037160168091459e-02 -2.737343620260794530e-02 8.179127650629045010e-02
