,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
0,0.08635031908465952,0.01212861173915522,0.01315288313159108,0.01664574523525223,0.01301551830952304,0.01196351707024714,0.027281131319778,0.02431825608818059,0.02049898959189153,0.01828454949993659,0.0251613922353945,0.0366988737853747,0.03038210087739835,0.02508470972673537,0.0406361520536676
1,0.102891737852278,0.02208055575850379,0.02389659205179795,-0.0001744108338665737,0.00261768115003308,0.000373509547227312,0.01078177139650625,-0.000850852062548948,0.009455547800835394,0.02555511356658022,0.0182223155082123,0.02536789934493475,0.02769574961620385,0.03274645468421958,0.03708073182248497
2,0.06958340613069391,0.02276621981434492,0.003481472711459047,0.01559215390531547,0.007067084400794406,0.02022022301881042,0.003753911943361737,0.01045489728403057,0.02975130742387872,0.0184349285065161,0.02833581605988899,0.02214350145639759,0.02030375648702225,0.03083251045581345,0.0204792215779034
3,0.0774006959308568,0.02376867898518284,0.01419984882138353,0.002509937332619327,0.01384954450176053,0.01762322302320831,0.0214060493564484,0.0215700680678279,0.02742490886595041,0.02563176724733085,0.0351044175961514,0.03210362464725124,0.04184422220900812,0.04106884863450303,0.03606519296110097
4,0.06445079625540126,0.008091939379855417,-0.0002743769459718792,-0.001696196947144835,-0.008850058609493026,0.005997066805014086,0.01661335806750347,0.003494621152133386,0.01367816979573481,0.0208269306840171,0.0232105452629302,0.02332798326242778,0.03473820209822479,0.02896684351267362,0.0196345471573318
5,0.05929218505291555,0.00750957754628469,0.01906310927367583,0.02082319191036296,0.0127257874242932,0.01526775419270561,0.02262595776412684,0.02385970854475502,0.03098782828999547,0.03382995464220869,0.02428755739389767,0.02580614557536587,0.01873255440719971,0.02646047018230348,0.03264727126653659
6,0.09990770914288756,0.02844855395173465,0.00888015602063848,0.01421492020188841,0.001664390215742687,-0.004071807980880616,0.0098751216509276,0.01941496307308348,0.01898808764237035,0.02781899466657655,0.02780734967166183,0.02811144195191338,0.02277729423100909,0.02762907033206215,0.05000460996346816
7,0.06383138139274161,0.01466847545551254,0.01916045803456472,0.01647213094838808,0.01981091625529151,0.02066035490343313,0.03078855261848034,0.02044348438348716,0.005141150108506997,0.01021187701416082,0.03226830173820267,0.03363824120047393,0.0292175696372963,0.03367804271826561,0.02980589717558157
8,0.104710616855026,0.0280088061388148,0.01259630459093854,0.009270135765162182,0.0033025465933391,0.01138997510620191,0.00875861107871776,0.0189064405789386,0.01103004598009421,0.01961032694025124,0.01666440334952436,0.01837716993451435,0.02670308779646122,0.03300236709083145,0.03178622032765172
9,0.08288157354681126,0.03304632734272016,0.004085282967048469,0.003006100603124885,0.009315975508219488,0.001880662042450816,0.02195259406907751,0.01523437728685317,0.02320581050609703,0.02605876944559189,0.01962703614226747,0.01492535943750079,0.02363927265964662,0.01804881502488767,0.02871081087648702
10,0.0907442706283426,0.01903237092380978,0.01279728851150532,0.0109797367393337,0.003549899304004825,0.01579750493731618,0.01442014932511245,0.0127105222347994,0.008404306220936313,0.01475018408936154,0.02119054303320379,0.0302359567643052,0.02494863349739735,0.02425419927157411,0.02680254575081657
