weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.381551055796427280e+07 7.332536712498649578e-02 5.505207495980568577e-01 1.552349505010492958e-01 3.306946188596282532e-03
0.000000000000000000e+00 -1.381551055796427280e+07 7.479918401347182000e-01 2.786523580619796325e-01 8.650090528677110147e-01 3.026189126768177307e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.394567499082699946e-01 7.697658151098167867e-01 9.811063013235865604e-02 3.921324999423914104e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.104574713423579491e-01 9.650851562856974653e-01 6.387264069283072887e-01 5.954089207007018381e-03
0.000000000000000000e+00 -1.381551055796427280e+07 3.525807632463795471e-02 2.442114479628115786e-01 2.257603988454992550e-01 6.623442221277617836e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.371368009618794792e-01 8.706114369171745748e-01 2.181846963057550992e-01 9.518467280315259238e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.591016268093358832e-01 1.756577759230926183e-02 9.674002393537095568e-01 9.004297902088331806e-02
0.000000000000000000e+00 -1.381551055796427280e+07 5.184179460336620915e-01 9.196236841462918088e-01 2.690255383031660008e-01 5.482926287396661102e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.978667816807472724e-01 1.822890307600263382e-01 9.991347748536826279e-01 3.882601951338487956e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.840827520541787221e-01 3.477152051484604378e-01 7.896955380974319816e-01 2.915883484095572742e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.255084479576245027e-02 2.262953350794996155e-01 1.072144643653960561e-02 4.265687162371137875e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.167028546505929132e-01 7.658162121976220815e-01 2.330235595579072116e-01 9.385132392373664034e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.335023266859457047e-01 2.403569535850389460e-01 9.655374973349548640e-01 6.745185123248548242e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.890177403093668662e-02 5.395932468061732656e-01 2.635030391933605998e-01 4.569797401816377835e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.727199490691184502e-01 7.938087022793769432e-01 9.081721839499388160e-01 1.124755875450835774e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.547519436440278895e-01 2.847008266065020887e-01 4.325048550835178807e-01 9.341988979410942306e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.642813783516244186e-01 1.507901148537592606e-01 7.837403431850752389e-01 9.972642644310922844e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.754290258118930135e-01 1.214981943442534629e-01 2.574049467461548835e-01 3.838124590171505535e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.744708840674223049e-01 3.012893836678469661e-01 7.959755845778468952e-01 2.681489369535942080e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.342194920869421049e-01 9.877300762646828991e-01 5.517473056522893549e-01 1.734723433971951945e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.795454469587345780e-01 1.560841850393321906e-01 8.356932769986312737e-01 2.635405257999899886e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.312888458708337591e-01 5.010587444347470720e-01 2.754359993254115180e-01 6.397710832089209543e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.867869962725746680e-01 7.265174748902810675e-01 5.153507576243787636e-02 1.057028967627352545e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.596887840862891261e-01 1.104852844126015254e-01 1.792306218355640413e-01 1.731115373280267544e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.945386920927755003e-02 2.060929759178864451e-02 5.143360952951693266e-01 1.376559974829874022e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.057984645213861707e-01 2.455195155004694652e-01 9.790225894345739865e-01 4.920818652860364795e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.142687678312912070e-01 1.393666856994705272e-01 4.216251420177790088e-01 2.749724222223615122e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.202977652266701281e-02 9.203392270913014483e-01 8.293267868629905504e-01 9.191539044749652554e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.269236383379781508e-01 5.872652259982854561e-01 8.616455556579690755e-01 4.327615126058492745e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.944014892387510685e-01 3.881337986711019816e-01 3.646455150495216957e-01 6.962413961353630665e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.707538926075339081e-01 8.306678628077619475e-01 4.613622258601790538e-02 7.923828018909195858e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.829720634244631050e-02 6.459431739934757832e-01 9.957074069309140851e-01 7.827219780176309927e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.939220228701952209e-01 3.517309636625953750e-02 1.352610697838813048e-01 1.162333023499939610e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.102576332886643362e-01 2.643080823627228515e-01 6.526627700420358780e-01 2.578012642741789318e-02
