k1 k2 k3 k4
7.916044108344988395e-02 -1.889975551553887967e-02 4.969967670281308370e-03 -2.867440866728604432e-03
7.931342938290411593e-02 -1.699905811418009338e-02 4.621655523935536136e-03 -3.825047717440827055e-03
8.122038069475245869e-02 -1.705005103019793800e-02 4.326282240282891545e-03 -3.457396223484787701e-03
7.971107016545039836e-02 -1.536582078250994798e-02 5.594464700779427924e-03 -2.754146559441533748e-03
7.826445896343384168e-02 -1.724069271100094058e-02 4.738957524054024373e-03 -3.417292470798888315e-03
7.937180120998504895e-02 -1.698060210738486231e-02 5.954975612356111503e-03 -2.388852076232503285e-03
8.052515897660297850e-02 -1.498297326445845179e-02 6.122793150523039851e-03 -3.026794113921871254e-03
7.932299780213797336e-02 -1.610322668707522831e-02 6.368967479546738808e-03 -2.678286248450942320e-03
7.983612882176660541e-02 -1.700734226608299759e-02 5.522915442702558408e-03 -2.969048818153852132e-03
8.020446880152329316e-02 -1.703765793115637195e-02 4.986648116536221420e-03 -4.916556403729607783e-03
7.932386887972389666e-02 -1.706286288836836307e-02 6.466726880496251328e-03 -3.563170089037143162e-03
8.150322947210109081e-02 -1.605058059669056680e-02 6.222560370837570964e-03 -3.277016512033908979e-03
7.942593888683505132e-02 -1.608157995455421208e-02 4.305156315995900540e-03 -3.304930322331187109e-03
8.016027042765058730e-02 -1.576673035050968341e-02 5.117624674303614118e-03 -1.836108447778123098e-03
7.981233816373947687e-02 -1.538490939709566407e-02 5.641525371809397171e-03 -3.514343972927103099e-03
7.919764447429142318e-02 -1.675004540076416304e-02 7.187874700541635464e-03 -3.608019461763534164e-03
7.838901951199156448e-02 -1.693915864525223636e-02 6.025516839068628672e-03 -2.854600348502711604e-03
8.033180446424670329e-02 -1.582259354216981884e-02 5.660723153490129778e-03 -3.719270033668883868e-03
7.860939519563980848e-02 -1.657341889899568987e-02 6.021002255759591582e-03 -4.234711244036556965e-03
7.920917629410265115e-02 -1.584584306714223456e-02 5.888977113570656452e-03 -2.578500222325350033e-03
7.895296546148622419e-02 -1.651959067957778360e-02 5.988969469377172783e-03 -2.666639743878332358e-03
7.897763818481834397e-02 -1.605091909479536283e-02 6.914193548083799601e-03 -2.927557028571239894e-03
8.035999315413316912e-02 -1.797956802608444149e-02 4.674538747868564603e-03 -2.966098807750228161e-03
7.963931844798896598e-02 -1.596601583897180876e-02 7.993149603588212138e-03 -2.091765227435343766e-03
7.918480130690469521e-02 -1.736811420413285345e-02 5.893385798608125059e-03 -3.694299676708770463e-03
8.004235801064629729e-02 -1.787502500754349632e-02 4.570841552963278431e-03 -3.238163943097185915e-03
8.029433862913362696e-02 -1.671575601979630177e-02 5.936205675310016194e-03 -3.851574576117511306e-04
7.775634492075403359e-02 -1.763865682847817751e-02 6.842248457628083425e-03 -3.879060561486707970e-03
7.891430662756060421e-02 -1.692358326761003728e-02 5.314434731125111666e-03 -3.979810694863833431e-03
7.963672042286254471e-02 -1.626173760290963721e-02 5.112860563033144734e-03 -4.477276240897026804e-03
7.865141325581867515e-02 -1.694055636908103901e-02 6.981827353767622313e-03 -2.431571344750971253e-03
8.064710720612330852e-02 -1.719472671681412934e-02 6.061835322991843134e-03 -3.777998775099225548e-03
7.918454341726186008e-02 -1.735347977868570424e-02 6.235871871763290497e-03 -1.642417651563060632e-03
8.068400620778523602e-02 -1.552910411243274558e-02 5.779385974563289174e-03 -3.103116630670740839e-03
7.963084430462730179e-02 -1.721030486112559710e-02 5.667225902775019364e-03 -3.412432378864946325e-03
7.898249632346307503e-02 -1.705409016197362293e-02 5.894441894741239696e-03 -3.402215805460809261e-03
7.867481080045077291e-02 -1.846915727207751323e-02 4.485651223691183853e-03 -4.468624573855176085e-03
8.052638649737595133e-02 -1.547254161305093578e-02 6.227382096456790528e-03 -4.189085889224661297e-03
7.859417921987679745e-02 -1.823706905983482618e-02 4.646941932961695665e-03 -3.308514660143813124e-03
7.930749803165187961e-02 -1.716782730862274897e-02 5.569359627528733259e-03 -1.991727007200488897e-03
7.986167354973003341e-02 -1.773748969661728681e-02 4.867516386094949965e-03 -2.857923487248087424e-03
7.995385082243308683e-02 -1.745913071835127062e-02 5.973540025581258739e-03 -1.940541356497821335e-03
7.915456171627852089e-02 -1.788646581090520826e-02 4.854223041974914388e-03 -4.109248757536640428e-03
7.946092008213281876e-02 -1.691558501432439965e-02 8.048782702549051038e-03 -1.510840509254651742e-03
8.032070300670754448e-02 -1.615179616190001721e-02 6.199408210700349531e-03 -2.566001434245471224e-03
7.866176742356842388e-02 -1.785479347734948707e-02 4.999804646602351577e-03 -3.669249157982140686e-03
7.917899708725747998e-02 -1.745677846402224342e-02 6.459020215325156355e-03 -2.257192729304718926e-03
7.967977323652145061e-02 -1.677948340442407538e-02 4.380584150015714995e-03 -3.497157930878361243e-03
7.983532285867864231e-02 -1.619259044376987478e-02 5.024141103189758151e-03 -4.436523510660400627e-03
8.048487445073906899e-02 -1.650435517177031852e-02 5.438305553743624787e-03 -1.444394297065304533e-03
8.053375946553043008e-02 -1.738342033354660365e-02 4.905476135928482639e-03 -3.321304623074269879e-03
7.995913887662886577e-02 -1.467194370320604180e-02 6.985302592371844810e-03 -3.078358528580973918e-03
7.884075674213875118e-02 -1.739725196870239854e-02 4.368678001547790513e-03 -2.489175121434775151e-03
7.865607339197108749e-02 -1.656243024794630536e-02 6.709839910266898744e-03 -2.498444096335372677e-03
7.912370805990961986e-02 -1.728289809722741155e-02 5.457783503450830409e-03 -3.423744556537308692e-03
7.950555118314661662e-02 -1.676508673649160230e-02 5.656633418578319028e-03 -3.057396684239335749e-03
7.988832700019771194e-02 -1.719998305042211295e-02 5.507151217391689779e-03 -4.913794016699307710e-03
7.780514848081451773e-02 -1.776901288534939172e-02 5.039358226938947527e-03 -4.859120195556829169e-03
8.002109615876540349e-02 -1.774846556274692344e-02 4.719591477259935108e-03 -3.483626033503522956e-03
7.768701183115128694e-02 -1.693552249974263069e-02 6.482111664330103551e-03 -1.640417339087207882e-03
7.921056422040523293e-02 -1.755578518635773910e-02 5.727205102073334997e-03 -3.327471918725496969e-03
7.930749803165187961e-02 -1.716782730862274897e-02 5.569359627528733259e-03 -1.991727007200488897e-03
7.980439676245917879e-02 -1.705128875485142914e-02 7.033396736683822370e-03 -2.510098650631481521e-03
7.981608116593383317e-02 -1.748173855152054812e-02 3.940510006568254120e-03 -4.687823436690094492e-03
8.041679959108050113e-02 -1.601296348439909534e-02 7.254865582331057605e-03 -2.492584773251343977e-03
7.913770818933224538e-02 -1.851124336619895672e-02 4.039080987562310154e-03 -3.879746358184846255e-03
8.045527718645903437e-02 -1.738645694322980828e-02 4.104421656465989665e-03 -3.736879160155762158e-03
7.875865868681300452e-02 -1.643358781804959978e-02 6.943710182016338273e-03 -1.668310921343424402e-03
8.003829415150193194e-02 -1.777683400670208858e-02 5.185885456709213304e-03 -3.037526212830959915e-03
8.053335595854402285e-02 -1.674121543747311702e-02 5.143978878166283186e-03 -3.199984958332874330e-03
7.854464645337932982e-02 -1.752101901482053248e-02 5.120795775928388416e-03 -3.076464089189337447e-03
7.865948497001648554e-02 -1.679617482742845613e-02 6.350310351604354642e-03 -1.759359971731669359e-03
8.065280774681604647e-02 -1.638573448630928353e-02 5.141454014718216392e-03 -2.478184487829146465e-03
7.890171817706256863e-02 -1.643503278513394616e-02 7.173709031020367166e-03 -2.084783964856631866e-03
7.992103232924124834e-02 -1.688128805553884559e-02 4.655308804475816187e-03 -2.368709677087632581e-03
7.988832700019771194e-02 -1.719998305042211295e-02 5.507151217391689779e-03 -4.913794016699307710e-03
7.839422724849251511e-02 -1.722351236681535225e-02 7.208320244314905811e-03 -2.696143487649377279e-03
8.016926257866416328e-02 -1.621590667241204486e-02 6.809855754736846012e-03 -3.150492302042243176e-03
7.981233816373947687e-02 -1.538490939709566407e-02 5.641525371809397171e-03 -3.514343972927103099e-03
8.095930651795024691e-02 -1.534472629671203292e-02 6.583730743409038633e-03 -1.902869101066795299e-03
7.864478975485814094e-02 -1.949359941304722177e-02 4.637433007909058658e-03 -1.934406068516844601e-03
8.139020333473484525e-02 -1.585773400515687326e-02 5.652328748952356596e-03 -3.659923409013859930e-03
8.047895608748853458e-02 -1.767306935275358981e-02 4.424556728466380595e-03 -2.333416709801486300e-03
7.820722603354665625e-02 -1.850423147402004143e-02 6.097567751370408518e-03 -2.662092909155422404e-03
8.064710720612330852e-02 -1.719472671681412934e-02 6.061835322991843134e-03 -3.777998775099225548e-03
7.961616516201883154e-02 -1.587751198602180280e-02 6.237664675777437884e-03 -3.767359804033892923e-03
7.939278782167899506e-02 -1.832505685473009849e-02 6.538031687476200671e-03 -2.268661208265729257e-03
7.901857866819347875e-02 -1.796295449223807295e-02 5.580169114262290009e-03 -2.452971991735150570e-03
7.958029943443536980e-02 -1.708681369705032649e-02 5.181404225929012175e-03 -1.580294208197066674e-03
8.032150951637370695e-02 -1.775525275432590644e-02 3.514799894121331536e-03 -3.586171772059526530e-03
7.948005331842875054e-02 -1.770917718203604552e-02 6.642822477150464588e-03 -3.036533441352656792e-03
