"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.869331156003066263e-02,-1.263657836934605795e-02,3.380538808738957519e-03,-1.271381930634240490e-03,4.147137460786729478e-04,4.899341137668357165e-04,5.452696397582162654e-04,5.440180378552988191e-04,5.428917713600758463e-04,4.994414734323168866e-04,7.869327876267587230e-02,-1.263148336944155958e-02,3.374481783058769224e-03,-1.273025471065392100e-03,4.151140237516059983e-04,7.818700604806805288e-02,-1.320211977752680510e-02,2.834434321927564726e-03,-1.805549283622905369e-03,-7.030722793545385318e-05,7.917717316280789563e-02,-1.206515031262501633e-02,3.925870503268252300e-03,-7.420612763173878301e-04,9.080226781213590614e-04
