k1 k2 k3 k4 k5
6.280856931712902602e-02 -8.764220826377067119e-03 1.742171034741363256e-03 -2.846316460024464479e-03 -1.912050684824570523e-03
6.571830460089519987e-02 -1.038699323332126223e-02 2.228949751758468878e-03 -3.884056959036846779e-03 -2.285167148028899309e-03
6.345838883019172538e-02 -1.009053304109316929e-02 2.093946639241700547e-03 -2.406437449110149229e-03 -2.642939198777644050e-03
6.355002182852195758e-02 -9.947684423508879048e-03 1.006557557944806613e-03 -1.785488983357716442e-03 -1.253088307772293186e-03
6.274729724255909136e-02 -1.020423845086508574e-02 1.796046429865999494e-03 -7.944982062984412563e-04 -8.776526503713188987e-04
6.390342283754466002e-02 -1.135684456914975993e-02 1.398304658763255270e-03 -8.934027216951634376e-04 -3.064788338917753818e-03
6.431803412596323599e-02 -1.019816485979758991e-02 1.800888010974027731e-03 -5.752313101295702946e-04 -2.782822940076701279e-03
6.339898173793509506e-02 -8.665431819573549133e-03 2.262259870740759848e-03 -2.112226757753840611e-03 -1.456653073930724851e-04
6.325150828830514160e-02 -9.936052602858680416e-03 3.583538888115425647e-03 -5.114836811901113389e-04 -1.044162572999565719e-03
6.344694015131976950e-02 -9.007430947260267051e-03 1.812408439040541497e-03 -2.790505935678269656e-03 -2.561310490965307274e-03
6.469585968693300493e-02 -1.063692430944303269e-02 1.143148116256334501e-03 -1.261120402243909311e-04 -1.671622667734143364e-03
6.419917940502004039e-02 -9.094110459577170458e-03 2.910850397982694959e-03 5.062459321610035534e-05 2.944249178326724392e-04
6.417807906304190402e-02 -8.014615195718693963e-03 1.079717197149110408e-04 -2.222507214563601563e-03 -1.420677628262895231e-03
6.252912067230603776e-02 -1.018148727061933545e-02 1.634287695492092629e-03 -3.054140875819427725e-03 1.183402179525477882e-03
6.212069355715352237e-02 -9.974288971372410884e-03 3.148113316304990139e-05 -3.034377067901453118e-03 -2.667324029916151584e-03
6.259655487870161017e-02 -9.987506254616349000e-03 1.088483091394670810e-03 -4.940733731820801111e-04 -2.284247905183944827e-03
6.412161190658924315e-02 -7.707219267121812045e-03 1.604041200223477182e-03 -2.098681510242478288e-03 -2.576515828023609456e-03
6.329163287972358609e-02 -1.040125955344818609e-02 4.150231019443423319e-04 -3.482826264936331184e-03 -1.907051877615598134e-03
6.282450130774039354e-02 -9.285717732696666116e-03 3.625259517290868594e-03 -2.290169014036808059e-03 -2.525064981137456477e-03
6.372617187308254882e-02 -1.037281194575777332e-02 2.106187223864089408e-03 -2.322720304158462645e-03 -1.870196481715810655e-03
6.366412600473222994e-02 -9.476828362407985207e-03 4.194129279271041622e-04 -7.977857010806610472e-04 -1.136102946897810106e-03
6.410426689107243114e-02 -8.903991237757133415e-03 3.719209579183341274e-03 -1.584521950100198362e-03 -7.770119991585000552e-04
6.409755347554180194e-02 -9.221188567024626859e-03 1.185900208947598955e-04 -4.242149101638392761e-04 -1.145428853174118577e-04
6.262044043477113520e-02 -1.094513493555539230e-02 2.616603912800649634e-03 -3.469531540732262442e-03 -2.373509210529159419e-03
6.547990744670167951e-02 -8.461087272070788590e-03 3.472365851567252304e-03 -2.575739612551350421e-03 -2.242747739259462469e-03
6.332395802130408313e-02 -1.127246967455947102e-02 -1.884367947849463487e-04 -2.665377161992651955e-03 -7.549684090336628017e-04
6.439599673212814679e-02 -1.076579116927418867e-02 1.856266253003419076e-03 -1.012651419274090969e-03 -2.835114391359389030e-03
6.341937446241319165e-02 -9.042858689438590392e-03 1.694243918465870857e-03 -3.547206807104574811e-03 -1.247277958994916225e-03
6.313361506726331007e-02 -9.248701978803869350e-03 2.456485183782872173e-03 -1.522798837886918388e-03 -1.168088449800527839e-03
6.269554001256724685e-02 -1.130294156368596981e-02 1.061774600672665825e-03 -1.917542814714651156e-03 6.596201751406099989e-04
6.304334401287256529e-02 -1.058562769042303842e-02 2.862172170245536051e-03 -1.714716513567748901e-03 -2.283901343864469524e-03
6.440657237987343353e-02 -1.035791983081618683e-02 4.736400028702847376e-04 -1.109608596713135276e-03 -2.315658235926706943e-03
6.476139504699504612e-02 -7.898735134340209574e-03 4.058654295394426015e-03 -3.255781272596666720e-03 -1.710509106475632812e-05
6.321021524727485352e-02 -9.662218797993477049e-03 2.123533486749956678e-03 -1.239670275760496043e-03 -2.572891669694432615e-03
6.367395434113848340e-02 -9.405774794049623355e-03 2.626601346909590573e-03 -2.516631310533909427e-03 -4.278670475231782788e-04
6.266313624936906135e-02 -1.013447971457359653e-02 2.603127072248967444e-03 -6.796807095378748498e-04 -2.245530385503388682e-03
6.269187684574875630e-02 -8.463197868960742332e-03 1.308386337841957459e-03 -1.056956388042970540e-03 -1.616679523568684274e-03
6.240023537384806196e-02 -1.116335446801985931e-02 1.683950930172817273e-03 -1.228616004297022890e-03 -1.375363981179544837e-03
6.383441846266144082e-02 -9.326238429450711687e-03 3.373406436349840609e-03 5.311576117157379429e-04 -2.316658522323461478e-03
6.490293287204815242e-02 -9.476894540417571400e-03 4.342918367592527029e-03 1.387247247301159891e-04 -1.495301914400767873e-03
6.360317805190887630e-02 -9.445313347667488868e-03 2.034708520720712732e-03 -1.044375592174573431e-03 1.839859914981187283e-03
6.411478135295139991e-02 -8.752522673324825142e-03 1.350751096299826481e-03 -2.616284097239948703e-03 -3.315963621708523101e-03
6.324941388628166350e-02 -9.418257238461555381e-03 4.666416970796144481e-03 -4.890747568042641547e-07 3.208746967011955054e-04
6.398822982797444658e-02 -9.750850391489665481e-03 2.895211228838928674e-03 -1.908026312678931524e-03 -4.063098604989059948e-03
6.318986608801543947e-02 -1.035720867642017651e-02 2.480555294297026592e-03 2.141593309586561911e-03 -1.470337877312891117e-03
6.311930172445182063e-02 -1.064613341942351188e-02 2.330648264523338398e-03 -1.733175018695937153e-03 -1.989368384428966130e-03
6.407933405591589859e-02 -8.603556088465885709e-03 2.956374907289505138e-03 -1.718217323727705415e-03 5.960944808405810313e-05
6.232105739650281584e-02 -9.589457515469232418e-03 2.757949281337060410e-03 -2.415111230269703646e-03 -2.514207713332203276e-03
6.401238110120616165e-02 -9.056846623085826331e-03 2.160166179036165923e-03 -1.278286501876974013e-03 -2.158432951846325776e-03
6.314723245748851688e-02 -9.397159273681385261e-03 1.521014625511865614e-03 -1.914561683787049939e-03 3.746758113597481454e-04
6.258967905689713507e-02 -1.160029535726489480e-02 1.848533837781635158e-03 -1.351704244566903634e-03 -1.606282994968261102e-03
6.278810342770871356e-02 -1.082392433885562277e-02 3.630989738027182168e-03 -7.541376858127973870e-04 -3.319376806313611983e-04
6.387874974997873045e-02 -7.615465635341225892e-03 1.284716001587554723e-03 -1.857566717172298709e-03 -1.497478311374783599e-03
6.383441846266144082e-02 -9.326238429450711687e-03 3.373406436349840609e-03 5.311576117157379429e-04 -2.316658522323461478e-03
6.273171417315501208e-02 -1.150840800118224649e-02 2.803672862739858829e-03 -2.679882147275089443e-03 -2.497562706774425489e-03
6.387354499246400419e-02 -1.043377973956007010e-02 2.310233746562001533e-03 -1.134649680756535939e-03 -1.266244817046346949e-03
6.458470243410555089e-02 -8.228313671486936487e-03 1.841830926915782873e-03 -1.982916147198407475e-03 -1.540215782703607816e-03
6.491460638634158342e-02 -8.951374491608224404e-03 1.881053091848633452e-03 -1.055325395075482064e-03 -1.029222931049206258e-03
6.412161190658924315e-02 -7.707219267121812045e-03 1.604041200223477182e-03 -2.098681510242478288e-03 -2.576515828023609456e-03
6.259309163736484494e-02 -9.835020192698315511e-03 3.636396784310241825e-03 -1.532516573420766859e-03 -2.145837564744207393e-03
6.361681736577382007e-02 -1.107986540404019837e-02 1.740238666688681546e-03 -1.069974286509289829e-03 -3.096083440162822331e-03
6.496563209671726846e-02 -8.500597249008409739e-03 2.491413875322562310e-03 -8.303522465177570755e-04 -1.057324495934292008e-03
6.380810880804044238e-02 -8.690996890626440097e-03 2.667299005329804018e-03 -2.369807066360835046e-03 -2.225524034198539391e-03
6.422233391194007157e-02 -9.881372308905150836e-03 3.255044979001114891e-03 -1.807884332671691463e-03 -1.920131944893099796e-03
6.458984950028590077e-02 -1.052512024917320876e-02 9.097629648277816283e-04 -2.936270661380316338e-03 -9.257689865542345631e-04
6.318079566697923366e-02 -9.157655758137053792e-03 1.921253160592356624e-03 -1.974660816264600660e-03 -3.178185216633572230e-03
6.490293287204815242e-02 -9.476894540417571400e-03 4.342918367592527029e-03 1.387247247301159891e-04 -1.495301914400767873e-03
6.154407276000647964e-02 -9.307607880286977720e-03 3.861095485168705710e-03 -1.923800384920820727e-03 -3.511549194795765549e-03
6.193438630698028247e-02 -1.037797464931326796e-02 1.190186733838041744e-03 -8.394702090853689569e-04 4.453866274223006183e-04
6.216910365406827510e-02 -1.039298999399458634e-02 2.168551038560215249e-03 -2.604750315015724738e-03 -4.006667963768473228e-04
6.390410561006484857e-02 -8.769568948314487855e-03 2.348935592832487873e-03 -2.156928064755911367e-03 -4.146353344555570031e-04
6.461297200179999534e-02 -1.062975458672114903e-02 2.270997576653138728e-03 -4.510239786431891051e-04 -4.393185368354174392e-04
6.184939989867860310e-02 -1.113309405839583988e-02 2.979985678994517828e-03 5.077383360756193564e-04 -1.139979485877448684e-03
6.207417738061113410e-02 -9.725950570651814564e-03 2.781323459261589304e-03 -9.147800076587664364e-04 -3.326668288568507270e-03
6.405519223791852901e-02 -1.098061063419920880e-02 1.350980681910932124e-03 -1.687474639587641101e-03 -1.466474953665974912e-03
6.198761007414996249e-02 -1.005879675483285773e-02 1.963282163753299336e-03 -1.824663339508036941e-03 5.022441219930395828e-04
6.453660548439735245e-02 -9.935806423611748261e-03 2.902721544937897358e-03 -1.593023705151824787e-03 -6.833440917060201736e-04
6.643530928183341566e-02 -9.225827245219975214e-03 1.379582382704414023e-03 -1.707191024435839033e-03 -1.491787103718167362e-03
6.440657237987343353e-02 -1.035791983081618683e-02 4.736400028702847376e-04 -1.109608596713135276e-03 -2.315658235926706943e-03
6.327919398715761701e-02 -8.702333176853288554e-03 2.102526742845570173e-03 -3.307529854325322316e-03 -4.101514181384532942e-03
6.324668257335047672e-02 -1.015217030304099710e-02 9.425404474194820637e-04 -3.673947455994003297e-03 -2.528483880415918761e-03
6.282833813308788540e-02 -9.309309468145510191e-03 2.157573104557136690e-03 -2.677691347945918010e-03 -2.972022386195372068e-05
6.361722372172118334e-02 -1.172781776052991831e-02 1.174174357785370826e-03 -1.293714348323815599e-03 -9.573394471411866835e-04
6.251523385000051780e-02 -8.787242981672063746e-03 1.643986523297003011e-03 -9.902736346375923260e-04 -7.334426190738763118e-04
6.205778551876425797e-02 -1.001776492429243270e-02 1.680162900950257776e-03 -1.398779312366135730e-03 -2.026366774807761284e-03
6.393395588806735641e-02 -8.549241507504704018e-03 2.448185004547659416e-03 -2.654975736992623569e-03 -1.601193050042928889e-03
6.323552542854690706e-02 -1.036787442195682973e-02 1.835106443090664397e-03 -2.419361748975140669e-03 7.658894391422838011e-04
6.306669734745307121e-02 -8.847308399161035730e-03 1.759890249352330516e-03 -1.665241457178667783e-03 -9.262219620758405103e-04
6.083989829883479361e-02 -9.702234830121697629e-03 3.224492716337665210e-03 -1.088029969094211902e-04 -7.376695264408317243e-04
6.378640857531106545e-02 -9.228958347070589929e-03 1.252335233976650808e-03 -1.149142592732341206e-03 -2.932890081611211341e-03
6.361681736577382007e-02 -1.107986540404019837e-02 1.740238666688681546e-03 -1.069974286509289829e-03 -3.096083440162822331e-03
6.391655841565474505e-02 -1.105152853936124113e-02 1.730091675552603014e-03 -1.432778418314323288e-03 6.382792669014508702e-04
6.213579763539128775e-02 -1.050442175639205999e-02 1.289451479681430479e-03 -1.391386594160867740e-03 -6.770913183784810219e-04
6.387491067786227328e-02 -9.444588420048666277e-03 2.341483983638675825e-03 -2.388845460078586891e-04 -1.906870318429843003e-03
6.420593020471096479e-02 -8.851655419884474352e-03 2.883575528707299496e-03 -2.443505549123592413e-03 -1.164090821069718729e-03
6.427738639902810802e-02 -9.408749890336839949e-03 1.844632766226081411e-03 -4.434047416176922773e-04 -2.556291066740656870e-03
6.242199895915920282e-02 -9.804333197743236861e-03 1.742295485595596327e-03 -2.114130897413427079e-03 -2.170594842491768706e-03
6.376559419556662722e-02 -1.012660679798466079e-02 2.806755882532499524e-03 -2.650551505833431687e-03 -8.258870439972476607e-04
6.382041666579812977e-02 -9.821359681454172597e-03 3.140815022120865829e-03 -1.026195087309472731e-03 -1.505272276302566103e-03
6.601579667155346720e-02 -9.622491165180935280e-03 1.963509143373981525e-03 -1.910249245000258944e-03 -2.846460062772865340e-03
6.317208430736506730e-02 -1.052523721753223507e-02 1.896948720049945747e-03 -2.568653508281004694e-03 -2.267470694349849047e-03
6.439499879444932073e-02 -1.102021714731997448e-02 2.091084466433024147e-03 -1.876296808724794984e-03 -1.918344167989985416e-03
6.387871169579004138e-02 -9.790847652555112468e-03 3.572324624534981008e-03 4.860112571133806680e-04 -3.032370482255353217e-03
6.445736597735113316e-02 -8.414081462211869811e-03 2.064277862818236775e-03 -1.159556426387070571e-03 -1.429355965827258657e-03
6.403332108338397055e-02 -1.199956977128664726e-02 2.298246896994010635e-03 -2.383161213991985550e-03 -1.676005499714333657e-03
6.481526251580907450e-02 -9.123802552089249618e-03 3.602072808366024725e-03 -1.569961161822133744e-03 -7.050658518239216743e-04
6.351117795007119038e-02 -9.421942829007559639e-03 1.613842001708956642e-03 -1.356335936288310950e-03 -1.243495147448564486e-03
6.203045291377720649e-02 -9.740617228053832788e-03 2.814615356335245511e-03 -2.825013771547535413e-03 -2.251425691904979098e-03
6.380365337369350853e-02 -1.022042690942585874e-02 1.389388728576662624e-03 -1.641291673267639140e-03 -7.127819427200365876e-04
6.355738691323459255e-02 -9.572992833110138822e-03 2.055227021629663087e-03 -2.487278131407366644e-03 -1.354579288155202677e-03
6.554658022652101734e-02 -9.464093311993673763e-03 1.233684051562169981e-03 -6.267926034186355189e-04 -7.203895765744150470e-04
6.318013104150213555e-02 -1.107008629858954873e-02 1.476333548008912366e-03 -2.252871959442848127e-03 -1.235146110138085618e-03
6.349004707914585044e-02 -9.257310211568919867e-03 2.988033790070912521e-03 -2.587922042873475048e-03 -4.843937735085485086e-04
6.447804302089124584e-02 -1.132641019127927917e-02 2.408276528972658204e-03 -8.985335606093020067e-04 -5.716285038836338428e-04
6.405801726920387629e-02 -1.105788926159076424e-02 3.039362330652786715e-03 -1.887621575890660597e-03 -2.755232182087813397e-03
6.288037124735768035e-02 -1.124675642577185886e-02 1.323119993701576957e-03 -3.160199870879801254e-03 -9.667660053243043450e-04
6.404645030973049602e-02 -1.175200301777137857e-02 3.612637320391104412e-04 -9.905789092806704943e-04 9.440199981574498578e-04
6.262653204967749687e-02 -6.965653289269305160e-03 2.618338999834282643e-03 -1.510319422606626327e-03 -5.093079622775359416e-04
6.378055899383314187e-02 -8.274877212862880027e-03 3.448635057896456968e-03 -5.943601706950990549e-04 -1.722555226142660767e-03
6.421761830433170282e-02 -1.070241551104364475e-02 6.037279819916668844e-04 1.686052615580413416e-04 -1.422597960792151839e-03
6.653003297516277281e-02 -1.047434147318425379e-02 2.116428835297903821e-03 -2.544121493806089651e-03 -1.531851920790444632e-03
6.421565725797309665e-02 -1.009961368874731646e-02 3.038514641699546770e-03 -2.615765106151995978e-03 -2.882402358619265414e-03
6.494507055139597806e-02 -9.285958785314657460e-03 2.866347265585628135e-03 -1.525466469322986351e-03 5.577335401467375942e-05
6.184114188712028226e-02 -1.020983105691472548e-02 3.759532532950665695e-03 -1.133622824215196889e-03 -2.637594124689737751e-03
6.488389907311750693e-02 -8.731785581631068549e-03 1.983432991999253825e-03 -2.626722708747419865e-03 -1.575373434117760540e-03
6.360317805190887630e-02 -9.445313347667488868e-03 2.034708520720712732e-03 -1.044375592174573431e-03 1.839859914981187283e-03
6.332538237054605168e-02 -1.056486380692869820e-02 1.891081508799949407e-03 -1.538382928513687409e-03 -1.219503950064690367e-03
6.448401623576055508e-02 -1.124047508478188961e-02 -9.310657965208857245e-04 -2.968546421189544038e-04 -6.381244300035504580e-04
6.456373098697162916e-02 -1.095297295559496953e-02 1.675875969560869372e-03 -1.835160503222243999e-03 -1.552076611537792084e-03
6.377549382146771584e-02 -9.825013359123460632e-03 1.116271897801085489e-03 -3.582663465248228651e-03 -2.234403640463150653e-03
6.109982856277956786e-02 -1.212171586802848755e-02 4.698361101833359310e-05 -1.502913872416397623e-03 -2.667024314290111775e-05
6.393124006957792704e-02 -9.465936839326727359e-03 1.266109000701939880e-03 -1.983285643364057771e-03 -2.044072649105929673e-03
6.475034938812859742e-02 -9.159359104793790562e-03 2.960600749313702096e-03 -1.790451133652976035e-03 -2.253306350451567130e-03
6.436367649587904083e-02 -1.210644499504244520e-02 2.353270966700973799e-03 -9.918534567683601200e-04 -4.834837467254243792e-04
6.357096366051465108e-02 -9.485846295507055492e-03 3.050300462829544368e-03 -1.251485638707611203e-03 -9.421663516544914740e-04
6.384878005946897916e-02 -9.539262618602870059e-03 2.390329135491087165e-03 -2.504880315282620451e-03 -1.921639757960197370e-03
6.374409834439512257e-02 -1.100311012431864910e-02 1.412492205331933315e-03 -1.564017816685331352e-03 -2.636956545735716362e-03
6.412161190658924315e-02 -7.707219267121812045e-03 1.604041200223477182e-03 -2.098681510242478288e-03 -2.576515828023609456e-03
6.421911009797662273e-02 -7.833117288138152778e-03 3.093863853850201129e-03 -2.844869809097261282e-03 -1.747641974404745557e-03
6.457142997568818266e-02 -1.030303465332019219e-02 1.015331023895976736e-03 -1.126285373954663549e-03 -1.313203585122338368e-03
6.516109086669405470e-02 -8.960619296906058295e-03 3.428290949126819309e-03 -8.662841997212483713e-04 3.609896634856890607e-05
6.385667789660021132e-02 -9.491532574971719982e-03 1.722270753438115420e-03 -2.582196494260086128e-03 -1.267462159993876236e-03
6.282833813308788540e-02 -9.309309468145510191e-03 2.157573104557136690e-03 -2.677691347945918010e-03 -2.972022386195372068e-05
6.204219266721316961e-02 -1.039170235053091251e-02 2.039126820053027700e-03 -1.734511052171608392e-03 -3.144477882149152026e-03
6.313696620589365205e-02 -1.182020736973768416e-02 1.237414403654366057e-03 -1.031282656244372764e-03 -2.895321805324591047e-03
6.510174998266135549e-02 -8.504973915869976087e-03 1.605920779804551057e-03 -1.263119574292814740e-03 -4.241567218837560826e-04
6.585771658297071007e-02 -8.642319691932923154e-03 2.066279066392714969e-03 -8.353253552841055640e-04 -2.029149390249271323e-03
6.272094630641869561e-02 -1.176484836855995475e-02 2.677439317834179322e-03 -1.941358907094709041e-03 -2.970674478365298299e-03
6.223872854317616388e-02 -8.939522203435343317e-03 2.116479105333260446e-03 -2.428682932129569427e-03 -4.239453454362301921e-04
6.480121499669208585e-02 -9.222531556859661639e-03 2.294500492556056370e-03 -1.633416895403319580e-03 -2.923184850823948300e-03
6.364851658168133031e-02 -1.200450190284922669e-02 2.085018881986241968e-03 1.026707407167370967e-05 -8.083332188751762848e-04
6.378055899383314187e-02 -8.274877212862880027e-03 3.448635057896456968e-03 -5.943601706950990549e-04 -1.722555226142660767e-03
6.195028104811331482e-02 -8.986461464668596411e-03 2.648787526291856986e-03 -2.532512823492802378e-03 1.158452252980612940e-04
6.281299468134257658e-02 -9.295841807763285947e-03 2.012596668193172844e-04 -2.430121020968858958e-03 -6.672545296553811234e-04
6.402625990703411651e-02 -8.872349692873010563e-03 2.377378681056502296e-03 -1.421760039283709309e-03 2.424955586027149890e-04
6.561076651009964400e-02 -1.070445826217661378e-02 9.944109499634423699e-04 -1.639175185190883122e-03 -1.391656059617968344e-03
6.616567941671419595e-02 -8.126223700312934506e-03 2.798015342668186412e-03 1.850436219852785724e-04 7.401533619394023988e-04
6.446161370631839360e-02 -1.036585072980403255e-02 2.130912600447176786e-03 -9.876733004223758883e-04 3.949521413411372084e-04
6.299283726372301162e-02 -9.640509537339664314e-03 -1.190134323939689986e-03 -3.748122006135168327e-03 -6.643448772341992159e-04
6.269468190716739886e-02 -1.021499344929498176e-02 2.255694606798530621e-03 -1.734384693403770439e-03 -5.576712032119568452e-04
6.313349826784503405e-02 -1.113388426492693817e-02 1.333428968254571356e-03 -5.615631685410293894e-04 -1.686393253824969296e-03
6.399544298355561156e-02 -8.873895244409693572e-03 1.842820192286390157e-03 7.529097907925386135e-05 -1.384754983826952390e-05
6.350054721388384560e-02 -8.861359355883599576e-03 3.690887656753738533e-03 -5.723888386300057807e-04 -1.347381359021015967e-03
6.320201521671220402e-02 -9.367689601535625354e-03 1.545135626340315982e-03 -6.906783009074934920e-04 -1.650830294726013392e-03
6.329200251932229349e-02 -9.705698481951241519e-03 1.082450653899516557e-03 -1.324511832134001033e-03 -6.864808185226695114e-04
6.429962782679873867e-02 -1.059782774587171572e-02 2.805260160334777098e-03 -2.445271958068734319e-03 -2.561015832714882978e-03
6.539010242894935376e-02 -9.978785292921649175e-03 4.054429286743516103e-04 -3.282808632725703335e-03 -1.629423450018457897e-03
6.323956766353600045e-02 -9.828662849960395631e-03 3.465632199365756283e-03 -1.205968724053679830e-03 -9.432765278351573635e-04
6.401365117461854659e-02 -9.286616822305318597e-03 2.516300323014572515e-03 -2.410981703028974854e-03 -5.125452334542590638e-04
6.220004389101937980e-02 -1.050456420393452994e-02 1.684998168461987467e-03 -1.355111024510469164e-03 -6.566350205664261974e-04
6.254459707699741577e-02 -1.039533251767557620e-02 1.903462555803120404e-03 -3.083716261294305871e-03 -2.964754696877736073e-03
6.389048995161669686e-02 -1.041936732050934011e-02 1.926299068311834728e-03 -2.293540249574163581e-03 -1.074172218745964025e-03
6.342459200842562317e-02 -8.794501927792880425e-03 2.120751499786702188e-03 -1.647506572953566506e-03 -2.033191746327600580e-03
6.403923360114707752e-02 -1.049869269089041823e-02 2.089893824174390846e-03 -1.251434756840225093e-03 1.595762691424529311e-04
6.344318994175934812e-02 -9.044992637047638562e-03 3.846441091393398848e-03 -2.159427249421280726e-03 -8.632830772117017215e-04
6.344614937650910891e-02 -1.105403018017987737e-02 1.228407714702312026e-03 -1.301589888706683462e-03 1.159991439803345625e-03
