weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -9.394547179415706545e+06 2.898150533354962310e-02 -3.609896194632115918e-02 4.939204874057437356e-02 -7.492788316274397176e-02 -2.718523498830087426e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -8.177792680314920071e-02 7.579820982412338592e-02 8.678185910673355541e-02 7.209459835597115118e-02 -6.941960689226495118e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -5.791947319153778473e-02 9.009505268345271989e-02 -5.367079608936826951e-02 -7.797273888052230761e-02 7.653518529720346186e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -4.501401320592708644e-02 -2.377842998529244856e-02 -9.510533921244208877e-02 1.405624304658244228e-02 -8.236829849574936468e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -2.463856324851831925e-02 -5.948799716436606322e-02 6.738935236869209033e-02 -8.529318431884241880e-02 -9.727442957212545371e-02
0.000000000000000000e+00 -9.394547179415706545e+06 7.896833328430416521e-02 7.144434516095710119e-02 -2.253327530563213610e-02 4.279827363266439089e-02 -6.517786747041760809e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.791340011513200103e-02 -5.773547484009391995e-02 4.516332759797875296e-04 5.517927233028849243e-02 8.192443566235965702e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.605266965585518291e-02 -3.863590574331854377e-02 -8.187928747009363961e-02 2.549055458959426090e-02 -7.073255368904124429e-02
0.000000000000000000e+00 -9.394547179415706545e+06 9.131039815957051053e-02 -8.206007835900729075e-02 8.978160094024939530e-03 -9.741994736604903116e-02 -5.175948138372665763e-02
0.000000000000000000e+00 -9.394547179415706545e+06 9.387583028315335532e-02 4.772120448790601044e-02 -4.622853433839438364e-02 4.297477149607550895e-02 -8.372135446649714430e-02
0.000000000000000000e+00 -9.394547179415706545e+06 7.010090042559724566e-02 -4.689651114516113495e-02 9.875397593437248989e-02 -2.172266213729570627e-02 5.976244196310262491e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.089259779744790713e-02 -4.504165396456860648e-02 2.862912849234788837e-03 -7.505788337921320830e-02 -7.221645176766069985e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.560528266443424350e-02 9.549749842359200880e-02 8.471245778540545390e-02 -7.870788942093759344e-02 5.936892872402307897e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -1.783866280600802934e-02 9.801658551828060228e-02 3.339429855658010426e-02 2.662109862460976251e-02 -8.274661064352539785e-02
0.000000000000000000e+00 -9.394547179415706545e+06 4.785479705295792030e-02 7.111342024709585430e-02 6.866981517157530468e-02 6.478923624268109749e-02 -8.963590545626008710e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -6.143621438530844081e-02 9.684761416532811085e-02 8.123178252081997286e-02 1.379739513394651063e-03 -4.737742126307673690e-02
0.000000000000000000e+00 -9.394547179415706545e+06 2.341574316757095986e-02 -9.755242360770588483e-02 -5.006212063519149130e-02 -1.431808663936798287e-02 -5.918908966134420191e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -6.815901477812258413e-02 -6.341722363177390576e-02 -3.830732055315588802e-03 -6.508553323871166252e-02 -2.180715072497282914e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.861389757614961837e-03 3.165474278336369296e-02 9.880868288960018009e-02 -6.652497890457509389e-02 7.862048330020407483e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.782700042237409133e-02 2.406227028088295250e-02 -8.962444357192500544e-02 -9.605479232553282287e-02 6.052391873944898415e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.563765124741403778e-02 -7.068920087994889911e-02 1.432421866338404182e-02 5.775885640000341659e-02 7.133682304177546563e-02
0.000000000000000000e+00 -9.394547179415706545e+06 6.297462242954096623e-02 1.084808312279324227e-02 -6.417128575596460494e-02 8.765183221848169004e-02 -7.226746066146659542e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -6.020215979236520631e-02 4.954403905548371290e-02 8.935142171605328643e-02 -6.803289358221190075e-02 -1.495020227732510310e-02
0.000000000000000000e+00 -9.394547179415706545e+06 3.425213113253200437e-02 -8.135962911164228151e-02 1.159826558595281054e-02 5.488379596346759648e-02 -7.868528468974700374e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -2.578317387513910652e-02 -7.984201443508245899e-02 -6.048448139508333377e-03 -7.726674973445164796e-02 -1.701198148566558654e-02
0.000000000000000000e+00 -9.394547179415706545e+06 4.709127586998687609e-02 9.367369675887779468e-02 7.707489381557439123e-02 -9.180328550583191638e-03 -7.213671806717754376e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.057817733883497202e-02 1.851388827929834058e-02 9.980151582583532410e-02 -5.786456340032353207e-02 -6.214382271603387242e-02
0.000000000000000000e+00 -9.394547179415706545e+06 7.243161464783395842e-02 6.298968841050966994e-03 7.436597700120642362e-02 -3.839909123924623024e-03 2.340748149162970304e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.104436711357277723e-02 -8.672778999671712508e-03 -9.547910796104036590e-03 -6.802126370026673197e-02 -9.725653699933310692e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.840727323466348875e-02 -4.167809553553363661e-02 -9.123314361308354492e-02 -7.602475293015438507e-02 -2.952745110399922213e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -8.646381092659508050e-02 2.602903695510697113e-02 6.431869663073785937e-02 5.706753575008688406e-02 7.295178363044924064e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -1.053229108060299568e-03 -8.091444477003356672e-02 2.474227879595473911e-02 -4.169492876082468019e-02 7.420912611502586409e-02
0.000000000000000000e+00 -9.394547179415706545e+06 6.473054696064181601e-02 -7.186553272466851550e-02 8.488611608459087354e-02 -9.453971096976232502e-02 -2.631738426846358392e-03
0.000000000000000000e+00 -9.394547179415706545e+06 -3.688743966595946222e-02 -9.778351220358888485e-02 -7.954675755516010804e-02 1.339094721496256191e-02 2.407106597533670289e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -5.043729222151669550e-02 9.283879032550587662e-02 1.568672198053797096e-02 1.728139027063572974e-02 -9.924638311258976442e-02
0.000000000000000000e+00 -9.394547179415706545e+06 3.376935192411595343e-02 -2.366965339583793071e-02 -1.062432628209364349e-02 -6.154655197480836393e-02 -9.825046641019470617e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -7.145292985043896761e-02 7.947202912071507641e-02 8.928309772913273212e-02 -1.317265094637169731e-02 -9.699356953360349642e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.532083164865780500e-02 -5.224504498685163256e-02 8.706582155959580183e-02 -6.266143642020760574e-02 8.480272023056029118e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -4.897209683263323982e-02 -8.309116163995063087e-02 4.710490810297823794e-02 -2.177148039460759243e-02 -6.865079823712758045e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.505259335143316335e-02 8.003660629130524007e-02 -8.300789254447193954e-02 -5.484028352344474944e-02 -2.777699801566307913e-03
0.000000000000000000e+00 -9.394547179415706545e+06 -2.909769593826397327e-02 8.457863904907625408e-02 9.045178491230482232e-02 -8.182636222464245712e-02 -4.192434644038370295e-02
0.000000000000000000e+00 -9.394547179415706545e+06 5.593304556489869794e-02 -5.339817592168414478e-02 -4.064674186751504603e-02 -8.392328808303049781e-02 -9.246191590184318909e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -5.971500027574117020e-02 9.439598857777828367e-02 8.392652564847730146e-02 3.490233034970485759e-02 -1.241352027312725426e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.226599077020211481e-02 -8.419458711149677144e-02 6.639408914707178866e-02 7.382926254552205081e-02 -9.400435669791305793e-02
0.000000000000000000e+00 -9.394547179415706545e+06 7.999646941587873483e-02 5.154720189768119409e-03 -6.931034065908303621e-02 4.597473598428752917e-02 -7.602878910280042035e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -4.176562916030164552e-02 9.180184969121513161e-02 5.383272789708479222e-02 7.723132093485005067e-02 1.554742589346116977e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -8.501841003012181042e-02 -9.307881611195785443e-02 4.076569825347997611e-02 -1.467515847374616100e-02 8.723964267162695463e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -9.903617635126003849e-02 -1.724199234681220161e-02 -1.886667670375349881e-02 5.153664157241230614e-02 3.878169598303246590e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.954905924895629060e-02 -6.993203279753293367e-02 -9.684180779490303426e-02 5.751141049719477039e-02 -4.207237543885816028e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -1.871400638609928280e-02 2.040108226227670130e-02 7.095294777081737059e-02 7.918626858263896895e-02 -8.912528964519979280e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.401693862663952461e-02 -6.073157411800818306e-02 5.674407496821382013e-04 -5.529933089230967824e-02 -9.014104447672000031e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -4.350448786966203824e-02 3.059644477994316603e-02 -8.732261765349524918e-02 -6.470178820880154169e-02 -8.406566042079799406e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.588873252680789161e-02 -7.855182755128120586e-02 7.698910156592411735e-02 -8.802527075661131795e-02 -9.117979545416741993e-02
0.000000000000000000e+00 -9.394547179415706545e+06 4.445276445688661759e-02 -4.169623945646230845e-02 -6.865231570256513649e-02 7.930443935591735549e-02 -9.748695668531866254e-02
0.000000000000000000e+00 -9.394547179415706545e+06 6.100496846228639636e-03 -2.133995673575944663e-03 9.520655137920816524e-02 -8.974785753012382017e-02 4.392397601594991152e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -2.969941513026082280e-02 6.635141922976439677e-02 9.611294414894205884e-02 -8.549357960658093836e-02 2.886127252973863522e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -5.804806261055306393e-02 6.461274964692884093e-02 8.067839906688722973e-02 -7.704259013454768656e-02 -3.873169046751612221e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -6.811627848627146986e-02 -5.311501698227778789e-02 -7.946384014706885102e-02 -4.421685942198314012e-03 -8.326693338498647456e-02
0.000000000000000000e+00 -9.394547179415706545e+06 3.899961816123304059e-02 -3.468190274553482888e-02 9.980867153645248124e-02 -8.045155822022612147e-02 -9.953198219191927709e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -7.654752281469046071e-02 8.686143629891882045e-03 -9.813601350255141131e-02 -6.986203768107693279e-02 -9.786910224284353643e-02
