"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.991651857089560052e-02,-1.778313113201394902e-02,9.978372565117852363e-04,1.059511364619178993e-03,7.993262120772332002e-02,-1.778178900038779320e-02,7.889420184870116204e-02,-1.885200453220479966e-02,8.090907841697417280e-02,-1.675694160407745215e-02
