k1 k2 k3 k4
6.349717448882194470e-02 -9.400546468693621316e-03 3.589852632223514139e-03 -1.541878718737815790e-03
6.287213536655952839e-02 -1.047311203007932068e-02 1.678007377784854204e-03 -7.860550586602094159e-04
6.174508558599303698e-02 -8.844486387120570337e-03 1.791848899183004495e-03 -6.912418887468352313e-04
6.335271640218564926e-02 -8.636406912048449902e-03 2.416098431391566770e-03 -7.494305173257609365e-04
6.207670310888366294e-02 -7.506513141982154580e-03 2.598602394511928537e-03 7.320904187169130495e-05
6.379245826402196728e-02 -8.659011848464362449e-03 1.962794094632708264e-03 -1.161947504451088520e-04
6.453595711561077586e-02 -8.066595101433843285e-03 1.777850340744027702e-03 -1.782788764937703885e-04
6.218363153453773662e-02 -7.734084231385177088e-03 2.158664577170815724e-03 -1.950099855449610731e-03
6.317837155231673107e-02 -8.197040024060978092e-03 2.080279096159626251e-03 -1.507209945784931948e-03
6.423817696832373469e-02 -9.756121255116365076e-03 1.610990555445293571e-03 -1.682052147054330371e-03
6.314802815418169013e-02 -8.920928444562256643e-03 2.723589330149225884e-03 -5.199213262156027193e-04
6.332824040049811476e-02 -9.730958724606345034e-03 1.832099574522086383e-03 -3.495751871116919984e-04
6.379270437424353069e-02 -9.247264787432332711e-03 2.304137691860150272e-03 -1.914587440690590503e-03
6.440522272079182708e-02 -8.148063076035910735e-03 2.250397361508740812e-03 -1.642266370875278270e-03
6.363390082364914213e-02 -9.054419789480683267e-03 2.203414616236326617e-03 -7.291787936062055220e-04
6.326296301300074476e-02 -9.286347481866560893e-03 3.203158836382224983e-03 -1.846551330160151050e-03
6.251393034515692615e-02 -8.775494634847197384e-03 2.315257468701356625e-03 -1.043475449539574273e-03
6.393216286586805852e-02 -8.097909596439412105e-03 1.224073521118598795e-03 -7.003646748369452002e-04
6.379384677536378834e-02 -8.061165078556947750e-03 1.959081953675376186e-03 -2.484955453246062707e-04
6.294658741046180173e-02 -9.347509379085738868e-03 1.090478282342460803e-03 -7.436386624105617571e-04
6.332430933081945046e-02 -8.876564080694870906e-03 1.749956646296318974e-03 -2.478676517511504973e-03
6.302884150631835047e-02 -9.362869640202331478e-03 2.889959874604011714e-03 -8.071984733934445266e-04
6.405866045689104227e-02 -8.964311884684300624e-03 1.565568856596061265e-03 4.584366250026949974e-04
6.289036393826721860e-02 -9.021021296404266310e-03 3.660631160012001173e-03 -2.915999493334903159e-04
6.439439289969739466e-02 -8.991630562404942517e-03 2.852225438226344001e-03 -1.812181416967720282e-03
