weight logl k1 k2 k3 k4
0.000000000000000000e+00 -2.210481689274283871e+07 9.983476643840758502e-01 1.770834271891099654e-01 3.554154252300455452e-01 3.266394228753488616e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.665870059236382206e-01 3.753434591981146262e-01 6.864189389337701508e-01 3.734037111686838717e-02
0.000000000000000000e+00 -2.210481689274283871e+07 6.569349495655736337e-01 6.608462683817678540e-01 1.580308248443473840e-01 9.818964526126721104e-01
0.000000000000000000e+00 -2.210481689274283871e+07 2.843863210830765986e-02 1.030867501354715277e-02 6.893569748585515189e-02 2.541502637301800149e-01
0.000000000000000000e+00 -2.210481689274283871e+07 2.406217079920355273e-01 1.961998712623487240e-01 9.790389824319112311e-01 4.244983078023767398e-02
0.000000000000000000e+00 -2.210481689274283871e+07 6.630724309623425849e-01 3.200643087900063577e-01 5.614550499890070823e-01 4.998130310730941606e-02
0.000000000000000000e+00 -2.210481689274283871e+07 5.525592301245274562e-03 2.743433551890663846e-01 3.562309063429822675e-01 2.482338616638394280e-01
0.000000000000000000e+00 -2.210481689274283871e+07 6.723775210053972717e-01 8.147214052780960003e-03 1.987199458544371966e-01 2.759847193766062912e-02
0.000000000000000000e+00 -2.210481689274283871e+07 2.505223276503755203e-01 9.631540883284614996e-01 9.881266797004153446e-01 4.787857182348074225e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.719253999911034114e-01 6.416373556899576114e-01 9.354796021204596634e-01 1.755482031656140363e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.513379213207278084e-01 4.103794809656280407e-02 3.026804242969055592e-01 8.097980369845578785e-01
0.000000000000000000e+00 -2.210481689274283871e+07 3.900929298285049640e-01 2.036873390724041055e-01 8.953341601963703544e-01 1.070582464692173552e-01
0.000000000000000000e+00 -2.210481689274283871e+07 7.470801093852761365e-01 2.368497182797575373e-01 9.958168798680370193e-01 3.716868175539327357e-01
0.000000000000000000e+00 -2.210481689274283871e+07 2.354790756418199127e-01 6.199649650139739121e-01 1.289375709277138515e-01 1.070945498104723947e-01
0.000000000000000000e+00 -2.210481689274283871e+07 4.043342108969614213e-01 1.575993816679215342e-01 2.863481194884223147e-01 2.669045450311432477e-01
0.000000000000000000e+00 -2.210481689274283871e+07 2.902285487344348214e-01 2.405748143042455434e-01 1.936307851834839777e-02 3.593380217214440231e-01
0.000000000000000000e+00 -2.210481689274283871e+07 6.696353920920948832e-01 1.412739113911013478e-01 9.721277085333304147e-01 3.553732602246206795e-02
0.000000000000000000e+00 -2.210481689274283871e+07 8.819628416157956341e-01 2.548032781735883878e-01 3.151419738627371236e-01 1.199639241931818034e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.147274049680328423e-01 7.390623029215871442e-01 2.809154697137539181e-02 8.736065548009198656e-01
0.000000000000000000e+00 -2.210481689274283871e+07 1.905310816774397065e-01 6.775687509531347352e-01 9.717775967943952375e-01 7.910825739600999551e-01
0.000000000000000000e+00 -2.210481689274283871e+07 5.039357434151687798e-01 4.206370105146235439e-01 1.069575050133377836e-01 2.817337959478749543e-02
0.000000000000000000e+00 -2.210481689274283871e+07 2.208428140081841740e-02 4.158584631849858715e-01 3.956272943240192186e-01 2.065939957838259788e-01
0.000000000000000000e+00 -2.210481689274283871e+07 7.149325386074787403e-01 1.601409227803030078e-02 2.488742232836308466e-01 9.722181924063517666e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.754878220990260695e-01 8.769639780888339731e-01 2.834617477486445214e-02 5.429995948460327737e-01
0.000000000000000000e+00 -2.210481689274283871e+07 4.329198996329615134e-01 5.047414518265109784e-01 1.186752635407362089e-01 3.204595502037854704e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.157825621063376831e-01 8.725765412128153597e-01 6.849893912412233776e-01 6.792692943445033382e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.254481153641693769e-01 2.030426974360917125e-01 2.133082422529508637e-02 6.567998953905468396e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.439924222584386238e-01 4.031258824286410025e-02 6.709678865223018818e-01 6.134811002652887924e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.135825402065099965e-01 4.033909986857534546e-01 8.174719567995802905e-01 1.583741789417770773e-01
0.000000000000000000e+00 -2.210481689274283871e+07 1.069922201424006181e-01 1.951961779516211415e-01 6.280126122444960046e-01 9.109475977128775881e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.709821535510773316e-01 1.042618752815031025e-01 9.775486163717365118e-01 1.136411548271791805e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.501643978774786614e-01 1.131699529850757058e-01 9.114429653697823097e-01 5.452342429655587797e-02
0.000000000000000000e+00 -2.210481689274283871e+07 5.636185316857538208e-01 1.601848966928743900e-01 3.271533140933972073e-01 4.073088572500804805e-02
0.000000000000000000e+00 -2.210481689274283871e+07 3.358761649540510374e-01 2.209308701360219729e-01 2.413699340318252728e-01 1.402703584045601470e-01
0.000000000000000000e+00 -2.210481689274283871e+07 2.202762854442202878e-01 8.606425909612873681e-01 6.367096118989976627e-01 6.802786455269838051e-02
0.000000000000000000e+00 -2.210481689274283871e+07 3.775470361239512407e-01 9.501038626252997776e-01 1.407250281865135566e-01 1.430241614162343078e-01
0.000000000000000000e+00 -2.210481689274283871e+07 7.997783964982113636e-01 2.890388636897778252e-02 9.465121024300390262e-01 7.417795196305427829e-01
0.000000000000000000e+00 -2.210481689274283871e+07 1.751413335059027743e-01 3.249981308316090001e-01 1.777565446739102217e-01 3.976751200321280155e-01
0.000000000000000000e+00 -2.210481689274283871e+07 8.072497624505391434e-01 5.668040608271366354e-01 9.226670260263011292e-01 5.750499865519309584e-02
