"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.998904593908980065e-02,-1.794580002378398653e-02,6.483661409798197701e-04,6.863557045189085278e-04,7.999909278429040427e-02,-1.792950412696131535e-02,7.935653234454584370e-02,-1.865633733521545809e-02,8.061498961002436237e-02,-1.727951262456897674e-02
