,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,-2.26316688663064,0.77524406800864,1.83412663172731,0.446336384981435,-1.42259201677899,1.58333648159621,-0.325384737381881,0.39997169934311,-1.67933573172147,0.09596867399397117,3.0986292463652,2.49196675024696,-2.00862782215314,-0.529635807611897,1.36229381617839,-0.810954091439416
1,-2.3063269118017,1.05809531906194,1.95302702789143,0.504117555573019,-1.25777000909674,1.53653979760324,-0.255511778546573,0.329908557285025,-1.63588129502392,0.04532772934899829,3.13437820941225,2.44418282141806,-1.93422983169664,-0.549085825163792,1.16554172679234,-0.960244801744528
2,-1.8729118910486,1.18460222729937,2.28204409818982,0.883817733831888,-1.12431884795889,1.87619259369046,0.05471011509151694,0.60665700333164,-1.21819156339346,0.229082696467194,-2.58908312809276,3.09753338223928,-1.64983286400268,-0.41021192346731,1.54348724111886,-0.631911438061384
3,-2.37734299789697,1.00176348383866,1.93603397001933,0.511203429061662,-1.07417177465166,1.68867556154064,-0.260850783223161,0.214835870754209,-1.75100931401746,-0.161452271723601,3.06655771137594,2.67334654971253,-2.00297607936071,-0.375300084014165,1.20202278335338,-0.751498664380083
4,-2.38365950724399,1.02442197653164,2.07469863157929,0.522826726395692,-1.19777317980736,1.52263740436195,-0.07682301470647822,0.407341936426923,-1.54262845744222,0.131067279207145,-2.75107849610414,2.64365621481204,-1.78977931071782,-0.321875208241867,1.34492422127166,-0.995874388155259
5,-2.59091040208192,0.905915267217714,2.02240497449279,0.489929168321026,-1.08332024389154,1.80013870007235,-0.09587430541244453,0.243785143709902,-1.43883725635305,-0.04182115729104523,-3.10390418341405,2.36099110404257,-1.69695803267873,-0.747430303987313,1.35667591403729,-0.941168947372619
6,-3.09721687330779,0.73579749542223,1.7350015893033,0.449367287035401,-1.33060394786116,1.40366079805971,-0.368472177979926,0.13012694790024,-1.61585702715089,0.06301565735492522,2.78275175310261,2.6595634566894,-2.08661724395314,-0.809308077318337,0.913668064104563,-1.14066784058891
7,-2.20916299709428,1.0021005766992,1.83429696641292,0.723171436441048,-1.10933140606717,1.71006095747143,-0.08593069782493204,0.170234138581297,-1.66598578692469,0.02076686296030161,-3.03511920406369,2.62732823106977,-1.99805670029057,-0.586841314809453,1.17664749737482,-0.797610742019167
8,-1.94987258514748,1.19609695428487,2.90934381260473,0.971794946763033,-0.869055672637498,1.89260306910574,0.342131942778585,0.781113015305774,-1.26702014269123,0.545170007851699,-2.01790373316312,-2.75753232684216,-1.56020274084533,-0.108706079439299,1.56669587113506,-0.479915814835752
9,-1.62367912906519,1.4888406960587,3.00219686187632,1.0339952189826,-0.723148209624874,2.14158529862484,0.275817399261519,0.999336963069464,-1.14916018589173,0.653772457028576,-1.97935663902818,-2.48254532504171,-1.33116511451282,-0.160602792228383,1.82762149864324,-0.295352910049329
10,-1.96366327622068,1.26182663673934,2.86237065645637,0.841692028115438,-0.768070768053996,1.73908907307217,0.137762813312912,0.584738585143332,-1.33820531554497,0.509185261098923,-2.27172458502599,-2.82378435481335,-1.73810254052802,-0.03452661307564837,1.55479502182027,-0.46410557080334
11,-1.53642362752743,1.60081440681533,-2.80790834073204,1.1648100104647,-0.337257252088344,2.79809271906927,0.499057692187801,0.95901949316979,-0.879455843196369,0.599089031966398,-2.10495413249496,-2.30569241644963,-1.0102513291769,0.02747476431683766,2.10670811117873,-0.125981285429656
