weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -2.578895304153330997e+07 9.677132625643070085e-03 5.612005291313582056e-02 -7.477411716384180229e-02 8.375304670626151915e-02 6.022514874700882204e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.376219229805412225e-02 6.703990922204891567e-02 7.605476263877683496e-02 -4.194368270585829145e-02 9.551019097050938989e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.405368337495096931e-02 -4.875294118649205199e-02 -7.345690174733771061e-03 9.785349218404934546e-02 9.382569035116558598e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.594936556241770942e-02 -9.086239469608381469e-02 -9.276855572218911661e-04 7.948205242874004095e-02 -7.857132214159666395e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.251504851448284772e-02 9.518988889951474075e-02 5.070432728035520475e-02 7.056347606763291314e-02 -1.672368760008013933e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.626183564793337366e-02 3.644078705799344564e-02 -9.895699014776700164e-02 9.747342076203194261e-02 -7.128693431626212385e-03
0.000000000000000000e+00 -2.578895304153330997e+07 -6.588613460836753588e-02 -8.130790803213822082e-02 7.950640231154143533e-02 -2.819465280978038224e-02 6.272438062300705885e-02
0.000000000000000000e+00 -2.578895304153330997e+07 1.940079031389652098e-02 -8.667680657410742340e-02 1.915598435985961523e-02 -3.903355178493246591e-02 -8.130544939070585841e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.657189024448306736e-02 3.982929192646206262e-02 8.073155027080800017e-02 2.688508596478483836e-02 8.693935479187475668e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.529224965466536412e-02 4.085145595181408074e-02 -9.954523476347235111e-02 8.864335961603408975e-02 -2.741563602365226782e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.411517933979639261e-02 -9.275716007502654570e-02 -5.944066538440125058e-02 4.355383709555379901e-02 9.881033156163276931e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -1.767532642026430068e-02 -4.300126294458844062e-02 -9.102091386071507750e-02 -5.326422584868167193e-02 -8.177621836310532133e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.866025237378223234e-02 -4.199609377031985474e-02 -8.670931086386529651e-02 7.887485356885226562e-02 -7.029845886900386309e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.822138522873380628e-02 2.978145319730046703e-02 -2.962137817148487173e-02 5.899642721649542287e-02 -7.710811408481765827e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -3.247203778428908727e-02 -1.366607688793519682e-02 1.095968393356433479e-03 -4.876061986837936651e-02 -6.886659939535454134e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -2.518942511599045475e-02 7.663071210646640874e-02 5.538271161066241066e-03 -5.105232233972572392e-02 8.371939535367528551e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.506702478379379873e-02 -9.159763800283000912e-02 -7.279242564547266925e-02 -2.777473546219857981e-02 8.489432615012368344e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.929702152188052910e-02 8.870693082733896451e-02 7.568759991534140807e-02 -2.402625358776806774e-02 -1.857460815051728553e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -5.815158635047029678e-03 7.399257898576072634e-02 -2.502135013150388887e-02 -8.768824541483688506e-02 -8.141118394751359344e-02
0.000000000000000000e+00 -2.578895304153330997e+07 5.606956588789555052e-02 -4.871777890596118432e-02 -2.595276663493642499e-03 9.596273119795792339e-02 -3.641634613471962656e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.265631855930629712e-02 -7.436914008754394456e-02 7.207227493743145752e-02 -7.070697054873330278e-02 -1.767049283758752309e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.936897642876310333e-02 -8.086182173361927683e-02 3.310959455231030080e-02 -6.039155835891485413e-02 -7.311679878346272199e-03
0.000000000000000000e+00 -2.578895304153330997e+07 -5.406704015777428346e-02 1.224326620471707927e-02 7.898012540716053964e-02 2.644783542135925591e-02 -6.640343968762360549e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -1.489747860150092418e-02 9.648697918315443656e-02 -7.489713391340216408e-02 -4.791053335449699940e-02 6.373183089265602175e-02
