k1 k2 k3 k4
7.875261658564822187e-02 -1.155948010395232983e-02 3.776068978662255882e-03 -1.424637935426006918e-03
7.725896638182680465e-02 -1.321913916999130356e-02 3.420233708957637342e-03 -9.154359608032902607e-04
7.903480944628715754e-02 -1.318468192926290639e-02 2.014069438076984686e-03 -1.542941940329500827e-03
7.866902796643376883e-02 -1.368303235328496847e-02 3.106803369826577343e-03 -2.111417705293189284e-03
7.876676123507017624e-02 -1.344057551175834031e-02 4.033544409232564520e-03 -1.691223093630039864e-03
7.934140194579974992e-02 -1.133841420659122134e-02 2.337365899378024414e-03 -1.404551100935652608e-03
7.950398614442408252e-02 -1.318979949131343643e-02 4.334395846715841105e-03 1.301378133842234774e-04
8.047506285041688967e-02 -1.228893460334308518e-02 4.381899084042920056e-03 -1.187328553630087602e-03
7.927484374834545267e-02 -1.239418104877050564e-02 3.502623583680503083e-03 -1.013620325014244483e-03
7.862280142537539374e-02 -1.338265754696058019e-02 3.426154369439007863e-03 -3.884642133827886923e-04
7.906273632100457860e-02 -1.260858655965577113e-02 3.520825255045822999e-03 -9.503407638751515396e-05
7.897642564654069885e-02 -1.342481863931653530e-02 4.205273818811111619e-03 -1.414468265029916738e-03
7.963630364991489130e-02 -1.200144340378697660e-02 2.796718886602642118e-03 -2.362516116508686648e-03
8.042748306724523122e-02 -1.200060729870884579e-02 2.719870752658962165e-03 -1.671786317876872152e-03
7.854001534771556936e-02 -1.295876097202804111e-02 4.160222677626196353e-03 -8.296320461192580042e-04
7.944547188367009904e-02 -1.402461579240737999e-02 3.939659143497628579e-03 -5.630088798807136863e-04
8.027686871974457072e-02 -1.273262321915107076e-02 3.029757256691120726e-03 -1.410841548380808996e-03
8.022581629359379352e-02 -1.293028159032566515e-02 2.209493892315353425e-03 -1.258635556321552329e-03
7.977899943444036190e-02 -1.297026310954570161e-02 3.564035695390918579e-03 -1.214112888569915394e-03
7.853089361301321403e-02 -1.209548079146598176e-02 5.052319020058163024e-03 -6.578085682892031993e-04
7.890741250713620425e-02 -1.267283168328639520e-02 3.003273709025533478e-03 -1.163391146516562502e-03
7.930829333693703576e-02 -1.355959869314266042e-02 3.830449164483717972e-03 -8.184500876614736464e-04
7.931232809778820947e-02 -1.284122297321158013e-02 4.182477421147481889e-03 -8.106212765598141967e-04
