weight logl k1 k2 k3 k4
0.000000000000000000e+00 -2.578895304153330997e+07 8.646223386147581236e-01 8.501234351183266647e-01 1.888000725349250342e-01 9.566831648550877532e-03
0.000000000000000000e+00 -2.578895304153330997e+07 6.662280982678897567e-01 5.949045225546178983e-03 8.561401247898329236e-01 3.934191003320441915e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.317826304114038116e-02 9.881378440494854587e-01 8.624109654893363786e-02 6.940429838751549507e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.086988208426488134e-01 1.622275008129901996e-01 8.837176673083710909e-01 3.394312686226808040e-03
0.000000000000000000e+00 -2.578895304153330997e+07 7.543188778622059720e-01 9.444406814859140908e-04 5.776029648478739897e-01 2.184066156556743188e-01
0.000000000000000000e+00 -2.578895304153330997e+07 5.186200586516369615e-01 3.480976548550138716e-01 9.692280204971651658e-01 3.196507863715023490e-01
0.000000000000000000e+00 -2.578895304153330997e+07 4.460350626549710595e-01 5.770237999134031348e-02 4.783782558196910673e-01 1.900478142146317939e-01
0.000000000000000000e+00 -2.578895304153330997e+07 6.237538352333722447e-01 3.339167387736794446e-01 9.474936205530429811e-01 2.414095347440564643e-01
0.000000000000000000e+00 -2.578895304153330997e+07 1.456847107757607285e-01 2.767905520213241877e-01 9.725061142568163230e-01 7.981441911647138010e-01
0.000000000000000000e+00 -2.578895304153330997e+07 6.119098582849613610e-02 6.352578608401932003e-01 6.742388040658887638e-01 9.487345493689675058e-01
0.000000000000000000e+00 -2.578895304153330997e+07 9.716582088278201690e-01 1.033432878443246716e-01 9.113927343574803608e-01 9.252730729706926116e-01
0.000000000000000000e+00 -2.578895304153330997e+07 3.984413949390993581e-01 2.214138937630213411e-01 9.091456375230102527e-01 8.756166025132505748e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.953089541774186255e-01 4.283380142176440586e-02 9.982187189766023039e-02 8.263090070460654690e-02
0.000000000000000000e+00 -2.578895304153330997e+07 2.584563447539478531e-02 5.495981909445385449e-01 8.479160511304201231e-01 9.646566548496994242e-01
0.000000000000000000e+00 -2.578895304153330997e+07 5.755071783999821111e-01 2.297664489096622464e-01 8.197186971767704833e-01 2.813548391745928079e-01
