weight logl k1 k2
0.000000000000000000e+00 -1.381551055796427280e+07 -8.692910020452607189e-02 -9.583052034469603797e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.912178705714302041e-02 -8.309747785134020959e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.774500032994717036e-02 -7.834185678809187092e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.491926690943846723e-02 -9.754101472817977569e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.799874381512147459e-02 -9.358412060362877871e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.985210518134723934e-02 -9.221751517144079202e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.618066332549700892e-02 -7.811893581981235735e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.103022290755509949e-02 -8.260266872972857333e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.054436244520169819e-02 -9.795305514632719757e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.896773253634303824e-02 -9.795792704496167347e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.663712931841274778e-02 -9.119636259597392602e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.773048728621953507e-02 -9.869384766867486669e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.764054451383724631e-02 -9.450216282393564260e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.084356671995517551e-02 -8.900300458060471376e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.511525400156104926e-02 -9.574345969810532653e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.654997581004623464e-02 -9.075670354467123280e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.359834226950622393e-02 -9.770098397330062578e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.168438209952110840e-02 -7.207340341966046726e-02
0.000000000000000000e+00 -1.461909491537482245e+05 -8.954870740713632982e-02 -6.780674379456441692e-02
0.000000000000000000e+00 -1.442551275238417147e+05 -7.443726202395058167e-02 -8.343997588116375264e-02
0.000000000000000000e+00 -1.426946642768256424e+05 -9.241572190555316646e-02 -6.200698155982969223e-02
0.000000000000000000e+00 -1.405007896328940406e+05 -5.960368499544413390e-02 -9.762570953513396987e-02
0.000000000000000000e+00 -1.356670722828393336e+05 -8.507965808711502598e-02 -6.172102114712363363e-02
0.000000000000000000e+00 -1.346807838895766181e+05 -6.472375894279103203e-02 -8.598993908639757100e-02
0.000000000000000000e+00 -1.341863210266333190e+05 -8.718596273372028471e-02 -5.572717325243312786e-02
0.000000000000000000e+00 -1.339471096022148849e+05 -9.381798789517592496e-02 -4.536775950646108196e-02
0.000000000000000000e+00 -1.309115631130440452e+05 -4.830117677285024336e-02 -9.972365045914462212e-02
0.000000000000000000e+00 -1.301975298560336232e+05 -8.173328251860983995e-02 -5.265632600534506796e-02
0.000000000000000000e+00 -1.301658354775366606e+05 -9.274415010592361452e-02 9.560801809119148786e-02
0.000000000000000000e+00 -1.300461253566359810e+05 -5.633066411918274952e-02 -8.798456119231856665e-02
0.000000000000000000e+00 -1.296994513909632806e+05 -7.164865882205101455e-02 -6.626579232194426683e-02
0.000000000000000000e+00 -1.295384417488619220e+05 -7.829850991628638235e-02 -5.578259344200602737e-02
0.000000000000000000e+00 -1.290879798359341221e+05 -7.797903041106118982e-02 -5.470346088571407389e-02
0.000000000000000000e+00 -1.290500421379730396e+05 -9.403858277408952415e-02 8.745876531670540577e-02
0.000000000000000000e+00 -1.280508912934330147e+05 -8.265887120486699324e-02 9.404748973684337598e-02
0.000000000000000000e+00 -1.279516816795266786e+05 -9.183072009206438846e-02 -2.413906597899354023e-02
0.000000000000000000e+00 -1.273685602164842712e+05 -7.409204059803042863e-02 9.812652050277320681e-02
0.000000000000000000e+00 -1.268540945676246047e+05 -8.986493511481047358e-02 7.703210172219107643e-02
0.000000000000000000e+00 -1.264428166485417605e+05 -8.924484636426738282e-02 -1.952058075140213067e-02
0.000000000000000000e+00 -1.263636049156794470e+05 -8.609167953504048842e-02 -2.632211238148234045e-02
0.000000000000000000e+00 -1.263483709332100261e+05 -7.709359375953450666e-02 8.948749812449705021e-02
0.000000000000000000e+00 -1.261877392595932470e+05 -7.609009266239703806e-02 -4.535416709610835817e-02
0.000000000000000000e+00 -1.261786864266694320e+05 -7.352439331550653101e-02 -4.990101745652049392e-02
0.000000000000000000e+00 -1.261536389910383150e+05 -9.058528439901539220e-02 6.929510637472149903e-02
0.000000000000000000e+00 -1.260366349358257139e+05 -9.356921880894200627e-02 6.124838329603951581e-02
0.000000000000000000e+00 -1.257061350518935360e+05 -9.502644900344232870e-02 7.374909125595727200e-03
0.000000000000000000e+00 -1.256353950008176907e+05 -9.696156610651825158e-02 3.679114017471243891e-02
0.000000000000000000e+00 -1.255899276383468532e+05 -9.588846218125897380e-02 1.491308233813788686e-02
0.000000000000000000e+00 -1.255732081847946247e+05 -8.226024309468336904e-02 -2.931426419032200081e-02
0.000000000000000000e+00 -1.254922414757550432e+05 -9.591108743693510519e-02 4.100123961885415724e-02
0.000000000000000000e+00 -1.254550503091184946e+05 -7.124900974275374943e-02 8.975641582014440290e-02
0.000000000000000000e+00 -1.254383690481071535e+05 -8.139888543667350707e-02 -3.026394093158367438e-02
0.000000000000000000e+00 -1.253785028113143635e+05 -9.144230070331400839e-02 5.794814487475058451e-02
0.000000000000000000e+00 -1.252823896568171185e+05 -5.726203330532249336e-02 -7.230552782116697608e-02
0.000000000000000000e+00 -1.252277610785999859e+05 -5.604766552719558231e-02 -7.391029854737274363e-02
