"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.952741950394472126e-02,-1.402932284260928475e-02,4.396233589517456811e-03,-1.385549593158282283e-03,4.028863968496584186e-04,8.478437365228365689e-04,8.968972589886562742e-04,9.134464426966574851e-04,9.008673704386886954e-04,8.511088267311858399e-04,7.954293358652778090e-02,-1.402856420451642494e-02,4.413918603088595738e-03,-1.372230326108878073e-03,4.102424682704136627e-04,7.869650078246058500e-02,-1.492599888129500507e-02,3.496130254547508143e-03,-2.285211102047421394e-03,-4.447532638810341998e-04,8.036997056698089170e-02,-1.314170938145725609e-02,5.345071095599229771e-03,-4.933953664112561421e-04,1.255785296987001979e-03
