"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.305777628522678258e-02,-7.005639902214351109e-03,1.306515315540321366e-03,5.456734356849191232e-04,5.663785277933079502e-04,5.560153570608917942e-04,6.305871603776666556e-02,-7.015065773316078723e-03,1.294843271969076115e-03,6.251194716833721743e-02,-7.568832045004067477e-03,7.430755192216198513e-04,6.360094749770756062e-02,-6.427208081967811237e-03,1.851843261934521534e-03
