"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.361084046810600023e-02,-8.669213236630007521e-03,2.504528117627409338e-03,6.838453495141479663e-04,7.143762177003188914e-04,7.098077021934309132e-04,6.360940207789660128e-02,-8.653156010984791591e-03,2.513713126572357515e-03,6.291245496995725994e-02,-9.381419041817246063e-03,1.783330959308243591e-03,6.429650296454900160e-02,-7.976358199446698105e-03,3.206201206978634421e-03
