,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63
0,2.97768391662512,0.712039727753316,0.853439792639829,0.329736949938621,-2.35604326115853,0.787442395248418,-0.576114329017977,-0.458720708766161,-2.25011905160602,-0.107399701323501,2.08574336369086,0.999881210172233,-2.50508729702249,-1.05925636315973,0.475773933857149,-2.02147017178011,-0.77799146771369,-0.270279769298989,-0.222850447181079,2.26363569017535,-0.973799869149876,-0.897293305021413,-0.740264391735255,1.99120638337586,0.235977697252661,-1.6199664013549,1.17680805395634,3.01916740539157,0.431384892666625,1.28343573135837,1.0878273732596,0.656372567577897,1.62180053173832,0.04217684285235492,-2.17490497531799,-0.06874962128190953,1.66685560165031,-1.16681700248896,2.82408086214351,0.585750585134115,-1.24474963093536,0.08649918703537765,-0.520326590016224,-1.90068083382441,0.283039743171863,0.1941801755994,1.82861751441399,1.44674283712584,-1.73946065265399,2.40604680123289,-0.37287766697581,-0.159513063326368,-1.43901063292154,2.1348295441789,-2.69742488452004,1.02783435582462,1.37739875727333,-0.869783263862153,-1.3787817153999,1.55769831593355,-1.46775070484183,2.59048157576209,-1.72642190712793,-0.674774602988808
1,2.86937414049563,0.654715753369784,0.823692326280466,0.298127813076866,-2.51678078525226,0.743302231909486,-0.60180605112923,-0.473624815437059,-2.38668915346512,-0.118079266357202,1.92198993947993,0.947487465864829,-2.6354873144233,-1.10109148031177,0.415743612725063,-2.13896308979727,-0.870023495110334,-0.334774284389805,-0.267869853316922,2.13222260585315,-1.08033985425729,-0.973483345009615,-0.75684629575942,1.81681218866614,0.217096654089309,-1.6512937591609,1.14982457637213,3.13901378643633,0.348895143797279,1.20670979400456,1.08493814973436,0.599326582791486,1.57221070562859,-0.02482018853184047,-2.26483140002966,-0.07375003067660617,1.71599604331704,-1.18596609949356,2.65070962171735,0.505510025715726,-1.34747832778514,0.06207151759034563,-0.556455911733923,-2.0105444338066,0.266183915929498,0.151713270923392,1.7494580181888,1.40100225477997,-1.89973091223614,2.23866304574577,-0.410056485710079,-0.219755828385158,-1.46469580712079,2.01064744573321,-2.81419731653442,1.04207998046466,1.30170051719624,-0.917291638371264,-1.4159566759891,1.53051160287817,-1.58104643723615,2.56602176529152,-1.82160969830021,-0.706266216927016
2,2.86937414049563,0.654715753369784,0.823692326280466,0.298127813076866,-2.51678078525226,0.743302231909486,-0.60180605112923,-0.473624815437059,-2.38668915346512,-0.118079266357202,1.92198993947993,0.947487465864829,-2.6354873144233,-1.10109148031177,0.415743612725063,-2.13896308979727,-0.870023495110334,-0.334774284389805,-0.267869853316922,2.13222260585315,-1.08033985425729,-0.973483345009615,-0.75684629575942,1.81681218866614,0.217096654089309,-1.6512937591609,1.14982457637213,3.13901378643633,0.348895143797279,1.20670979400456,1.08493814973436,0.599326582791486,1.57221070562859,-0.02482018853184047,-2.26483140002966,-0.07375003067660617,1.71599604331704,-1.18596609949356,2.65070962171735,0.505510025715726,-1.34747832778514,0.06207151759034563,-0.556455911733923,-2.0105444338066,0.266183915929498,0.151713270923392,1.7494580181888,1.40100225477997,-1.89973091223614,2.23866304574577,-0.410056485710079,-0.219755828385158,-1.46469580712079,2.01064744573321,-2.81419731653442,1.04207998046466,1.30170051719624,-0.917291638371264,-1.4159566759891,1.53051160287817,-1.58104643723615,2.56602176529152,-1.82160969830021,-0.706266216927016
3,2.86937414049563,0.654715753369784,0.823692326280466,0.298127813076866,-2.51678078525226,0.743302231909486,-0.60180605112923,-0.473624815437059,-2.38668915346512,-0.118079266357202,1.92198993947993,0.947487465864829,-2.6354873144233,-1.10109148031177,0.415743612725063,-2.13896308979727,-0.870023495110334,-0.334774284389805,-0.267869853316922,2.13222260585315,-1.08033985425729,-0.973483345009615,-0.75684629575942,1.81681218866614,0.217096654089309,-1.6512937591609,1.14982457637213,3.13901378643633,0.348895143797279,1.20670979400456,1.08493814973436,0.599326582791486,1.57221070562859,-0.02482018853184047,-2.26483140002966,-0.07375003067660617,1.71599604331704,-1.18596609949356,2.65070962171735,0.505510025715726,-1.34747832778514,0.06207151759034563,-0.556455911733923,-2.0105444338066,0.266183915929498,0.151713270923392,1.7494580181888,1.40100225477997,-1.89973091223614,2.23866304574577,-0.410056485710079,-0.219755828385158,-1.46469580712079,2.01064744573321,-2.81419731653442,1.04207998046466,1.30170051719624,-0.917291638371264,-1.4159566759891,1.53051160287817,-1.58104643723615,2.56602176529152,-1.82160969830021,-0.706266216927016
4,2.94543467898918,0.761329678346516,0.879387989954803,0.326930034142493,-2.45997118978244,0.826399402465542,-0.568482213129233,-0.44567356422776,-2.30543684387963,-0.153792014614425,2.03584182039474,0.948679792450244,-2.67278082828457,-1.12810369601473,0.453722585754883,-2.01589020697048,-0.835409394310098,-0.346331300900766,-0.310714831834224,2.1749326478629,-0.973106647225289,-0.94806573868282,-0.73315401131301,1.86629531470794,0.19131066287715,-1.66420455112891,1.20806724598722,3.02308808361594,0.396269789217427,1.26924333909174,1.10487558829716,0.641166721934341,1.55582495438881,0.008361807155572708,-2.240773444442,-0.08675957536634078,1.66834737688216,-1.25906273188757,2.74686081423213,0.54249161029412,-1.328593119262,0.06322262706157149,-0.536966412793034,-1.91856781187667,0.244118199052998,0.123520021247543,1.80109583229592,1.39823983063543,-1.82429785190769,2.45683881290887,-0.37992813945242,-0.213093257219154,-1.52253685609001,2.15973158598749,-2.89266890536415,1.00804725518214,1.37557986093739,-0.874357857939267,-1.42674106858898,1.49462777059897,-1.59544546278249,2.54226361822369,-1.77098878562706,-0.68792084122215
5,2.78136725800975,0.689817845267049,0.846695768849458,0.30040520728128,-2.58936986407231,0.762189071125725,-0.687632267801615,-0.534672704386187,-2.35866526411656,-0.187451875785357,1.82484424268432,0.935840843158282,-2.77554182144795,-1.11393370150332,0.429550563103451,-2.17384683398433,-0.869957164950918,-0.400974371335075,-0.362494464382666,2.23486900737191,-1.02793717628733,-0.956054345684909,-0.80682319386678,1.76764186191933,0.227146559624353,-1.70109686266585,1.14807480329121,-3.13215545509883,0.361631566475793,1.20304859292871,1.07442742724158,0.627686597583844,1.50428879168239,0.001494110237997322,-2.22356386712274,-0.05091378167544768,1.59643347727426,-1.16336159388237,2.5568220116256,0.511371282553616,-1.24161998815714,0.06848778398064662,-0.603569525116649,-2.05493619707958,0.271164012597209,0.133332820278149,1.66265779487449,1.39650014832383,-1.87325529734936,2.24963046271058,-0.523115212540583,-0.282021304121319,-1.48254607699767,2.0786893161768,-2.88927245319638,0.992430610201776,1.33830381040494,-0.934777111261697,-1.39719739697526,1.43980041763366,-1.63857846310898,2.46087929567292,-1.75065922141929,-0.760936479064855
6,2.69870397586787,0.60573596874759,0.76864268986086,0.260556550649147,-2.80404631284279,0.660733224170214,-0.69558886793717,-0.57687071426623,-2.58648184243311,-0.252584091494056,1.84676522585488,0.847745722583322,-2.98502536877436,-1.17212405481621,0.382047868870916,-2.18137441083756,-0.927712034215349,-0.420756927672242,-0.36840724343066,2.10019338080365,-1.12477244262846,-1.032200722448,-0.837670239419756,1.68379772407412,0.118145956189448,-1.76798129901524,1.10904021987275,2.98620943665259,0.290900277303647,1.21616228478314,1.03710145799547,0.549724834899571,1.41584051876868,-0.06768112243379877,-2.36513478519189,-0.115384870007219,1.52414808635773,-1.24630466875511,2.53116160945875,0.481179588158925,-1.3935449297332,0.01325424804483945,-0.651640908589754,-2.12743344613695,0.207501753876356,0.06883529203530417,1.62972742381396,1.33259868767134,-1.93209534150537,2.18798998465783,-0.52170742720622,-0.302324497591947,-1.61491090017072,1.95947527436657,3.09457699817542,0.940278732925805,1.24603216922728,-1.00339006705031,-1.47064417625738,1.39134571224227,-1.70759464692192,2.42882767708236,-1.80005478230562,-0.768712766474693
7,2.71671125947016,0.651052675405554,0.79990256390054,0.325266101127946,-2.5988692867493,0.717690263249454,-0.677604416528961,-0.569753594185448,-2.45781505357027,-0.187236445921751,1.87068399492609,0.862140672494111,-2.72786586884704,-1.22418857036555,0.462190265063964,-2.14662560616044,-0.865995875654478,-0.447978494585477,-0.34826966609574,2.11268103033026,-1.12519020701718,-1.06783249492329,-0.83204658377544,1.8278097583186,0.210597341026643,-1.73116470978131,1.08392942391593,2.97206174508934,0.386403084142504,1.22835453729027,1.0200544144852,0.615318769709262,1.44495485320148,-0.009639553461271232,-2.34010743864149,-0.0899659025272664,1.52443673288733,-1.29601796400843,2.57718854416916,0.532150401681548,-1.33314482167245,0.06666692274308897,-0.637807719125455,-2.05395253282393,0.23108087947462,0.109134701187525,1.62221789256501,1.34104220761479,-1.92447418339027,2.1744607193821,-0.515648428981299,-0.291059525885288,-1.5456243049379,1.96345279879255,-3.02331591689455,0.944140466315862,1.24295991673983,-0.963244397345477,-1.42671140701615,1.37815502553843,-1.57875696173676,2.40967992660916,-1.77463776657886,-0.759653263762015
8,2.73956193802403,0.635306927809494,0.762284431276373,0.250538452360895,-2.72895882228681,0.66271371064403,-0.663855850955021,-0.546329548249921,-2.54293064296032,-0.232486670362032,1.80309791958118,0.919232886852092,-2.85709012288239,-1.2135150670896,0.410612195531432,-2.15195967762499,-0.88358476650416,-0.456549361978847,-0.406109984462524,2.09287208185831,-1.11930456274667,-1.06428043117028,-0.824869424114058,1.74303936480447,0.123558036194125,-1.74165701888767,1.09462231455814,2.89068792703387,0.30902030332441,1.1675505421206,1.0481953427073,0.568225071732278,1.49574381880029,-0.08102408905215437,-2.31207144262068,-0.115819963833691,1.58679567149238,-1.30936640164392,2.5265899220025,0.527091381459352,-1.41207197892913,-0.02726195591691757,-0.588079597395377,-2.08330852683636,0.238029111880647,0.04947689157023194,1.6222295907718,1.33159344092823,-1.92089711893095,2.1855546870537,-0.51413697405678,-0.306592042773802,-1.57138062850832,1.92391377039182,-3.10918437329731,0.985249083245047,1.24458409144837,-0.992678289396211,-1.48531834897477,1.39176733743089,-1.63856193937902,2.28362328051693,-1.87310641428347,-0.74228186995184
9,2.65364063629267,0.581447403683396,0.725845771822816,0.279222444200106,-2.75620797132745,0.65283886537467,-0.727375525831019,-0.579021579599181,-2.47906069400524,-0.234337955469329,1.80234152838624,0.773437454258772,-2.90614414791028,-1.30103513236638,0.402860934429607,-2.19907180885264,-0.896821070884762,-0.40936335731842,-0.348193584855061,2.0312574073176,-1.17186158342228,-1.05489540354089,-0.848692735422395,1.69745316217538,0.151664325588876,-1.75998913433946,1.05815235924816,2.75179732625471,0.324639100694286,1.1944724948347,0.954313585063262,0.491928087622266,1.47113623959737,-0.091732461107839,-2.32964434676761,-0.15920074141423,1.5523082943209,-1.38056806562068,2.49152132017225,0.464813598525607,-1.4265708329549,-0.03688691194572383,-0.60935035260366,-2.10826167356958,0.223637436483006,0.09138440756196724,1.64308275033541,1.3529611864952,-1.93906998255303,2.24298675514715,-0.464649594730111,-0.281633799882775,-1.62382531062982,1.89060907291194,3.0000408743723,0.880112309682834,1.20433799651072,-1.00315080864995,-1.52061382783533,1.40675098616993,-1.68484083047697,2.30611906771332,-1.84938006267869,-0.834642112662316
