k1 k2
7.963381199411456723e-02 -1.524213430556178861e-02
7.913123438052846459e-02 -1.643473537728920575e-02
8.067036405892241691e-02 -1.562085729267609358e-02
8.069115338602605991e-02 -1.556848997259431544e-02
8.068668076129664746e-02 -1.630117351970773731e-02
7.907645762071310869e-02 -1.593485111128474518e-02
8.106584650231499212e-02 -1.502429628367395187e-02
8.108071492673060709e-02 -1.582126075639163354e-02
8.044412396870867510e-02 -1.588998375716546563e-02
7.853479746797625838e-02 -1.660160716624235755e-02
7.926645481940466920e-02 -1.623725399726988483e-02
7.919427270165013688e-02 -1.615142240387271166e-02
8.078225801236288417e-02 -1.396572408340854277e-02
8.022079759596084658e-02 -1.725821037332106456e-02
8.025840538433706706e-02 -1.632408916108274433e-02
8.051525711822027365e-02 -1.569533257196323306e-02
7.999941214275754775e-02 -1.523738277993548496e-02
7.807154058832771470e-02 -1.651088551202373189e-02
7.953040630619709339e-02 -1.525132676442501889e-02
8.016934026761626808e-02 -1.499795639922761603e-02
7.984910492163355133e-02 -1.652186407856327810e-02
7.916665024485319835e-02 -1.623469224876526729e-02
7.932298751262914505e-02 -1.491503998978363499e-02
8.050613585174823394e-02 -1.640665573806507349e-02
7.933182897975002423e-02 -1.629207100932261731e-02
8.019183598210558039e-02 -1.468865172121250340e-02
8.004272672509057940e-02 -1.468151554190401387e-02
7.995812561747933644e-02 -1.557088069034467948e-02
8.064845369873988035e-02 -1.641401372783604651e-02
8.004698309388477706e-02 -1.602234839873085959e-02
8.101687084587724796e-02 -1.610976217360755858e-02
7.868580403772967857e-02 -1.567086806293330192e-02
7.830097259207288718e-02 -1.532035161076615581e-02
7.978066858659246807e-02 -1.496301337615361937e-02
8.042594871309130533e-02 -1.601742807070254127e-02
8.007884188078406851e-02 -1.727304125963630144e-02
7.849749377904743919e-02 -1.539404032894985119e-02
8.008302482168674907e-02 -1.458034172781319526e-02
7.968735699397805350e-02 -1.604963404209272526e-02
7.911539022722197112e-02 -1.649547314426365319e-02
7.913516890292698891e-02 -1.670912936751053901e-02
7.886315002451987910e-02 -1.555641902183517444e-02
7.968222682265765910e-02 -1.506014738157587796e-02
8.014460901504313894e-02 -1.570359740189244957e-02
8.028109139064523725e-02 -1.628890826639828315e-02
8.057848190143368505e-02 -1.444708913263124950e-02
8.046256030215534483e-02 -1.602357286927456881e-02
7.932303587038253001e-02 -1.583385733698453035e-02
7.982235908345908237e-02 -1.611080447356114109e-02
7.971650287898915388e-02 -1.637109339636880212e-02
7.994570968836400837e-02 -1.631634923012671712e-02
8.003386501757567273e-02 -1.684404560438265697e-02
8.192647427071922395e-02 -1.522217883685889062e-02
8.107371098073248850e-02 -1.528099790131290381e-02
7.918694673106921322e-02 -1.695080947246799252e-02
7.976174017485998524e-02 -1.490242311787498553e-02
7.942329711688017602e-02 -1.532862613626001513e-02
7.949432246695628534e-02 -1.623790771067935845e-02
7.931372122131147284e-02 -1.687302492223138883e-02
8.082988262043355743e-02 -1.476413006173069031e-02
8.061880585051955928e-02 -1.637202457001973865e-02
7.938916268525661457e-02 -1.675548780939320470e-02
8.115337252156393233e-02 -1.499605924522134925e-02
7.954526898210920183e-02 -1.604984331715465784e-02
7.944147681271138128e-02 -1.633999339800044914e-02
7.901163093775326329e-02 -1.715167058068312045e-02
7.984909045296714747e-02 -1.566477906019511646e-02
7.992889230860103500e-02 -1.736493368869906906e-02
8.005484385716385431e-02 -1.625914700763242404e-02
7.955013478750364020e-02 -1.596452236363131438e-02
7.926034429132999826e-02 -1.576807258210291551e-02
8.066513839625216731e-02 -1.544676984498656591e-02
7.825141204533087036e-02 -1.610222090441695841e-02
7.983478940007512903e-02 -1.844910596599919073e-02
8.004055811942736853e-02 -1.715395713423181756e-02
7.989018558029448158e-02 -1.566058894828034620e-02
7.983016355798064345e-02 -1.493913840506058688e-02
7.914609610057124489e-02 -1.644393244297082113e-02
7.897156699470947450e-02 -1.675816862408839591e-02
7.914520687845796876e-02 -1.626900957450475027e-02
8.064845369873988035e-02 -1.641401372783604651e-02
8.013487437182720274e-02 -1.552754248630469625e-02
8.037016397891047492e-02 -1.577951080659080463e-02
