"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.949051984984450980e-02,-1.419686961898659200e-02,4.442235472757064506e-03,-1.196112778882868618e-03,-3.658080934611574652e-05,7.934753477383172824e-04,8.539710480313906322e-04,8.787422578460411327e-04,8.989323638848226291e-04,8.656493494969094054e-04,7.952763964957410003e-02,-1.417029160179999331e-02,4.447403431709878729e-03,-1.192526387121431442e-03,-3.066520194322519544e-05,7.870989499703567871e-02,-1.507391729729651297e-02,3.583262051057055104e-03,-2.100261385967111538e-03,-9.133561571294246395e-04,8.026950927152937121e-02,-1.335088491931223087e-02,5.346817031936873521e-03,-3.275511453564391605e-04,8.175634159024169900e-04
