"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.367737933573709708e-02,-9.493620388331460228e-03,2.609571958172132982e-03,7.399727694130076808e-04,7.847407652748014531e-04,8.082433917861684422e-04,6.369381528563952677e-02,-9.490855427198741090e-03,2.623135773384105418e-03,6.291492099515014202e-02,-1.026374301535701306e-02,1.794698503585484680e-03,6.440111239234067031e-02,-8.710954290698000313e-03,3.411595870011080445e-03
