"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.369844969231297505e-02,-9.619601954855441436e-03,8.586359289031080325e-04,8.825400725728402241e-04,6.370923679885195923e-02,-9.622471222698408821e-03,6.282601167277873655e-02,-1.050637285847781655e-02,6.456358201730966195e-02,-8.728457986597437657e-03
