k1 k2
6.460096199897666369e-02 -9.717395057717792550e-03
6.310539257465272445e-02 -1.071906144646486703e-02
6.425546732666892469e-02 -9.638857288675972690e-03
6.355661029136780438e-02 -1.045723674739841569e-02
6.411121795478688656e-02 -1.045958377375708070e-02
6.447438090948179323e-02 -1.021073082327991766e-02
6.371126664395707073e-02 -9.177926597703139899e-03
6.512115195413886726e-02 -1.061177568917689995e-02
6.323886356870520031e-02 -9.281693385130157514e-03
6.442688286732337066e-02 -1.074765526534908477e-02
6.404527848888080799e-02 -1.073074223246753278e-02
6.374390738731014472e-02 -1.069562841835312861e-02
6.323893409664108067e-02 -1.065555954326942445e-02
6.257212962675667844e-02 -9.689107786199191441e-03
6.521053839800855512e-02 -9.116100980744779037e-03
6.365203908462777060e-02 -1.024111537364133517e-02
6.433997797510584982e-02 -1.013040073220637660e-02
6.389855266921437571e-02 -1.006719142584446003e-02
6.345459854787868781e-02 -1.033428552994472560e-02
6.269976598895229958e-02 -9.302034177502943590e-03
6.430784244681805872e-02 -1.128456001509883788e-02
6.296422034716650518e-02 -1.057128706122406614e-02
6.410033213005900121e-02 -9.280150709475007420e-03
6.271311266328760681e-02 -1.106510269730463791e-02
6.405443660307022502e-02 -9.909705079809177919e-03
6.441826096637212618e-02 -9.012120717853164265e-03
6.387802063374234396e-02 -9.174608074797557800e-03
6.297962966263623286e-02 -1.010945304249262489e-02
6.416674032012006923e-02 -9.147871988123612574e-03
6.389145279121563603e-02 -1.114508995459534413e-02
6.433745047330824418e-02 -9.516042332701618589e-03
6.324961773670975673e-02 -1.164512139109563638e-02
6.373712593082267452e-02 -1.038500724807923936e-02
6.338973274407397329e-02 -1.134734284135882620e-02
6.370476801985447413e-02 -9.997243080481069133e-03
6.395803463454588500e-02 -1.023481306394811996e-02
6.327004975378647256e-02 -1.054195446762529187e-02
6.330935392124401040e-02 -1.069033186267343005e-02
6.350661226427137263e-02 -9.787269863950898152e-03
6.287081600914867785e-02 -1.018193483907865737e-02
6.468882644516688041e-02 -8.898658361805367178e-03
6.229691502530729230e-02 -1.042641750171033332e-02
6.395339562896937280e-02 -9.469051785727933268e-03
6.465192617364809435e-02 -9.954148561839529230e-03
6.275203316562208422e-02 -9.501923193197717166e-03
6.364388336109891298e-02 -9.932124024281119290e-03
6.414652495574479918e-02 -8.959909961853140814e-03
6.421507399900674984e-02 -9.231267154929126417e-03
6.275541039420520772e-02 -1.030581954519699250e-02
6.389845615307285231e-02 -1.022917505362816448e-02
6.534197390160251251e-02 -9.177388812972836485e-03
6.386875732233807113e-02 -1.045491605091955489e-02
6.286927061775296477e-02 -1.193981976967892211e-02
6.369262175306378282e-02 -1.093560299505040578e-02
6.306169338995545881e-02 -1.005399388325738108e-02
6.241883596417105440e-02 -9.063922713678507215e-03
6.431541908796159501e-02 -9.944387524026793157e-03
6.529645059440153387e-02 -9.663034582327728605e-03
6.422784785787569173e-02 -1.033851423421891513e-02
6.443763843993241536e-02 -9.732169345469873778e-03
6.475531598350275919e-02 -1.086690859392298869e-02
6.390821164650037356e-02 -9.671545409191545373e-03
6.506723076665965610e-02 -9.639148018808441076e-03
6.388828997729012471e-02 -1.015150268906424291e-02
6.389227311108328089e-02 -1.099452770494016574e-02
6.435381462866471280e-02 -1.010434834997517295e-02
6.351533848840451579e-02 -1.022154015136153560e-02
6.348238046590165551e-02 -9.965469614027888667e-03
6.408131134136249574e-02 -1.110589364200370577e-02
6.399908336514129048e-02 -1.005115610268540738e-02
6.401379345652705166e-02 -1.021677986178957942e-02
6.311834504862076645e-02 -1.105355095482006555e-02
6.395964951748436822e-02 -9.296812495097936391e-03
6.422666860707967884e-02 -1.123345220646403131e-02
6.244356263096648152e-02 -9.547248578695127774e-03
6.260445400609959687e-02 -1.017248656229977066e-02
6.310950687999436481e-02 -8.721572434325017276e-03
6.333658377148027041e-02 -1.094720843282945277e-02
6.347854753650780668e-02 -1.127737159190689287e-02
6.285917877381608232e-02 -1.047265718773270071e-02
6.258126575875119779e-02 -9.569655645205177308e-03
6.465619640627040532e-02 -9.630381348314204226e-03
6.277280610845839548e-02 -1.042884132042599943e-02
6.236118977613894221e-02 -9.588934739180918210e-03
6.410808175237467377e-02 -1.055501009745971053e-02
6.455605719775059370e-02 -1.086725935021777556e-02
6.365367577816391509e-02 -1.022433805151713726e-02
6.448841339948516160e-02 -9.899563550179305005e-03
6.434624789632165109e-02 -8.721347526126993488e-03
6.515546480946562968e-02 -8.520720880239349149e-03
6.460859231925161761e-02 -1.009064558961063340e-02
6.294651128672176799e-02 -1.130063383801138688e-02
6.428748887785504240e-02 -9.867803341340547485e-03
6.412605985630112637e-02 -9.490372414099279563e-03
