13:06:39 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N64/S24/M64/T029/P02/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:06:39 [ultranest] [INFO] Sampling 400 live points from prior ...
13:06:41 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:06:41 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:06:41 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] Plateau detected at L=-3.617822e+07, not replacing live point.
13:06:42 [ultranest] [DEBUG] iteration=15, ncalls=401, regioncalls=40, ndraw=40, logz=-36178220.26, remainder_fraction=100.0000%, Lmin=-36178216.98, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=29, ncalls=417, regioncalls=680, ndraw=40, logz=-333447.45, remainder_fraction=100.0000%, Lmin=-332766.04, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=40, ncalls=429, regioncalls=1160, ndraw=40, logz=-328361.14, remainder_fraction=100.0000%, Lmin=-327945.83, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=54, ncalls=445, regioncalls=1800, ndraw=40, logz=-323930.28, remainder_fraction=100.0000%, Lmin=-323479.49, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=69, ncalls=461, regioncalls=2440, ndraw=40, logz=-319881.36, remainder_fraction=100.0000%, Lmin=-319851.28, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=80, ncalls=474, regioncalls=2960, ndraw=40, logz=-318192.87, remainder_fraction=100.0000%, Lmin=-317907.93, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=94, ncalls=490, regioncalls=3600, ndraw=40, logz=-314496.58, remainder_fraction=100.0000%, Lmin=-313734.16, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=101, ncalls=499, regioncalls=3960, ndraw=40, logz=-312659.65, remainder_fraction=100.0000%, Lmin=-312645.24, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=112, ncalls=515, regioncalls=4600, ndraw=40, logz=-311304.97, remainder_fraction=100.0000%, Lmin=-311077.54, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=120, ncalls=525, regioncalls=5000, ndraw=40, logz=-310192.18, remainder_fraction=100.0000%, Lmin=-309905.47, Lmax=-282219.66
13:06:42 [ultranest] [DEBUG] iteration=134, ncalls=541, regioncalls=5640, ndraw=40, logz=-308718.60, remainder_fraction=100.0000%, Lmin=-308625.05, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=149, ncalls=557, regioncalls=6280, ndraw=40, logz=-307700.89, remainder_fraction=100.0000%, Lmin=-307313.25, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=160, ncalls=570, regioncalls=6800, ndraw=40, logz=-305988.04, remainder_fraction=100.0000%, Lmin=-305766.71, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=171, ncalls=586, regioncalls=7440, ndraw=40, logz=-304900.40, remainder_fraction=100.0000%, Lmin=-304769.52, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=184, ncalls=602, regioncalls=8080, ndraw=40, logz=-303450.14, remainder_fraction=100.0000%, Lmin=-303429.69, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=187, ncalls=605, regioncalls=8200, ndraw=40, logz=-303310.27, remainder_fraction=100.0000%, Lmin=-303279.16, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=199, ncalls=621, regioncalls=8840, ndraw=40, logz=-302582.93, remainder_fraction=100.0000%, Lmin=-302528.34, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=200, ncalls=622, regioncalls=8880, ndraw=40, logz=-302534.81, remainder_fraction=100.0000%, Lmin=-302465.86, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=214, ncalls=638, regioncalls=9520, ndraw=40, logz=-301753.17, remainder_fraction=100.0000%, Lmin=-301733.17, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=227, ncalls=654, regioncalls=10160, ndraw=40, logz=-300821.43, remainder_fraction=100.0000%, Lmin=-300662.55, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=238, ncalls=670, regioncalls=10800, ndraw=40, logz=-300127.12, remainder_fraction=100.0000%, Lmin=-300062.79, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=240, ncalls=672, regioncalls=10880, ndraw=40, logz=-299968.18, remainder_fraction=100.0000%, Lmin=-299911.69, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=253, ncalls=688, regioncalls=11520, ndraw=40, logz=-299118.01, remainder_fraction=100.0000%, Lmin=-299035.34, Lmax=-282219.66
13:06:43 [ultranest] [DEBUG] iteration=263, ncalls=704, regioncalls=12160, ndraw=40, logz=-298609.78, remainder_fraction=100.0000%, Lmin=-298555.68, Lmax=-282219.66
13:06:44 [ultranest] [DEBUG] iteration=273, ncalls=718, regioncalls=12720, ndraw=40, logz=-297972.78, remainder_fraction=100.0000%, Lmin=-297920.39, Lmax=-282219.66
