"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.373776873696720968e-02,-1.139918188757958577e-02,1.035469413393865163e-03,1.100898158603575913e-03,6.377225226133811931e-02,-1.142009058226126084e-02,6.270262974059781502e-02,-1.248585678888756989e-02,6.474572240053055872e-02,-1.028869232107672629e-02
