logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268283934623934e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268214619905874e+07 3.381024990628698212e-01 -5.012541823544281946e-03 3.980000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268174073395133e+07 3.060002820190503847e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268145305187814e+07 3.852062861244938685e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268122990832664e+07 2.613899548442842891e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268104758677073e+07 2.843057561840855452e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268089343609102e+07 1.966184296618000704e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268075990469754e+07 2.269211355486520365e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268064212166145e+07 1.869880269472910528e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268053676114604e+07 1.525305817854259172e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268044145096652e+07 1.767844901702576854e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268035443959013e+07 1.567809727882667481e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268027439688332e+07 1.701906295073193631e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268020028891042e+07 1.707635873372324864e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268013129603863e+07 1.591303459720843361e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268006675751694e+07 1.694918057746860052e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079268000613289513e+07 1.415853166388781892e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267994897448085e+07 1.646248802604931838e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267989490726031e+07 1.463003781086663901e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267984361396544e+07 1.593004706471157772e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267979482380114e+07 1.540833788700533280e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267974830378592e+07 1.548873287333514259e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -1.079267684788169153e+07 -1.079268283934623934e+07 nan
-1.079267970385202393e+07 1.474655331277376635e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -1.079267684788169153e+07 -1.079268284067220613e+07 8.859416445623342629e-01
-1.079268284067220613e+07 1.595548704098659787e+00 -6.187187955387043331e-02 3.770000000000000000e+02 -1.121253506222767173e+05 -1.121313460653104994e+05 1.442970822281167020e+00
-1.121313460653104994e+05 5.034859631394932047e+06 -6.452439944776963698e-02 3.770000000000000000e+02 -1.104718551544669172e+05 -1.104778532500206056e+05 1.251989389920424411e+00
-1.104778532500206056e+05 2.952280194188375026e+06 -6.717691934166884760e-02 3.770000000000000000e+02 -1.083737629436594580e+05 -1.083797636917330383e+05 1.931034482758620774e+00
-1.083797636917330383e+05 1.034185642950248393e+03 -6.982943923556805821e-02 3.770000000000000000e+02 -1.074439965182845772e+05 -1.074499999188780494e+05 2.000000000000000000e+00
