k1 k2
6.231745567969479427e-02 -8.501232359948568407e-03
6.333666890215958190e-02 -9.276665909294296020e-03
6.342747061912576423e-02 -7.249497231731572011e-03
6.304251036897237648e-02 -8.723514167058521451e-03
6.232135678348246777e-02 -8.870138716601527751e-03
6.572088969209025078e-02 -7.791611632326791992e-03
6.353237831906555222e-02 -9.182765269312484491e-03
6.443763558310158790e-02 -7.815441098656145114e-03
6.418135022980595017e-02 -9.681817517543656049e-03
6.442669953168742025e-02 -8.750526485895651629e-03
6.259038090903593088e-02 -8.101138922215075922e-03
6.159916171777407579e-02 -9.104847862464765518e-03
6.334485820801971645e-02 -8.174696765594097192e-03
6.403156997784570370e-02 -7.793305700605185349e-03
6.499575385062894561e-02 -7.789774846828911858e-03
6.398822168938619881e-02 -9.741982318807032581e-03
6.316149682984592562e-02 -8.969209675702374818e-03
6.257218163118702381e-02 -7.240187982003917777e-03
6.420705513338587078e-02 -8.565181604112154234e-03
6.351626535087223635e-02 -9.482948138930205606e-03
6.216837522959550721e-02 -8.192560809660770493e-03
6.524737470548491736e-02 -8.079428395270954466e-03
6.547266920778443966e-02 -8.518515493701875330e-03
6.291243880855743043e-02 -9.513169737334348230e-03
6.563837475903364083e-02 -9.570145597650098201e-03
6.250963901498796105e-02 -7.354899896578434570e-03
6.262054129857305695e-02 -8.774067407124372386e-03
6.337583177148256586e-02 -9.057167722856515613e-03
6.455797607274921246e-02 -6.935143959015760418e-03
6.331463380217158821e-02 -9.687382221641741009e-03
6.399868434574942921e-02 -8.564617952280098589e-03
6.307496346045915470e-02 -9.566203287137073352e-03
6.349831173590203548e-02 -8.630738483093980395e-03
6.465393654298087767e-02 -8.767844849356165593e-03
6.416295282369485764e-02 -8.419386724396321631e-03
6.382613226167691001e-02 -7.970290954324152355e-03
6.444433300394530884e-02 -6.985041346170312027e-03
6.274999897147240380e-02 -8.435380831166322535e-03
6.329136165880480669e-02 -9.592649897605831644e-03
6.411719031858115203e-02 -1.022714511098964107e-02
6.437530538067001706e-02 -6.597748538820794040e-03
6.392424970285723318e-02 -8.603217046502034671e-03
6.472751980839194785e-02 -8.833569255056072933e-03
6.124308222385962952e-02 -8.644407853736268965e-03
6.342632210375051538e-02 -7.777209966690928900e-03
6.466761925001132671e-02 -8.147109872452651391e-03
6.428750045604908481e-02 -8.193195549902859698e-03
6.345396833873154230e-02 -8.933705460448998492e-03
6.372241639736200836e-02 -7.840655784266056805e-03
6.377969806711408784e-02 -8.088575974216541398e-03
6.198271040062883208e-02 -7.279892370768953347e-03
6.509411229186268244e-02 -8.556210869891861526e-03
6.174106409618243529e-02 -7.966253847074639127e-03
6.432523391266684043e-02 -9.239862751563715504e-03
6.189095650468695586e-02 -9.839336027559611453e-03
6.595281340718076035e-02 -7.622573251338055078e-03
6.370882142389000524e-02 -9.237010061394712590e-03
6.187990321680136852e-02 -9.284292751056785753e-03
6.221338465640186000e-02 -8.672787697396808215e-03
6.325471263391599375e-02 -8.612040075708177200e-03
6.217633862414795320e-02 -9.489123780865790780e-03
6.363187817021834225e-02 -9.460341602460634047e-03
6.277855836809143053e-02 -7.639691273207599442e-03
6.424310934865190559e-02 -8.298126206100250868e-03
6.423507602279082684e-02 -7.705654608273146411e-03
6.291631384531129467e-02 -8.520656560316669514e-03
6.479830040503908872e-02 -9.580711658629795235e-03
6.459856663606960980e-02 -8.620993242769978138e-03
6.490018842283706846e-02 -7.798599470956929514e-03
6.529036048176711793e-02 -7.718848811128373177e-03
6.325874166839426382e-02 -8.839731990087848490e-03
6.499575385062894561e-02 -7.789774846828911858e-03
6.393710991866638493e-02 -8.050042816047930927e-03
6.439852006242077764e-02 -9.447028491771661263e-03
6.348215784531344164e-02 -9.610378449479956009e-03
6.215759088985695069e-02 -8.637183923648858452e-03
6.405175333275534011e-02 -7.615356009650797731e-03
6.299140616305831664e-02 -9.774278016837473215e-03
6.341139468584300332e-02 -9.649209132468070105e-03
6.323043505303213574e-02 -8.005308197888832966e-03
6.356635190866843921e-02 -8.585177373536506673e-03
6.565446114839443292e-02 -9.444956818803612597e-03
6.088254170512724661e-02 -9.347202072797849981e-03
6.408089078967718621e-02 -9.506931373992805190e-03
6.330682461652600845e-02 -9.643468114357151011e-03
6.359246353454606204e-02 -9.978133901101346459e-03
6.375870508848449636e-02 -9.122022263400836328e-03
6.400402113078293431e-02 -8.164397590078323330e-03
6.414793237788868341e-02 -9.329730222035079179e-03
6.525380821317386393e-02 -9.669189424616836392e-03
6.194094638940036979e-02 -8.721664850230126387e-03
6.416039039007298550e-02 -8.712864377435708407e-03
6.473530500823806988e-02 -9.280968844771309012e-03
6.413603324856703702e-02 -6.347163688068951926e-03
6.397765743094499524e-02 -7.532030396605632339e-03
6.260633110444227545e-02 -1.099976105625277700e-02
6.231408687446671202e-02 -8.676325108186305757e-03
6.449750994941114146e-02 -6.895008538239641438e-03
6.293406996305381251e-02 -8.327797924588958844e-03
6.333893642848950623e-02 -6.809633098319708977e-03
6.431496396884758826e-02 -8.061063296843168358e-03
6.508410442416431851e-02 -7.413071434190218745e-03
6.370548355812896690e-02 -7.724929614585762661e-03
6.307641307836239775e-02 -7.972646057747626025e-03
6.384702988454948880e-02 -8.857041688545730374e-03
6.255883060468570012e-02 -1.037670132512313881e-02
