weight logl k1 k2
0.000000000000000000e+00 -1.355577895947454497e+07 7.320262236580341031e-02 -9.080870350823487536e-02
0.000000000000000000e+00 -1.355577895947454497e+07 9.105030885092521564e-02 -7.368560857227945959e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.867024288790436637e-02 -6.379561259057064948e-02
0.000000000000000000e+00 -1.355577895947454497e+07 7.790658720168067153e-02 -9.127671673588953760e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.381972826262507947e-02 -9.671273378743863725e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.695278285501410243e-02 -9.225358603766378729e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.437415834989110186e-02 -6.691380794915913199e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.154716196324826083e-02 -9.763621346688580727e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -8.372018600458670801e-02 -9.751894568251923134e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.958940683326988896e-02 -9.393798568644239066e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.083540359327096914e-02 -9.360019258625318361e-02
0.000000000000000000e+00 -1.355577895947454497e+07 8.368758892141064942e-02 -9.626369897342178239e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -7.779624919695940499e-02 -9.636720169540156922e-02
0.000000000000000000e+00 -1.355577895947454497e+07 -9.442313526406223567e-02 -9.785990579769850151e-02
0.000000000000000000e+00 -1.355577895947454497e+07 8.418515082386768267e-02 -8.163872297841767711e-02
0.000000000000000000e+00 -1.410149084535746661e+05 -9.104766613673387354e-02 -6.623656380999343174e-02
0.000000000000000000e+00 -1.386490070905779721e+05 -9.123652848244634406e-02 -6.438815248579468631e-02
0.000000000000000000e+00 -1.364065892607374990e+05 -8.114525457931472119e-02 -7.399882510433414273e-02
0.000000000000000000e+00 -1.353252407519505359e+05 -7.677150395437432051e-02 -7.797055625211986307e-02
0.000000000000000000e+00 -1.318818502273182676e+05 -6.612117830361144422e-02 -8.626531119282604410e-02
0.000000000000000000e+00 -1.307229099321682588e+05 -5.506562985640379992e-02 -9.738357513967695056e-02
0.000000000000000000e+00 -1.290957218510643725e+05 -9.203759041038722666e-02 -4.730189486941158844e-02
0.000000000000000000e+00 -1.289660114817150607e+05 -8.743820679188774037e-02 -5.356465854764955875e-02
0.000000000000000000e+00 -1.287235232368952566e+05 -9.669518122962308948e-02 -3.907680237269581941e-02
0.000000000000000000e+00 -1.286934512504428276e+05 -7.447407232638128538e-02 -7.041011379386144520e-02
0.000000000000000000e+00 -1.274218487890149700e+05 -9.715499025666307631e-02 -3.350603556279366235e-02
0.000000000000000000e+00 -1.264490056702429283e+05 -5.742407808449372791e-02 -8.677495427982931386e-02
0.000000000000000000e+00 -1.264176322917978687e+05 -9.774595489049303643e-02 9.514053137004144234e-02
0.000000000000000000e+00 -1.263667813521407516e+05 -4.622528245431536953e-02 -9.997528001367261830e-02
0.000000000000000000e+00 -1.261382696396170650e+05 -8.756989958955781195e-02 -4.411402746920554258e-02
0.000000000000000000e+00 -1.255024171122707630e+05 -8.776409355984243765e-02 -4.117018782596371107e-02
0.000000000000000000e+00 -1.246031470854764630e+05 -9.701225556815321061e-02 -1.917037527262499541e-02
0.000000000000000000e+00 -1.244316031849873689e+05 -9.608837016254934138e-02 8.387646603937429224e-02
0.000000000000000000e+00 -1.243020034911752300e+05 -4.298742784682357126e-02 -9.880058378235295757e-02
0.000000000000000000e+00 -1.239583658914559201e+05 -8.656376024829233462e-02 -3.579640248759473342e-02
0.000000000000000000e+00 -1.236105516913440078e+05 -4.519014215584580413e-02 -9.422875409962104543e-02
0.000000000000000000e+00 -1.233400838965906587e+05 -6.155593741897218835e-02 -7.217921718503757245e-02
0.000000000000000000e+00 -1.232462129884242750e+05 -8.026817324700193101e-02 9.333609700686681943e-02
0.000000000000000000e+00 -1.231528667158737953e+05 -9.395500845181872784e-02 -1.535690985522900065e-02
0.000000000000000000e+00 -1.230575158709850075e+05 -9.909777478181380772e-02 6.530847840934814186e-02
0.000000000000000000e+00 -1.230540224757915275e+05 -7.770305512632763589e-02 9.448423214874895892e-02
0.000000000000000000e+00 -1.225354588850033324e+05 -4.277005508589273863e-02 -9.383383406889747591e-02
0.000000000000000000e+00 -1.223722236663673102e+05 -6.775514470377116960e-02 -5.920246346050331288e-02
0.000000000000000000e+00 -1.221551795261827065e+05 -9.421448963924894393e-02 6.509061869395627031e-02
0.000000000000000000e+00 -1.220177032273926015e+05 -9.765520209452996370e-02 9.542227994623231346e-03
0.000000000000000000e+00 -1.218473548848486389e+05 -5.035671464761824062e-02 -8.176193980194257360e-02
0.000000000000000000e+00 -1.217854905174696469e+05 -9.676657091376417164e-02 9.949497540804499995e-03
0.000000000000000000e+00 -1.215482973926638369e+05 -6.373434622073712030e-02 -6.149900908818775602e-02
0.000000000000000000e+00 -1.214807517635193362e+05 -9.563548941357331856e-02 1.080765899284888421e-02
0.000000000000000000e+00 -1.214375189753705054e+05 -9.077433582057591044e-02 6.356142656045474237e-02
0.000000000000000000e+00 -1.214013635239861469e+05 -6.245928296863972190e-02 -6.273672784523048884e-02
0.000000000000000000e+00 -1.213633171306300064e+05 -6.635859277713065940e-02 -5.647426153992345793e-02
0.000000000000000000e+00 -1.213108522596576076e+05 -5.593104180462633856e-02 -7.191344504963211037e-02
