"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.370265278060584235e-02,-9.621290743390164754e-03,7.782203941468625406e-04,7.883887006597710889e-04,6.370304273585039589e-02,-9.625508544365099506e-03,6.292081497476195717e-02,-1.039807609514016573e-02,6.450687066986987572e-02,-8.882920751226139333e-03
