k1 k2
8.042954794794066053e-02 -2.097616080925703008e-02
8.026354605278590570e-02 -2.179417918498803564e-02
8.015561301440196629e-02 -2.201035289159339325e-02
8.053864473549474101e-02 -2.059494546112936031e-02
8.063425108471608538e-02 -2.098820474435049432e-02
8.083284509064322942e-02 -1.951955445603983930e-02
8.159693015456820353e-02 -2.047388568507255147e-02
7.976997524409246143e-02 -2.190291471014788049e-02
7.932743537520212107e-02 -1.983963418272116641e-02
7.947450843316614111e-02 -2.127667106046160495e-02
8.040746835927453651e-02 -2.141797254200346334e-02
7.953777925378671676e-02 -2.121490496772424073e-02
7.886194282099495689e-02 -2.090237580025919306e-02
7.991813624533353200e-02 -2.069451162823585100e-02
8.219800428000575976e-02 -2.112486337727734198e-02
7.999871409534403677e-02 -2.122841904492753229e-02
7.970752135038450259e-02 -2.216081131230784873e-02
7.910953533509723634e-02 -2.103905705918984737e-02
8.067400114977982262e-02 -2.136742666907939792e-02
8.067802677242466580e-02 -2.101938501514860613e-02
8.047054621019261722e-02 -2.126116388824732251e-02
7.994498615634951233e-02 -2.001257336955082622e-02
7.959666714160446022e-02 -2.023169132230714928e-02
8.074799723992923117e-02 -2.110789998758963448e-02
7.867517097181594976e-02 -2.159058433917201980e-02
8.120126846340158799e-02 -2.099455305254192827e-02
8.009157166915134574e-02 -2.139724798286447849e-02
7.956023643370921383e-02 -2.154886719442213050e-02
7.989148608953211550e-02 -2.055438644728031783e-02
7.924969599613393423e-02 -2.142105222202256298e-02
8.052698593401658167e-02 -2.059890103022306296e-02
8.085257125360290065e-02 -2.037684385521223995e-02
8.010632412198601116e-02 -2.128373433609025145e-02
7.916357574901386474e-02 -2.079261615163037480e-02
7.975340813383521854e-02 -2.061345835711468621e-02
7.935671690737008954e-02 -2.151535858722873618e-02
8.004308203565044244e-02 -1.951421954876064735e-02
7.977403458695239702e-02 -2.023500694809043932e-02
8.065401387453394189e-02 -2.117522949913071273e-02
8.110913538950098589e-02 -2.204309905091692001e-02
8.109292441142806895e-02 -2.083176197228363280e-02
8.058158703540493906e-02 -2.093794883999064438e-02
8.109371244917668031e-02 -2.104833154331310630e-02
7.887762767424696952e-02 -2.200779188002843778e-02
8.012045919123947368e-02 -2.060085267584389757e-02
7.987769239552433564e-02 -1.959403725938087260e-02
8.120887449353639265e-02 -2.019871470387342438e-02
8.038603106619235383e-02 -2.026709668485002225e-02
8.042852377833295541e-02 -1.952059963571670109e-02
8.183144722252422287e-02 -1.947409507463118694e-02
8.070928926976680962e-02 -2.193342029060615928e-02
7.981711718691739121e-02 -2.017549541851296202e-02
8.030210675864801750e-02 -2.180585748568684978e-02
8.062949433429777990e-02 -2.158684034730321000e-02
8.091833940261242142e-02 -2.056077112231692594e-02
8.138681992392579612e-02 -2.119636543502173565e-02
7.979513207884708637e-02 -2.128971274874646991e-02
8.089211512973681906e-02 -2.019427933584166945e-02
8.011876084874666737e-02 -2.165339779575982393e-02
8.038203304189744935e-02 -2.200484289305651431e-02
7.995705728755261865e-02 -2.228936408252396584e-02
8.056052267841537495e-02 -2.116770442677171071e-02
7.855135226834464302e-02 -2.157255738822129454e-02
7.975922569998372680e-02 -1.970167820032296679e-02
8.135943981490209587e-02 -2.063116776605809777e-02
7.976837639798339818e-02 -1.995830818832962372e-02
7.809548933377799540e-02 -2.179712217824808507e-02
8.033479598718090697e-02 -2.100481051111928454e-02
7.851770421679715728e-02 -2.338463789700882811e-02
8.010425688416872303e-02 -2.156671130962320437e-02
7.855135226834464302e-02 -2.157255738822129454e-02
7.932743537520212107e-02 -1.983963418272116641e-02
7.976797702300023052e-02 -2.117379814953521122e-02
8.118604088190781165e-02 -2.154895392088740369e-02
7.999762710182570236e-02 -2.105588132130660484e-02
7.923201752149011678e-02 -2.084781819881835474e-02
7.823152344999470542e-02 -2.282996451393806692e-02
7.962091125811832093e-02 -2.233598784860640896e-02
8.145258602177224416e-02 -2.109011536615652826e-02
8.001869710506198663e-02 -2.271532227262149095e-02
7.957555698747506567e-02 -2.290222903386701647e-02
7.976838472209446529e-02 -2.215614095602448652e-02
8.016569315779439875e-02 -2.233120878518682351e-02
8.040460359950840630e-02 -2.222186115799863748e-02
8.012126098544561370e-02 -2.166175057095667822e-02
8.039477555592186575e-02 -2.097509280264606146e-02
8.154198790173347589e-02 -2.156733001019728313e-02
7.998189421738041704e-02 -2.042999656675117959e-02
8.017326757576145879e-02 -2.208365649775492767e-02
7.947730506647587845e-02 -2.218383124538601814e-02
7.777747825095265855e-02 -2.199963449418948502e-02
7.926426053475338351e-02 -2.177147964763745391e-02
8.103511669892915492e-02 -1.980019401143556790e-02
8.038547824356223614e-02 -2.025582757521238175e-02
8.066416758590697067e-02 -2.148148027964100204e-02
8.018261829930248275e-02 -2.139842990269794076e-02
8.017295681547267905e-02 -2.009300640140450345e-02
8.004591435360422502e-02 -2.092201383512834467e-02
7.906484272652056222e-02 -2.155631440743610572e-02
7.905452917147992586e-02 -2.297384656826631510e-02
8.118969761960845299e-02 -2.099479826535695370e-02
7.954947143844184887e-02 -2.088988439607933345e-02
7.999464184394119992e-02 -1.937101550035284780e-02
8.002369270707876403e-02 -2.159148006335938341e-02
