k1 k2 k3 k4
7.918104056802810486e-02 -1.790298584126207015e-02 6.605149850075500706e-03 -3.559623181709437034e-03
7.994507080878351934e-02 -1.802235765917106769e-02 8.689303069415982295e-03 -2.431090979509525907e-03
8.125459705528656484e-02 -1.619633737183889810e-02 6.455221788413692541e-03 -3.027412295482229121e-03
8.050366063666725136e-02 -1.735031567713662959e-02 5.274716868062606645e-03 -3.674374247936748605e-03
8.119223166509390022e-02 -1.768790673828454785e-02 5.250988008869583723e-03 -3.388165132764492382e-03
7.976506029184946001e-02 -1.820933526828204252e-02 5.315944598399707788e-03 -3.992229632229199465e-03
7.998434167973497710e-02 -1.819199458561659988e-02 5.662657611865171137e-03 -3.935647368618302999e-03
7.953597794935246545e-02 -1.805840608337890008e-02 4.917423687140543009e-03 -3.273770608209103372e-03
7.882146884919274954e-02 -1.958763433967726508e-02 7.528958034353758211e-03 -2.633466718623647673e-03
8.023925095892245341e-02 -1.741313648107133127e-02 6.731162862518846879e-03 -3.192779108541973776e-03
8.002943539169379839e-02 -1.738990170985876826e-02 7.254450677427956573e-03 -3.610570555261163883e-03
7.939166858111670888e-02 -1.737820263638253926e-02 5.716607150274416460e-03 -3.668889153370949452e-03
8.159670709309552183e-02 -1.742394397862420674e-02 4.848698681092195040e-03 -3.456656794447621195e-03
7.801245821837299310e-02 -1.930327506989856778e-02 5.941799593009000624e-03 -2.963842330427277072e-03
7.857565230115642896e-02 -1.699937704767506830e-02 6.902706581547096709e-03 -3.002830134321801681e-03
7.918473743904619333e-02 -1.782207533974147773e-02 5.873652288166428259e-03 -3.447810598508224689e-03
7.957190074191117235e-02 -1.703868748138141764e-02 4.687551030855094392e-03 -3.887861237958492588e-03
7.892977258605030078e-02 -1.875820498275806991e-02 5.836146839563377542e-03 -3.963784060688230193e-03
7.814237369836612990e-02 -1.892653972804871076e-02 6.291026382256870164e-03 -3.676780091170367415e-03
7.985906434761969042e-02 -1.992782271384736792e-02 5.086975977071445110e-03 -4.580991723106317415e-03
7.963011450102494559e-02 -1.897074572208426457e-02 5.168286538931241014e-03 -2.363303408541364559e-03
8.069940430492419936e-02 -1.815877398901416528e-02 5.256024959089944382e-03 -2.419018076644324777e-03
7.778559899579592929e-02 -1.792167453210635752e-02 6.487707563522640553e-03 -2.878944447489581449e-03
7.938047774572429272e-02 -1.802122457111923759e-02 6.006141368507231237e-03 -3.798987939743828091e-03
7.974321657226729476e-02 -1.656576666687541166e-02 5.535986464563769083e-03 -4.227534427619486501e-03
7.935711437585638017e-02 -1.911179920658237497e-02 4.804992679334346706e-03 -3.951626973180161206e-03
7.972366865704913486e-02 -1.751140158536630687e-02 6.001060313237591148e-03 -2.616930585642288087e-03
7.955718753804721932e-02 -1.830673966332660441e-02 7.139132963255551134e-03 -2.710360269312817039e-03
8.008112450771318058e-02 -1.749543326433534995e-02 5.858719456554611904e-03 -3.938877552551192651e-03
7.944373088047224085e-02 -1.866620704278708354e-02 7.182784779965006861e-03 -2.950106908127886340e-03
8.005431036174301407e-02 -1.790684107897455579e-02 6.839549921952903233e-03 -3.036360155090303548e-03
7.996686941085795475e-02 -1.667699328033049599e-02 6.869248046764281357e-03 -1.819818403650641514e-03
7.863969788224811630e-02 -1.732672076119758098e-02 7.140912586491965364e-03 -3.812789429975455002e-03
7.985272943313082017e-02 -1.896998918504295972e-02 5.425152083355630483e-03 -3.092100659039295762e-03
7.919994517406334089e-02 -1.824052044229165781e-02 6.021096731466821228e-03 -2.486802285872863338e-03
8.099310699991188467e-02 -1.729993351954442482e-02 5.813774377229560808e-03 -4.101478914729825287e-03
8.015364771521524268e-02 -1.678821089348014883e-02 4.710424242172633891e-03 -4.485307764074075720e-03
8.024540348290662428e-02 -1.815211349829930210e-02 6.157097926370230789e-03 -2.776050357270923308e-03
8.016779044018951250e-02 -1.841432886648089462e-02 6.129634048419999037e-03 -2.761866141137117592e-03
8.000069385632829766e-02 -1.892404654746884796e-02 4.740611174523692850e-03 -4.550058220412697696e-03
7.911717748265797989e-02 -1.908668010656633385e-02 5.298235316715138588e-03 -3.880960895992949244e-03
7.851671918418731688e-02 -1.840762454623595668e-02 5.654117881728426553e-03 -3.613801569555513682e-03
7.932178847699436486e-02 -1.743391001537915319e-02 5.942469860717669583e-03 -3.272908266115912013e-03
7.978692347027818710e-02 -1.855927097944008730e-02 5.966577957133220589e-03 -1.585655864232871082e-03
7.939357381691977689e-02 -1.841745866045214897e-02 5.774393725148679879e-03 -2.798946809978830608e-03
7.958031988744487806e-02 -1.800840674063854119e-02 5.564174102684144030e-03 -3.002577203075215695e-03
7.991571143119824416e-02 -1.813329596147068845e-02 7.567751251706569815e-03 -3.207640237298442498e-03
7.842830370114084459e-02 -1.936824022272547186e-02 5.662753167672091026e-03 -4.387880633059532132e-03
8.018604491790540245e-02 -1.681919147001584292e-02 5.725533093785512007e-03 -3.516706427246552025e-03
8.043417335442959448e-02 -1.780310479767507892e-02 5.769786996088474562e-03 -3.826206223071768053e-03
7.909710429936400722e-02 -1.783453665647634356e-02 6.693253292298015356e-03 -3.700407391433846449e-03
8.007160132522619933e-02 -1.829721547620415112e-02 4.951711304730571639e-03 -4.212436936471858351e-03
8.000333238128271018e-02 -1.786177032557734190e-02 5.018947215648744686e-03 -2.459723628794430184e-03
7.855778897365173208e-02 -1.952832701081799738e-02 6.496150703270281435e-03 -3.106210285432162155e-03
7.868481118851919365e-02 -1.652707182832553745e-02 5.777544176770163520e-03 -4.766964418093252998e-03
7.940558225487276411e-02 -1.802546398104268310e-02 5.660380399337222590e-03 -3.930350657504744216e-03
7.967914869689554647e-02 -1.778851714829750297e-02 7.469115892798611211e-03 -2.554881333446862302e-03
7.957514789179195858e-02 -1.862514716091244471e-02 6.228189977607725969e-03 -3.674026999396479143e-03
7.942942411820141935e-02 -1.870075293216878765e-02 4.468776259988954669e-03 -2.945066752329306148e-03
7.995775646019825933e-02 -1.856952831633637557e-02 5.906187122861172867e-03 -3.610571732295286829e-03
7.920758397638194559e-02 -1.834179895164944618e-02 5.612611500107306250e-03 -1.689925719342608157e-03
7.834562475535189474e-02 -1.810909714454184138e-02 6.333677779225152515e-03 -3.564581295099095160e-03
7.937038667234838640e-02 -1.815108131295303795e-02 5.905214972538638807e-03 -3.165059672550041281e-03
7.858155673210254211e-02 -1.770434834156300874e-02 7.105823932886973227e-03 -3.578073440454104803e-03
8.020839702621126999e-02 -1.815118227696654873e-02 5.855142594817702717e-03 -3.880690983163903596e-03
7.969898758515550630e-02 -1.724701877985404530e-02 4.933595985054967104e-03 -5.620579681755707990e-03
7.981178128223717638e-02 -1.797038824954967640e-02 5.863579287193790290e-03 -3.364748916172180526e-03
8.080559110336127393e-02 -1.736364034957939284e-02 5.971918982669827125e-03 -2.306724380416000364e-03
8.010206532052757677e-02 -1.728494306338959619e-02 4.682313309625138475e-03 -3.808326850891580184e-03
7.874406586081530990e-02 -1.780763846031528652e-02 6.432579145884950722e-03 -2.173349795318663125e-03
7.991071907641897343e-02 -1.652014066686674498e-02 7.417371746571907454e-03 -3.761805668178241913e-03
7.938632720209798377e-02 -1.979854809967304674e-02 4.717464576096119799e-03 -3.740294097212465418e-03
8.046805633395842650e-02 -1.760417070676315032e-02 5.664896089121046474e-03 -4.242786952028232417e-03
7.998590364287239129e-02 -1.896825097352695944e-02 5.515797784437143081e-03 -4.167398110371117737e-03
7.895928524071540999e-02 -1.804099082676259569e-02 6.870286636063774321e-03 -2.244437347016917106e-03
7.950175923200333838e-02 -1.703497357093289311e-02 5.325295964602710930e-03 -3.331216774660611391e-03
