"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.973036241960072823e-02,-1.565249625563841160e-02,7.994835368427201557e-04,8.359826242471797520e-04,7.969811722750541616e-02,-1.567116516537020443e-02,7.893423372563701523e-02,-1.648189860288540309e-02,8.053852460158966720e-02,-1.483328776166832619e-02
