,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,-0.176686863364589,-2.44799253577714,1.43496840796128,0.924875996736874,-0.483695850480044,1.9242038673243,0.103499826846564,-1.62078964251719,-0.978951198625404,0.254486560063802,2.14420644276269,-2.8661493077919,-1.79069023199693,0.466224442490183,1.13114592170081,-1.16905412727597
1,-0.194476566435386,-2.3400508576743,1.52623498704157,0.915889593711901,-0.43708801177085,2.08246213313596,0.119647496245114,-1.57594315760689,-0.804604527355139,0.266164000677122,2.2819820814952,-2.6400337786073,-1.76770751853625,0.740262011145142,1.09635704081642,-1.01799776309544
2,-0.305838589971455,-1.88624323201489,1.88604381373356,1.1631299598561,-0.436784220394805,2.27575791318467,0.04662578426767021,-1.23836253645887,-0.652790940653165,0.557790000462624,2.61029715127456,-2.48584218786265,-1.38061572959112,1.03359855967678,1.3236209876622,-0.807513446366295
3,-0.09275473431632186,-1.83705809130888,1.83571867407406,1.09595421668169,-0.413627186870108,2.21042007859242,0.07764251256353237,-1.39331652926121,-0.775317611131606,0.443830612219972,2.3698112234278,-2.59499877665858,-1.51265268306281,0.819263341570035,1.23305920141458,-1.06272865856311
4,-0.15612185701536,-1.94506873829825,1.78817110728717,0.941955423718347,-0.572842006291745,2.09891325177602,0.163924339816357,-1.48573699679806,-0.753778433687069,0.526600149942221,2.40903621229968,-2.51197407701291,-1.59314323234965,0.745983137290928,1.37242341837331,-0.840419190755567
5,-0.116999883090842,-2.26079897894749,1.49070276952746,0.933610960869374,-0.685077646571813,1.78586686660413,0.18852497025647,-1.60027002111415,-1.01489458593427,0.433116911495872,2.03581538019042,-2.74152539465731,-1.82074142181705,0.526791815025936,1.12169399319076,-1.26612829113002
6,-0.157802197061798,-2.36722739020013,1.64053908685881,0.919698879591595,-0.62854317576508,1.94137940876949,0.134189243116501,-1.3871967521914,-0.853148465987119,0.33043290208101,2.19675818829161,-2.63727318509884,-1.77456023147281,0.577960610697472,1.24856454243525,-1.00683287503011
7,-0.258540181557453,-2.36024817841998,1.507140664549,1.04671568106168,-0.50961902154578,2.18197215770847,0.149964382035036,-1.33778117006757,-0.760647866233765,0.292358696338565,2.35046878128022,-2.58995565820664,-1.64672975363712,0.697350115850404,1.29427975832334,-0.93462676861764
8,-0.366310230361232,-2.59830280323561,1.49908186631998,0.869066815247681,-0.506062134198293,1.97073651635041,-0.03024444175604891,-1.59128163129426,-0.698496029021033,0.334752191086497,2.26833184731582,-2.94103834771855,-1.79419490432876,0.467036243123045,1.04112781779551,-1.08242032564323
9,-0.305950198905268,-2.12673929649224,1.46946908490315,0.953648708538428,-0.536911527374597,1.97607304330058,0.274637111551081,-1.5296092724255,-0.957626334026341,0.469731842687876,2.09301663227668,-2.41237030389634,-1.63375973987147,0.874817703404413,1.31188296218949,-1.14491579063028
10,-0.220920713132358,-1.97078825855064,1.7645314759557,1.02216478397373,-0.58120818159106,2.01945557456994,0.196973412348588,-1.40385460291718,-0.83378056471681,0.494850494919326,2.20989640385622,-2.35054865341504,-1.6665682819781,0.904439181415157,1.32998336907202,-1.0041614504088
11,-0.371139789143177,-2.0732794629729,1.59767829973299,0.963401752376545,-0.522543592284326,1.99338748492845,0.262135369303021,-1.62670767917103,-0.695945834890588,0.39936206461497,2.30228265827581,-2.70255317326493,-1.69237470804156,0.606987998349444,1.21005815558589,-0.989231861046572
12,-0.263496786874541,-2.48138867445562,1.80039265103304,0.831154857824962,-0.436984396613826,2.13863018712742,0.05702084845476944,-1.37964553820899,-0.612501624634356,0.265271491391338,2.33596862152416,-2.68964877102411,-1.82313422354799,0.706525144731627,1.01158291548531,-0.986560671410737
13,-0.326189649881924,-2.055300838931,1.67874538102679,1.12805041345259,-0.457686967235501,1.96242804133968,0.08636197159077942,-1.4523626693751,-0.818507012009962,0.466929482265516,2.23289443595415,-2.46649599637901,-1.69249763211781,0.792572618056271,1.32226138611091,-0.998523518821437
14,-0.315790954664599,-2.42233345994531,1.47683361485986,0.842448092410943,-0.573309373536872,1.70383029153758,0.202980670973931,-1.7623662855889,-0.913535469744166,0.372768819551565,1.94855026852269,-2.65071660942934,-1.9206970082116,0.608904174644723,1.04229534154847,-1.31653452867683
15,-0.223951231614451,-2.26669069687571,1.68902029480463,0.964433917791743,-0.5002892386677,2.2397419160403,-0.01146907648374523,-1.28460859174414,-0.663398102164167,0.449647800410951,2.72799445392419,-2.92820163482735,-1.35143100446059,0.767774919047514,1.20172621236496,-0.960237951847428
16,-0.138726367619475,-2.05890942663295,1.94332066435312,0.920616568208306,-0.368897729353874,2.57453722015197,0.248869335197338,-1.19002334121711,-0.588538229073103,0.379393959364366,2.67094196546469,-2.8774818585431,-1.40109111408982,0.697588581235733,1.23371292437252,-0.941541805752912
17,-0.244789175440816,-1.81910693527484,1.89745776326973,1.12606130935261,-0.487503235730107,2.2852282807207,0.168136534736821,-1.29103703587387,-0.610865581073227,0.459311323291691,2.57605375663904,-2.78402931472609,-1.40690215259029,0.655024252484584,1.36574149577512,-0.908678022797635
18,-0.238097677350225,-2.40115680236399,1.5499847517281,0.973448200498895,-0.665075140345969,1.87933852685293,0.123983326323307,-1.37174054417341,-0.926898594470426,0.402892848132664,2.27173732374325,-2.72986213580095,-1.7362485833941,0.574091807707296,1.21029931535997,-1.00475340955127
19,-0.22912674274807,-2.29516339386109,1.83914133420107,1.06793892172756,-0.458408303041373,2.16813855663896,0.06675261159558028,-1.0540810141492,-0.78862043759812,0.255968401995418,2.5975776137518,-2.83083826345025,-1.39177989079519,0.598398984854453,1.43029467077001,-0.88039229618051
20,-0.336625446609495,-2.80657198850143,1.60010351849098,0.871880215889295,-0.515462487968663,1.83198222409887,-0.01769998144348647,-1.51609071800681,-0.80451955940764,0.137588958885089,2.19015103673682,-2.93619599392625,-1.77932397435566,0.286475850237777,1.29726993476763,-1.0293778478826
21,-0.215720456778263,-2.0657437398542,1.65363962203955,1.01368130831494,-0.539401872837797,1.95180333146899,0.223590237605216,-1.542799975511,-0.866263918001015,0.40527123292618,2.09665182380831,-2.44020133826585,-1.79087513293637,0.717866229845575,1.31586571229415,-1.09657342811994
22,-0.164074918149638,-2.18114285707644,1.72209180388062,0.967712278955624,-0.459900474350679,1.92440142338665,0.12603736173961,-1.49349380143339,-0.946578230049752,0.39444740758705,2.05356546246323,-2.55496688983515,-1.77214013953843,0.628688785539072,1.27495681251722,-1.17378254341627
23,-0.379642415869148,-2.12519529871069,1.91585629488256,0.970131571020662,-0.451647676796714,2.09140135677769,0.119532258662883,-1.20076667514586,-0.769109954778639,0.563398773928586,2.43992570673854,-2.65985360698965,-1.65514505921775,0.680082252853606,1.24060591580087,-0.866923078269082
24,-0.207133296589169,-2.24281914398637,1.5629572202237,1.01629366817399,-0.626682527355866,1.87689840697559,0.214189434950694,-1.56289173939322,-0.814454101137031,0.311708143628818,2.22976975968609,-2.63691524740146,-1.75766546201344,0.546179270760119,1.324377075169,-0.987426500926363
25,-0.267116838053359,-2.33757437988295,1.47602036739712,0.927015585183909,-0.647675080962451,1.7442509979747,0.14617788682475,-1.71838976018524,-0.866417296876555,0.43686059853632,2.07341994198506,-2.4715725245524,-1.97194495993732,0.655757214243642,1.17497250210717,-1.07096240257419
26,-0.187560600372004,-1.7477752089538,1.77316901846703,1.19150871973285,-0.531765408509072,2.23046075169504,0.134925686491836,-1.27717926688686,-0.835988424937744,0.578962140592393,2.19279256802988,-2.16064553591663,-1.44880957101666,1.00614920689023,1.61502862434395,-0.990413180899807
27,-0.124464904049863,-2.06503186796162,1.74038911314485,1.05198637923602,-0.428659007951312,2.52689892774155,0.163944698054449,-1.23772906390916,-0.674453563578981,0.418064173875767,2.02718100706055,-2.33294010104938,-1.68718218851785,0.799160178839228,1.46658412955626,-1.12609369083529
28,-0.283944967964347,-2.21097033034884,1.48240277204329,0.865767764787287,-0.466072474466571,2.44670563655635,0.324342229549451,-1.40676995158168,-0.745833178418185,0.483118021190896,2.07076786922805,-2.49432922252352,-1.75135300738763,0.781231207824566,1.22178482025504,-1.16616593404572
