weight logl k1 k2 k3
0.000000000000000000e+00 -1.381551055796427280e+07 8.112547530066852586e-01 8.317919816394880872e-01 1.282601535075100774e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.575278502098946820e-01 1.520356168965840693e-01 2.875191085507168287e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.757509822793996257e-02 9.417969516239954597e-01 9.496373410419084449e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.381495365361137706e-01 8.914747830867808531e-02 8.624302214578364323e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.236345872577376603e-01 1.634466228120136089e-01 9.130530959995151186e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.957147456692103216e-01 9.838900489601297705e-01 6.975690828121750009e-02
0.000000000000000000e+00 -1.381551055796427280e+07 5.716389235426133641e-02 1.989996466095877992e-03 1.952522877314352145e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.114114126140545169e-01 8.987430676307006649e-02 5.648840974587954200e-03
0.000000000000000000e+00 -1.381551055796427280e+07 9.123330255725893290e-01 2.514929218271337863e-01 9.505482596099004144e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.525312260687560872e-01 3.642392835385617200e-01 9.777697230720826527e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.753872515432123524e-02 2.097856947178090570e-01 1.571916986180904585e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.996745386075629014e-01 1.543672830259119610e-01 2.337699465057806458e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.917374263112985755e-01 1.386907611893849479e-01 5.810465846261306799e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.938237411457039316e-01 6.011378200344585920e-03 4.454661654989849895e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.716008912492976046e-01 1.303593810749397175e-01 5.244827144473795943e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.343508892981942537e-01 9.853370062603001855e-01 9.159350944053532562e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.238140869882420336e-02 2.234643418339115062e-01 2.378298228856876584e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.425035968412470044e-01 1.097062866114961732e-02 8.891622996115260413e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.912687344319697447e-01 1.482465877605541049e-01 9.052982383992953519e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.479265112285492734e-01 9.482672514762635618e-02 7.507226639993459516e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.913522845272862316e-01 9.472081580010038859e-02 2.819414433686778798e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.131902129213524510e-01 2.000525209070114219e-02 2.976408887208437104e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.061525433602795054e-01 1.651287851091197689e-01 5.582495675728630369e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.340109522938998987e-01 4.262017585776483042e-01 2.696800245639252580e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.098791145527627133e-01 2.164743716989088185e-01 2.061159635912024335e-03
0.000000000000000000e+00 -1.381551055796427280e+07 5.297523411273182825e-01 9.764511015942323180e-02 3.881869887585776002e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.988180151139279372e-01 1.727095545283785505e-02 2.418428213768800683e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.755981396749988210e-02 1.523126320975907166e-01 1.407450917706295490e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.039958132052319684e-01 1.852824782256502489e-01 9.041926805693291103e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.804686460192772568e-01 1.052446470118161281e-01 8.328124554060951645e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.024712125417788666e-01 9.082955024907752861e-01 1.232336049188497151e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.974831403056217516e-01 2.995139768579758721e-01 9.685586383831227275e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.567755936189134225e-01 1.326594162043187586e-01 9.342565013246597605e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.121582962339601863e-02 9.922233158846505141e-02 4.747360599959808969e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.855038722753561631e-01 8.508232013572314401e-02 9.868031354874526873e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.641467807648442356e-01 9.424360366506391307e-01 9.573890720402802312e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.163965396097735194e-01 1.237732680010183994e-01 6.801815352479972931e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.888012192115384069e-01 2.943823512416928745e-01 6.675916259054609503e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.463449842020200231e-01 2.208178597235372909e-01 9.591861800378321812e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.293478671802831936e-01 9.930512523874204245e-01 9.808565848494744666e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.492395080033149357e-01 1.362186549408056502e-01 7.199618630098555405e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.074879573762234530e-01 2.413337724983107835e-01 9.408649689989261322e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.772385476925839143e-01 4.818463323623538574e-01 9.435799421194908110e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.064435132177715237e-01 3.067163863145938585e-01 8.780536541303058939e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.733415580030029934e-01 7.422129217864381623e-02 1.950027797929186901e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.399795412911703618e-01 5.198608661582404533e-02 8.311689952736945886e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.997747569315182492e-01 1.368583388276000123e-01 3.346506181239925493e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.512010696623126371e-02 2.668788904834638043e-01 3.357026703648765542e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.226102987000882827e-02 1.526253150094813993e-01 1.220306681462823839e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.756267974846895452e-01 2.880023126117612353e-01 8.486032002372817518e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.117864284334437075e-01 1.577880572079308763e-01 8.909457870251896727e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.300384221334286217e-01 2.539892640523661038e-01 8.289985105161592482e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.850687100237280447e-03 2.713434335745633641e-01 2.031938097667449483e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.747538845534372776e-01 4.616177088454964661e-03 5.057394836781476943e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.287320416596454686e-01 1.656391237385594906e-01 3.513189960288484182e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.063742414860295415e-01 2.701250530626634339e-01 7.599765379543317323e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.926697521340466235e-02 3.155205851583636756e-01 3.992122698045164064e-03
0.000000000000000000e+00 -1.520784089673651615e+05 1.125628874430153470e-01 8.697230353911451495e-01 9.018237261356677470e-01
0.000000000000000000e+00 -1.466734956452832848e+05 4.099784572736964172e-03 2.249843616191898876e-01 4.876223594299148312e-01
0.000000000000000000e+00 -1.424880906156638521e+05 2.389415327393507038e-02 6.792941633167676185e-01 7.311181306518643730e-03
0.000000000000000000e+00 -1.402166075495409896e+05 1.203537036486217460e-01 6.273897463316508993e-01 9.985470659567353691e-01
0.000000000000000000e+00 -1.397864043506307935e+05 1.504296618268097241e-02 5.056778796760763584e-02 8.720515458328046421e-01
0.000000000000000000e+00 -1.378742578901978850e+05 3.320987010201781331e-02 4.911632360887441262e-02 8.659891322560013815e-01
