,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23
0,1.25453360469334,1.78366749062428,0.692108538787162,-0.230973171817256,-0.425149392198746,0.81838242028107,0.382289750044368,0.501200266995539,-1.89487258851234,0.128669785511201,-2.74691420995391,0.252191780522781,-1.62894705630886,-0.869205049139812,-2.21528028946115,-1.01506301205656,2.0786004159124,1.59738558723815,1.09605831332134,-1.30345019870423,2.36489572454831,-1.38434987436751,-3.11168555804806,-0.680611246670338
1,1.63359488183265,1.90123443243715,0.727753705689059,-0.187963904219547,-0.337313060739373,0.89017022337214,0.415932589909218,0.566072542594792,-1.72924609113494,-0.02787442033213925,-2.46986779105624,0.294464332255147,-1.5445016601592,-0.694300299379858,-2.14481283405732,-0.831693333575457,2.16507435235692,1.78022203949427,1.14651426224529,-1.14529160862662,2.60699678606254,-1.3706680728272,-3.00573113254941,-0.460409295033386
2,1.44256131018285,1.7718531117683,0.7834317447493,-0.15536166471785,-0.346251842429956,0.958496221584576,0.336340743871685,0.431250307654298,-1.97079611910895,-0.0233021898653739,-2.55323974144497,0.211929403016765,-1.48921814316794,-0.696786585846155,-2.18862965208241,-1.04308034766397,2.08424602712073,1.60682392922361,1.16199141251723,-1.21509653560083,2.51892783590215,-1.31875890659571,-3.06085945605927,-0.556051028710823
3,1.52139844004131,2.04711775845263,0.695936164278015,-0.07683926827387767,-0.338581254063458,0.85484448598305,0.326330766260248,0.513247352513292,-1.75368230998331,0.01116238336353065,-2.62968117385958,0.193656200235943,-1.51184483628569,-0.642518182731752,-2.17613671475677,-0.937003793675391,2.1267347684554,1.73656408593783,1.01758541613471,-1.1789345939545,2.64132417308915,-1.34370195375362,3.03000459488011,-0.60603089169386
4,1.43716468768249,1.6935261438076,0.776448193504275,-0.172675373009838,-0.342660031269076,0.996986532676152,0.376549074561398,0.638020724373785,-1.76531820340597,-0.08503869121915608,-2.51738172036362,0.237804941426628,-1.65438853382757,-0.796409297524922,-2.0339230141673,-0.863858767214153,2.17090296136571,1.65271099186281,1.23774730115571,-1.21555389941298,2.5111582362682,-1.26064909361845,-3.0804147840052,-0.648260573759441
5,1.41962171748079,1.84294158089912,0.716107323369667,-0.16988132915542,-0.292362355558482,1.03153613809065,0.391238251494498,0.661150829027014,-1.84930367351277,-0.02118513189716643,-2.68665903141291,0.04995529089084857,-1.61413886728041,-0.741726073804538,-1.9736252947597,-0.911544482072836,2.32887016255356,1.65236842536107,1.22471912678135,-1.01538883266719,2.68738984385496,-1.1911585744548,3.10111218743004,-0.658008506151489
6,1.72096863667372,2.04318138719209,0.693859665268366,-0.146932544091763,-0.294022798599512,0.921057986432414,0.389015260268734,0.575114150485394,-1.82190767285757,0.09688798059984287,-2.45738793006084,0.247055558932223,-1.49204838366103,-0.655032514338446,-1.92681407036082,-0.917999210483349,2.20629036143132,1.93825037704149,1.2989439688377,-1.11197394374553,2.45112688761711,-1.13561049756282,-2.82239646924757,-0.439882047041322
7,1.3774491088786,1.6767933507492,0.75707410713914,-0.23813396694642,-0.372198112487667,0.780796995139029,0.347641159780466,0.564964458098533,-1.88190341605713,-0.08873075195192334,-3.0127250108995,0.00280102039683427,-1.56589655589932,-0.744468492499441,-2.1946324991616,-0.96557242077156,2.2353726851118,1.45421191133792,1.08150119673011,-1.26656754818855,2.54065039753005,-1.41247299557286,2.98496532660255,-0.65340597336273
8,1.42602071837456,1.74947316454553,0.61481909619734,-0.07011516582037726,-0.364623909228873,0.821341625577073,0.35335625172915,0.505992009302702,-1.88647271074862,0.003562126967208101,-2.80829513968648,0.08106149798282455,-1.46821986859578,-0.923217794308078,-2.3608454003501,-1.08886472696357,2.06047225483489,1.65390537640156,0.995240706641619,-1.27567364794848,2.29343455125886,-1.4302842891564,3.10558036442808,-0.731818442613788
9,1.34088147958632,1.74382969882527,0.68161394952295,-0.150363547117508,-0.476247292010899,0.897699193750015,0.449581286818268,0.521565626266022,-1.8558823221377,0.118681830436184,-2.64437370503508,0.235618112812909,-1.65814477767968,-0.851735476800618,-2.08286717524064,-1.03957383070357,2.03318029442856,1.57102444479032,1.07323564855303,-1.15039604647935,2.56852157177071,-1.44329575122197,3.03911062494779,-0.696349517238523
10,1.34651667471792,1.8704245604866,0.668822864902723,-0.157201832585905,-0.4710060762897,0.909560676935951,0.36476325121352,0.493816468635657,-1.95849649619312,0.009242035635257075,-2.8216047675848,0.257510549392941,-1.39921191333993,-0.848691179231875,-2.11231433488771,-1.03472073907935,2.24145817293748,1.5906703318471,1.08360598770796,-1.10483611932274,2.52222352949548,-1.30120931301963,3.07217376176619,-0.631996560540808
