,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,0.103598744797637,0.254555378924416,0.0,35.4973131508759,0.05016961608155563,1.0,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,10.0,
1,20.0,0.0,0.0348150864301715,0.247290567222405,0.0,36.1966149119766,0.04315594137404154,0.95,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,20.0,10.0
2,30.0,0.0,0.05722769167914521,0.252205735467444,0.0,35.630413041344,0.02904492060256346,0.933333333333333,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,30.0,10.0
3,40.0,0.0,-0.213576843889314,0.252158649469185,0.0,35.8423133370312,0.02692124215026159,0.925,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,40.0,10.0
4,50.0,0.0,0.113650431536371,0.246732693669627,0.0,35.9381038026786,0.04447996748962316,0.94,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,50.0,10.0
5,60.0,0.0,-0.01406003750162199,0.246031706188825,0.0,35.8661522593001,0.03700613826966153,0.933333333333333,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,60.0,10.0
6,70.0,0.0,-0.104570842682733,0.245643110869921,0.0,35.9618158956165,0.04309704854758786,0.942857142857143,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,70.0,10.0
7,80.0,0.0,0.02267163277429063,0.247195952519589,0.0,35.6149465713369,0.03811013167323501,0.9375,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,80.0,10.0
8,90.0,0.0,-0.244254329780233,0.250092559857989,0.0,35.8219390192649,0.03151800865518967,0.944444444444444,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,90.0,10.0
9,100.0,0.0,0.495933090380277,0.248755501818313,0.0,36.2344906848205,0.03533242723960835,0.95,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,100.0,10.0
10,110.0,0.0,0.06309619754028972,0.253885989002578,0.0,35.7769459100247,0.03851127895602494,0.936363636363636,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,110.0,10.0
11,120.0,0.0,0.01567528046143707,0.250862656883145,0.0,35.7163583347472,0.04033877744856944,0.933333333333333,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,120.0,10.0
12,130.0,0.0,0.197518131506513,0.24782114664973,0.0,35.6842136612861,0.04019337689327594,0.930769230769231,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,130.0,10.0
13,140.0,0.0,-0.0151860751939239,0.248084362789101,0.0,35.6372191518291,0.01755223691415852,0.928571428571429,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,140.0,10.0
14,150.0,0.0,0.517408658459317,0.248228821382471,0.0,35.688660997103,0.04755720521620009,0.92,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,150.0,10.0
15,160.0,0.0,0.002822684371494688,0.253028813384807,0.0,36.0025770307494,0.0389068804539944,0.925,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,160.0,10.0
16,170.0,0.0,-0.008840787675580941,0.245333790067883,0.0,35.9117892473649,0.01942603071963402,0.929411764705882,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,170.0,10.0
17,180.0,0.0,-0.144089503010036,0.253465001287626,0.0,35.9079486829852,0.01895232955939898,0.922222222222222,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,180.0,10.0
18,190.0,0.0,0.03362689625646453,0.252106781229155,0.0,35.904475009563,0.03434208495237963,0.91578947368421,32,32,24,625,0.0016,0.001,0.29,0.25,0.005,0.005,50000000.0,1.0,0.625,190.0,10.0
