"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.955883678235187162e-02,-1.618143498529792459e-02,4.549939650281498160e-03,-2.021913777294387458e-03,1.285226750911994901e-03,1.012591076081121623e-03,1.118776845935869893e-03,1.139491333794356810e-03,1.158729592906191644e-03,1.076666624746521871e-03,7.958536884680872392e-02,-1.612500726447113619e-02,4.509859608147315235e-03,-2.051919195870513524e-03,1.286790272019250336e-03,7.852977339961680903e-02,-1.729665198512745847e-02,3.422366958301644238e-03,-3.135894027751104981e-03,1.909320029504224525e-04,8.055065768616725963e-02,-1.508689332018406382e-02,5.742542622192370327e-03,-8.199880866454900552e-04,2.378528318368405836e-03
