,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,0.160303820695844,0.246437893069832,0.0,35.7043729073781,0.03492839150361517,0.9,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,10.0,
1,20.0,0.0,-0.04837989765655948,0.248254572769285,0.0,36.020467193119,0.05284929795858392,0.9,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,20.0,10.0
2,30.0,0.0,-0.693049061977945,0.248710446260082,0.0,35.8433152532429,0.05972411644897301,0.833333333333333,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,30.0,10.0
3,40.0,0.0,-0.109010890351783,0.245447334081719,0.0,35.7207752626998,0.04577220127611911,0.825,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,40.0,10.0
4,50.0,0.0,-0.09043951833882602,0.247265457259355,0.0,36.0635088170292,0.04487234745560813,0.82,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,50.0,10.0
5,60.0,0.0,-0.220620424057415,0.248572060685905,0.0,36.1876616200512,0.06281766679250021,0.816666666666667,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,60.0,10.0
6,70.0,0.0,-0.06496641477860976,0.252966499875956,0.0,36.2221087855294,0.06892668045314444,0.8,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,70.0,10.0
7,80.0,0.0,3.35900032150676,0.252336212564405,0.0,35.912356241789,0.03681633628938662,0.8,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,80.0,10.0
8,90.0,0.0,-0.104039159334206,0.249733272087672,0.0,36.0305968110917,0.0574608504490996,0.788888888888889,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,90.0,10.0
9,100.0,0.0,-0.373516765917884,0.253962462073039,0.0,36.2037808880217,0.02904858560445565,0.8,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,100.0,10.0
10,10.0,0.0,0.02035458078898955,0.250559600337928,0.0,36.2963993835079,0.03958833737248773,0.7,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,10.0,
11,20.0,0.0,0.129280607055989,0.250738540778603,0.0,35.9167638629004,0.05363038321538755,0.65,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,20.0,10.0
12,30.0,0.0,7.10421134292847,0.254363091617068,0.0,35.8772517589988,0.04829263223560495,0.566666666666667,24,24,24,400,0.0025,0.00125,0.31,0.25,0.005,0.005,50000000.0,1.0,0.5,30.0,10.0
