"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.359931783029734720e-02,-8.402770836541969754e-03,7.634134279838457413e-04,8.038972487841840407e-04,6.361381035575414122e-02,-8.394215235674143405e-03,6.280343512667574402e-02,-9.213365823843770383e-03,6.436747286317692773e-02,-7.559892513743407538e-03
